2022 bis einschließlich Juli,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7
,,,,,,,
Datum Versammlung,Versammlungsbeginn,Versammlungsende,Örtlichkeit (ink. AKG + SKG),Stationär / sfv,Organisation,Thema,TN-Zahl
2022-03-17 00:00:00,18.30,19.30,Bunzlauer Platz,stationär,Isarlust e.V.,„Kulturlieferdienst“ - Retter die Münchner und Bayerische Kunst- und Kulturszene „Verkehrswende“ - Schafft (temporäre) öffentlichen Räume auf (weitgehend) leere Autostraßen „Solidarität“ - Danke Arbeiter*innen der Seuchenbewältigung & Behördenvertr. Der Demokratieverteidigung,120-150
2022-03-18 00:00:00,17.30,20.30,Stachus,stationär,Active Love,Active Love,10
2022-03-18 00:00:00,18.30,22.00,Zenettipl. - Marienplatz,sfv,,Für das Paradies auf Erden. Gegen Patriarchat und Polizei,300
2022-03-18 00:00:00,18.00,20.00,Hans-Mielich-Platz,stationär,,Candidplatz für alle statt Candidtor für Ivestoren,50
2022-03-18 00:00:00,13.00,17.00,Rotkreuzplatz-Wittelsbacherplatz,sfv,,Für eine freie Impfentscheidung,200
2022-03-18 00:00:00,17.00,18.30,Blutenburgstr / Pappenheimerstraße,stationär,ADFC,Aktionsteam Radentscheid München,30
2022-03-18 00:00:00,18.00,19.00,Ubostr. / Feuerhausstr.,stationär,Isarlust e.V.,„Kulturlieferdienst“ - Retter die Münchner und Bayerische Kunst- und Kulturszene „Verkehrswende“ - Schafft (temporäre) öffentlichen Räume auf (weitgehend) leere Autostraßen „Solidarität“ - Danke Arbeiter*innen der Seuchenbewältigung & Behördenvertr. Der Demokratieverteidigung,120-150
2022-03-18 00:00:00,17.00,19.00,Georg-Freunddorfer-Platz – Tulbeckstr. 4,sfv,,Kapitalismus heißt Krieg,35
2022-03-19 00:00:00,13.00,16.30,Königsplatz bis Königsplatz,sfv,Stimme der Stillen,Schutz des menschlichen Lebens,4000
2022-03-19 00:00:00,13.00,18.00,Katharina-von-Bora-Straße,stationär,,Pro Choice München – Ja zur sexuellen Selbstbestimmung. Nein zum Marsch der Abtreibungsgegner:innen!,300
2022-03-19 00:00:00,14.00,16.30,Karlsplatz,stationär,,Für`s Herz und Verstand einschalten,50
2022-03-19 00:00:00,14.45,17.45,Sendlinger Str. 3,stationär,,Activists for the Victims,5-15
2022-03-19 00:00:00,14.00,17.00,Tumblinger Str. 45 vor Unverpackt Laden,stationär,,Umweltbewußtsein/Massentierhaltung/nachhaltige Windeln,
2022-03-19 00:00:00,12.00,17.00,Gabelsbergerstraße zwischen Barer Str. und Türkenstr.,stationär,,Für das Paradies auf Erden,100
2022-03-19 00:00:00,16.00,18.00,Wittelsbacher Platz,stationär,,Jahrestag Krieg Syrien,150
2022-03-19 00:00:00,11:45:00,16:45:00,Marienplatz,stationär,,Falun Gong,30
2022-03-19 00:00:00,13.00,14.00,Haderner Stern,stationär,Isarlust e.V.,„Kulturlieferdienst“ - Retter die Münchner und Bayerische Kunst- und Kulturszene „Verkehrswende“ - Schafft (temporäre) öffentlichen Räume auf (weitgehend) leere Autostraßen „Solidarität“ - Danke Arbeiter*innen der Seuchenbewältigung & Behördenvertr. Der Demokratieverteidigung,120-150
2022-03-19 00:00:00,13.00,15.00,Odeonsplatz,stationär,,Frieden für die Ukraine,1000
2022-03-19 00:00:00,14.00,16.00,Theresienwiese bis Theresienwiese,sfv,,Freie Impfentscheidung,200/120
2022-03-19 00:00:00,10.00,14.00,Blodigstraße 4,stationär,muenchner Igelkinder,Keine Autobahnzufahrt durchs Hasenbergl,
2022-03-20 00:00:00,14.00,17.00,Theresienwiese,stationär,Kinderrechte Jetzt e.V.,FreedomDay,10000
2022-03-20 00:00:00,13.00,17.30,Königsplatz – Königsplatz,sfv,Kinderrechte Jetzt e.V.,"Keine Impfpflicht – egal wann: Mehr Demokratie, kein Impfpass, lasst die Kinder in Ruhe",5000
2022-03-20 00:00:00,16.00,17.00,Friedensengel,stationär,,"Tanzen für den Frieden / Hilfe für Frauen und Kinder aus der Ukraine
Spendenaktion für das Offene sozial-christliche Hilfswerk e. V. In der Ukraine",20-30
2022-03-21 00:00:00,17.00,19.00,Max-Joseph-Platz,stationär,NRDB,Aktion anlässlich des internationalen Tag gegen Rassismus 2022,500
2022-03-22 00:00:00,18.15,20.15,Marienplatz,stationär,,Activists for the Victims,5-15
2022-03-22 00:00:00,11.45,12.30,Pariser Platz,stationär,AWO München-Stadt,Rettungskette für eine solidarisch Gesellschaft Gemeinschaftsveranstaltung von DGB und AWO,40
2022-03-22 00:00:00,16.00,21.00,Karlsplatz,stationär,,Kurdisches Neujahrsfest Newroz,100
2022-03-22 00:00:00,17:30:00,18:30:00,Hermann-Lingg-Straße 3,stationär,,Tarifrunde Sozial und Erziehungsdienst,50
2022-03-23 00:00:00,18.00,21.30,Königsplatz – Königsplatz,sfv,Bündnis um München steht auf,Wir Laufen für die Versammlungsfreiheit und Selbstbestimmung beim Impfen,5000
2022-03-23 00:00:00,12.30,14.30,Karlspl.,stationär,Verein für vedische Kultur e.V.,Vegetarismus,10
2022-03-23 00:00:00,18.30,19.30,Marienplatz,stationär,,Begnadigung des peruanischen Ex Präsidenten Alberto Fujimori,15
2022-03-24 00:00:00,12.45,15.45,Kistlerhofstraße 60,stationär,,Falun Gong,5
2022-03-24 00:00:00,17.00,18.15,Marienplatz,stationär,Parents for Future,Parents for Future,20-30
2022-03-24 00:00:00,18.00,20.00,Max-Joseph-Pl.,stationär,,Mahnwache für Frieden in der Ukraine,100
2022-03-24 00:00:00,16:10:00,18:00:00,Karlspl.,stationär,Amnesty Interantional,29 Tage Krieg in der Ukraine - Russland: Stopp die Invasion,10
2022-03-24 00:00:00,18.00,20.00,Odeonsplatz,stationär,,"Einigkeit, Recht und Freiheit! Keine Impfpflicht sondern freie Impfentscheidung!",50
2022-03-25 00:00:00,13.00,14.00,Karlsplatz/Stachus,stationär,Frauen in Schwarz,"Frauen in Schwarz, Mahnwache Frieden in Nahost",15
2022-03-25 00:00:00,12.00,16.00,Donnersbergerbrücke alle Fahrbahnen,stationär,,Globaler Klimastreik,2000
2022-03-25 00:00:00,17.00,20.00,Wettersteinplatz bis Teilstück Schlierseestraße,sfv,,globaler Klimastreik / People not Profit: Klimagerechtigkeit statt Kapitalismus,300
2022-03-25 00:00:00,12.00,16.00,Königsplatz,stationär,,Globaler Klimastreik,2000
2022-03-25 00:00:00,10.00,13.00,St.-Pauls-Platz – St.-Pauls-Platz,sfv,Helfer Deutschland e.V.,Gebet für von vorgeburtlicher Tötung bedrohte Menschen,20-25
2022-03-25 00:00:00,18.30,20.30,Odeonsplatz,stationär,,Coronaregeln,30
2022-03-25 00:00:00,18.00,22.00,Theresienwiese/Matthias-Pschorr-Str.,stationär,Fokus Kollektiv e.V.,Subventionierung von (Sub-)Kultur,500
2022-03-25 00:00:00,17.00,18.00,noch offen,stationär,Isarlust e.V.,Kulturlieferdienst,120-150
2022-03-25 00:00:00,14.00,15:30:00,Marienplatz,stationär,,Schulverbot afghanischer Mädchen,8
2022-03-26 00:00:00,13.00,18.00,Karlsplatz,stationär,,"#OpSafeWinter, Obdachlosigkeit im Winter (Obdachlosenhilfe) von StreetOps",30
2022-03-26 00:00:00,14.00,16.30,Rotkreuzplatz,stationär,,Für`s Herz und Verstand einschalten,50
2022-03-26 00:00:00,14.45,17.45,Sendlinger Str. 3,stationär,,Activists for the Victims,5-15
2022-03-26 00:00:00,13.00,15.00,Königsplatz,stationär,,Frieden für die Ukraine,5000
2022-03-26 00:00:00,17.00,20.00,Hans-Mielich-Platz – Schlierseestr. 21,sfv,,Housing Action Day – Die Häuser Denen Die Darin Wohnen,80
2022-03-26 00:00:00,14.00,16.00,Theresienwiese – Theresienwiese,Autokorso,,Impfzwang ist die rote Linie,200 Personen in 120 KFZ
2022-03-26 00:00:00,10.45,14.00,Sendlinger Str. 8,stationär,,Gegen die aktive Verdrängung christlicher Werte aus der Gesellschaft und Bildung,5
2022-03-27 00:00:00,12.00,16:30:00,Odeonsplatz,stationär,,Ja zu Frieden in der Ukraine,150
2022-03-27 00:00:00,15.00,18.00,Halt 58 (Hebenstreitstr. 2),stationär,BI Mehr Platz zum Leben,Internationale Woche gegen Rassismus,20-30
2022-03-27 00:00:00,18.00,22.00,Europaplatz (Friedensengel),stationär,,Für mehr Frieden und Liebe,150
2022-03-28 00:00:00,18.00,19.00,Marienplatz,stationär,,Aktiver Widerstand gegen Weltkriegsgefahrt und gegen Sozialabbau Gegen Nazipropaganda,20-30
2022-03-28 00:00:00,11.00,11.30,Isartorplatz,stationär,ADFC München e.V.,Ausbau des Altstadt-Radlrings,25
2022-03-28 00:00:00,16.00,18.00,Tegernseer Platz 7,stationär,DKP München,Stopp Energiepreise!,5
2022-03-29 00:00:00,18.15,20.15,Marienplatz,stationär,,Activists for the Victims,5-15
2022-03-29 00:00:00,17:00:00,19.00,OPL bis GSP,sfv,FFF,Lützerath Bleibt!,1}0
2022-03-30 00:00:00,18.00,21.30,Königsplatz – Königsplatz,sfv,Bündnis um München steht auf,Wir Laufen für die Versammlungsfreiheit und Selbstbestimmung beim Impfen,5000
2022-03-30 00:00:00,16.00,17.00,Hermann-Lingg-Straße 3,stationär,,Tarifforderungen für den Sozial-und Erziehungsdienst,60
2022-03-30 00:00:00,12.30,14.30,Karlspl.,stationär,Verein für vedische Kultur e.V.,Vegetarismus,10
2022-03-31 00:00:00,12.45,15.45,Kistlerhofstraße 60,stationär,,Falun Gong,5
2022-03-31 00:00:00,17.00,18.15,Marienplatz,stationär,Parents for Future,Parents for Future,20-30
2022-03-31 00:00:00,17.00,20.00,Karlsplatz,stationär,,Transgender Day,100
2022-03-31 00:00:00,17.30,19.00,Europaplatz,stationär,Amnesty Interantional,Mahnwache zu Menschenrechten in Russland und gegen die Invasion der Ukraine,50
2022-03-31 00:00:00,11.00,12.00,Marienplatz,stationär,PETA Deutschland e.V.,Aktion gegen Tierversuche,4-12
2022-03-31 00:00:00,18.00,20.00,Odeonsplatz,stationär,,"Einigkeit, Recht und Freiheit. Keine Impfpflicht!",50
2022-04-01 00:00:00,14.00,17.00,Marienplatz – Odeonsplatz,sfv,FFF,Fridays For Future,300
2022-04-01 00:00:00,17.00,19:30:00,Karlsplatz,stationär,Münchner Friedensbündnis,Stoppt den Krieg,200
2022-04-01 00:00:00,18.00,19.00,Gravelottestraße,stationär,Isarlust e.V.,Kulturlieferdienst,120-150
2022-04-01 00:00:00,18.00,20.00,THW-THW,sfv,,Impfzwang ist die rote Linie,200 Personen in 120 KFZ
2022-04-02 00:00:00,12.00,14.00,Bunzlauer Platz,stationär,keine,"Zurück zum Glauben, Zurück zu Gott",10-20
2022-04-02 00:00:00,09.30,22.00,Marienplatz,stationär,Catsn.org e.V.,Veganismus,250
2022-04-02 00:00:00,15.00,22.00,Theresienwiese,stationär,,"„Hanf rettet die Welt“ Legalisierung, Prävention und Jugendschutz",1500-2500
2022-04-02 00:00:00,13.00,16.00,Karlsplatz/Stachus,stationär,,Ausstellung Bilder der durch die Ungerechtigkeiten des Regimes im Iran zu Tode gekommenen Personen.,5-10
2022-04-02 00:00:00,14.00,17.30,Königsplatz – Königsplatz,sfv,Bündnis um München steht auf,Wir Laufen für die Versammlungsfreiheit und Selbstbestimmung beim Impfen,5000
2022-04-02 00:00:00,14.30,18.00,Pasinger Bahnhofsplatz bei McDonald`s,stationär,,Activists for the Victims,5-15
2022-04-02 00:00:00,14.00,16.00,Tumblinger Str. 45 vor Unverpackt Laden,stationär,,Umweltbewußtsein/Massentierhaltung/nachhaltige Windeln,
2022-04-02 00:00:00,14.00,16.30,Rindermarkt,stationär,,Info`s auf d`Straß fürs Hirn einschalten,20
2022-04-02 00:00:00,12.00,14.00,Prielmayerstr. 7 – Reiterdenkmal,sfv,Karawane München,Gegen die Ausweitung der Abschiebehaftkapazitäten in Bayern – Abschiebehaft abschaffen,200
2022-04-02 00:00:00,11.00,13.00,Ganghoferstr. 4-10,stationär,,Energiepreisstop jetzt!,10
2022-04-02 00:00:00,13.00,14.00,Aubinger Wochemarktsfläche,stationär,Isarlust e.V.,Kulturlieferdienst,120-150
2022-04-02 00:00:00,15.00,16.00,Westkreuz,stationär,Isarlust e.V.,Kulturlieferdienst,120-150
2022-04-02 00:00:00,15.00,17.00,Marienplatz,stationär,,Frieden in der Ukraine,700-800
2022-04-02 00:00:00,13.00,15.00,Europaplatz,stationär,,Russen und Belarusen gegen den Krieg,150
2022-04-03 00:00:00,18.00,21.00,Theresienwiese,stationär,,Mehr Freiheit,150-300
2022-04-03 00:00:00,13.00,15.00,Max-Joseph-Pl.,stationär,Pulse of Europe e.V.,"Beitrag dazu leisten, dass es auch in Zukunft ein vereintes, demokratisches Europa gibt. Ein Europa, in dem die Achtung der Menschenwürde, die Rechtsstaatlichkeit, freiheitliches Denken und Handeln, Toleranz und Respekt selbstverständlich Grundlagen des Gemeinwesens sind.",500
2022-04-03 00:00:00,16.00,18:30:00,OPL bis GSP,sfv,Munibexko euskal Elkartea e.V.,Korrika. Wir laufen für die Baskische Sprache zu unterstützen,50-100
2022-04-03 00:00:00,14.00,16.00,Marienplatz,stationär,,Mahnwache für Julian Assange,20
2022-04-03 00:00:00,16.00,17.00,Grünfläche zwischen Europaplatz und Friedensengel,stationär,,Tanzen für den Frieden/Hilfe für Frauen und Kinder aus der Ukraine,20-30
2022-04-03 00:00:00,13.00,16.00,Königsplatz – Königsplatz,sfv,,"Freie Impfentscheidung, Rücknahme aller Coronamaßnahmen",5000
2022-04-03 00:00:00,13.20,14.30,Marsstr. 42 (ggü. Circus Krone),stationär,,Kein Applaus für Tierleid. Gegen Tierleid im Circus Krone. Vor Allem gegen Wildtiere im Circus,24
2022-04-03 00:00:00,09.30,13.00,Knappertbuschstraße 26,stationär,,Haltung der russ. Gemeinde gegenüber dem Krieg in der Ukraine. Eindeutige Positionierung und Verurteilung des Krieges und des Präsidenten Putins,10-25
2022-04-04 00:00:00,18.00,19.00,Marienplatz,stationär,,Weg mit Hartz IV,20-30
2022-04-05 00:00:00,18.00,19.00,Heiglhofstraße,stationär,Isarlust e.V.,Kulturlieferdienst,120-150
2022-04-05 00:00:00,15.30,17.00,Hofmannstr. 56,stationär,,Jahrestag des Massakers von 1990 in Baran,ca. 30
2022-04-05 00:00:00,18.15,20.15,Marienplatz,stationär,,Anonymous for the Voiceless,5-20
2022-04-06 00:00:00,18.00,19.00,Gößweinsteinplatz,stationär,Isarlust e.V.,Kulturlieferdienst,120-150
2022-04-06 00:00:00,18.00,21.30,Königsplatz – Königsplatz,sfv,München-steht-auf,"Wir laufen für die Versammlungsfreiheit und Selbstbestimmung, Für Frieden kein Krieg",4000
2022-04-06 00:00:00,1900-06-14 00:00:00,21.00,Tegernseer Platz 7,stationär,,Kein Kapital dem Krieg – Krieg dem Kapital Kundgebung gegen die deutsche Aufrüstungspolitik,10
2022-04-07 00:00:00,18.00,20.00,Odeonsplatz,stationär,,"Einigkeit, Recht und Freiheit! Keine Impfpflicht sondern freie Impfentscheidung!",50
2022-04-07 00:00:00,12:45:00,15:45:00,Kistlerhofstr. 60,stationär,,Falun Gong,5
2022-04-07 00:00:00,10.00,16.00,Nymphenburger Str. 16 Ecke Sandstr.,stationär,Cannabis Verband Bayern,Schluß mit den Menschenrechtsverletzungen Schluß mit der Hexenjagt gegen Hanftee und Hanfläden,20
2022-04-08 00:00:00,12.30,14.30,Karlspl.,stationär,Verein für vedische Kultur e.V.,Vegetarismus,10
2022-04-08 00:00:00,13.00,14.00,MPL,stationär,Frauen in Schwarz,Mahnwache der Frauen in Schwarz,8-15
2022-04-08 00:00:00,16.00,17.25,Marienplatz – Münchner Freiheit,sfv,Sozial Peace Bündnis,Soziale Gerechtigkeit,150-200
2022-04-08 00:00:00,17.00,19.00,Gollierplatz – Tulbeckstr. 4,sfv,,Nein zu Aufrüstung und Waffenlieferungen – Heraus zum 1. Mai,50
2022-04-08 00:00:00,17.00,18.30,Marienplatz,stationär,,Protest gegen die derzeitige Menschenrechtsverletzungen sowie Unterdrückung durch die Regierung,100-150
2022-04-09 00:00:00,14.00,20.00,Karlsplatz,stationär,Artstist 4 Future,"Klimakrise (Aufstellung „Spielraum“ zur Klimakrise, auf der Wäscheleine)",3
2022-04-09 00:00:00,15.00,18.00,Marienplatz,stationär,Active Love,Active Love,10
2022-04-09 00:00:00,14.45,17.45,Sendlinger Str. 3,stationär,,Activists for the Victims,5-15
2022-04-09 00:00:00,18.00,22.00,Theresienwiese,stationär,Mosus Agency,"Wir fordern mehr Förderung für die elektronische Musikkultur in München
Junge Menschen benötigen (Frei-)Räume für Kultur",200
2022-04-09 00:00:00,14.00,17.00,Platz Loth-/Winzer-/Georgenstr.,stationär,Green City,Umgestaltung und Baumbepflanzung,20-50
2022-04-09 00:00:00,14.00,16.30,Max-Joseph-Pl.,stationär,,Info`s auf d`Straß fürs Hirn einschalten,20
2022-04-09 00:00:00,15.00,17.00,Odeonsplatz Platz vor der Feldherrnhalle,stationär,,Frieden in der Ukraine,700
2022-04-09 00:00:00,14.00,15.00,Sendlinger Str. 8,stationär,,Massentierhaltung gefährdet die Gesundheit im Rahmen der Albert-Schweitzer-Stiftung in Berlin,9
2022-04-09 00:00:00,11.15,143.15,Franziska-Bilek-Weg,stationär,Solidarität International e.V.,Aktuelles zur Flüchtlingspolitik,10-15
2022-04-09 00:00:00,12.00,16.00,Sendlinger Str. 19,stationär,Greenpeace München,Energiesparen – Energiewende,10
2022-04-09 00:00:00,12.00,14.00,Tegernseer Platz 7,stationär,,"1.Mai -klar sind wir dabei! Auf zum internationalen, revolutionären Arbeiter:innenkampftag!",20
2022-04-09 00:00:00,14.00,16.00,Theresienwiese – P+R Michaelibad,Autokorso,,"für die körperliche Unversehrtheit/ gegen eine allg. Impfpflicht gegen Corona – gegen alle Coronamaßnahmen, vor allem der Testpflicht für Kinder für die Wiederherstellung aller während der Pandemie geänderten Gesetzte, vor allem des Infektionsschutzgesetzes",160 TN in 80 KFZ
2022-04-10 00:00:00,13.00,14.30,Marsstr. (ggü. Circus Krone),stationär,,Kein Applaus für Tierleid. Gegen Tierleid im Circus Krone,24
2022-04-10 00:00:00,13.00,15.00,Marienplatz,stationär,,Russen gegen Putins Krieg in Ukraine,150
2022-04-10 00:00:00,12.00,14.00,Knappertbuschstraße 26,stationär,, Fehlen einer Verurteilung des Krieges und des Präsidenten Putins durch die russ. Kirchengemeinde. Keine klare Positionierung gegen den Krieg durch die Gemeinde.,10-15
2022-04-11 00:00:00,11.00,13.30,Leopoldstraße 53 vor Ceterum Group,stationär,IG Metall München,Für den Erhalt der Arbeitsplätze bei FAM in Magdeburg,20
2022-04-11 00:00:00,16.00,18.00,Tegernseer Platz 7,stationär,DKP München,Stopp Energiepreise!,5
2022-04-12 00:00:00,12.00,16.00,Stachus,stationär,,Aufklärung über die politische Situation in Xinjiang bzw. über die Menschenrechtsverletzungen in China gegen die Uiguren,10-20
2022-04-12 00:00:00,18.15,20.15,Marienplatz,stationär,,Anonymous for the Voiceless,5-20
2022-04-12 00:00:00,11.00,15.00,Europaplatz,stationär,,Verurteilung der Gräueltaten der russischen Armee in der Ukraine,20
2022-04-12 00:00:00,17.30,19.30,Max-Joseph-Str.,stationär,,gegen die Gas- und Importgeschäfte der Bundesregierung Deutschlands mit Russland,100-300
2022-04-13 00:00:00,18.00,21.30,Königsplatz – Königsplatz,sfv,München-steht-auf,"Wir laufen für die Versammlungsfreiheit und Selbstbestimmung, Für Frieden kein Krieg",4000
2022-04-13 00:00:00,12:30:00,14:30:00,Karlspl.,stationär,Verein für vedische Kultur e.V.,Vegetarismus,10
2022-04-14 00:00:00,18.00,20.00,Max-Joseph-Pl.,stationär,,"Einigkeit, Recht und Freiheit! Keine Impfpflicht sondern freie Impfentscheidung!",50
2022-04-14 00:00:00,16.00,18.00,Viktualienmarkt,stationär,,Speziesismus: Gewaltsame Tradition zu bOstern,15
2022-04-15 00:00:00,12.00,16.00,Odeonsplatz,stationär,,Aufklärung über die politische Situation in Xinjiang bzw. über die Menschenrechtsverletzungen in China gegen die Uiguren,10-20
2022-04-15 00:00:00,15.00,18.00,Karlspl.,stationär,,Protest gegen der politischen Situation und Regierungsumwurf/-wechsel im Pakistan,50-150
2022-04-16 00:00:00,13.00,17.00,Max-Joseph-Platz,stationär,Bürgerbewegung PAX Europa e.V.,Aufklärung über den politischen Islam – Brennpunkt Muezzinruf,20
2022-04-16 00:00:00,14.30,18.00,Neuhauser Str.  mittig beim Jagd- und Fischereimuseum,stationär,,Activists for the Victims,5-15
2022-04-16 00:00:00,14.00,16.30,Am Harras,stationär,,Info`s auf d`Straß fürs Hirn einschalten,20
2022-04-16 00:00:00,11.45,15.00,Marienplatz bis Marienplatz,sfv,,Ostermarsch 2022: Gemeinsame Sicherheit statt Konfrontation – Frieden für die Ukraine! Verhandeln statt Schießen – Atom – und Hochrüstung stoppen – Klima schützen Für das Menschenrecht auf Asyl – gegen Rassismus und Fremdenfeindlichkeit,500
2022-04-16 00:00:00,12.00,14.00,Bunzlauer Platz,stationär,,"Zurück zum Glauben, Zurück zu Gott",20-40
2022-04-16 00:00:00,14.00,17.00,Mauerkircherstr. Ggü dem iranischen Konsulat,stationär,,aktuelle Lage in Iran,100-200
2022-04-17 00:00:00,12.00,14.00,Knappertbuschstraße 26,stationär,,Fehlen einer Verurteilung des Krieges und des Präsidenten Putins durch die russ. Kirchengemeinde Keine klare Positionierung gegen den Krieg durch die Gemeinde,10
2022-04-18 00:00:00,17.00,18.00,Odeonsplatz,stationär,,Ukrainische-Peruanische Friedensbewegung,20
2022-04-19 00:00:00,18.15,20.15,Marienplatz,stationär,,Anonymous for the Voiceless,5-20
2022-04-20 00:00:00,18.00,21.30,Königsplatz – Königsplatz,sfv,München-steht-auf,"Wir laufen für die Versammlungsfreiheit und Selbstbestimmung, Für Frieden kein Krieg",4000
2022-04-20 00:00:00,12.30,14.30,Karlsplatz,stationär,Verein für vedische Kultur e.V.,Vegetarismus – Go Vegetarian – Enjoy The Higher Taste!,10
2022-04-21 00:00:00,18.00,20.00,Odeonsplatz,stationär,,"Einigkeit, Recht und Freiheit! Keine Impfpflicht sondern freie Impfentscheidung!",50
2022-04-21 00:00:00,12:45:00,15:45:00,Kistlerhofstr. 60,stationär,,Falun Gong,5
2022-04-22 00:00:00,13.00,14.00,Stachus,stationär,Frauen in Schwarz,Mahnwache der Frauen in Schwarz,8-15
2022-04-22 00:00:00,19.00,21.30,Forum Schwanthalerhöhe bis Nymphenburger,sfv,,No Future for Repression!,300
2022-04-22 00:00:00,18.00,21.00,Lohstraße 70,stationär,,Candidplatz für alle statt Candidtor für Investor,50
2022-04-22 00:00:00,18.00,20.00,THW – THW,Autokorso,,Gegen zwangsfinanzierte Medienpropaganda und für eine freie Impfentscheidung für Pflegekräfte und Soldaten,100 Menschen in 30 Kfz
2022-04-22 00:00:00,17.30,19.20,Knorrstr. - Oberhoferplatz,sfv,Revolutionäre Front,1. Mai – Tag der internationalen Arbeiterbewegung gegen Waffenlieferung und Aufrüstung,20
2022-04-23 00:00:00,17.00,19.00,Odeonsplatz Platz vor der Feldherrnhalle,stationär,,Frieden in der Ukraine,700
2022-04-23 00:00:00,14.30,18.00,Neuhauser Str. mittig beim Jagd- und Fischereimuseum,stationär,,Activists for the Victims,5-15
2022-04-23 00:00:00,15.00,18.00,Stachus,stationär,Active Love,Active Love,10
2022-04-23 00:00:00,13.00,15.00,Schleißheimerstr. 506,stationär,,"gegen den Ausbau der BMW-Autobahn, für Klimagerechtigkeit und Freiräume, gegen Armut",100
2022-04-23 00:00:00,14.00,16.30,Rotkreuzplatz,stationär,,Info`s auf d`Straß fürs Hirn einschalten,20
2022-04-23 00:00:00,14.00,16:00:00,Max-Joseph-Pl.,stationär,Gemeindenvereinigung der CVECHB,Aufruf zur Rückkehr zu unseren christlichen Grundwerten,50
2022-04-23 00:00:00,10.30,13.00,Karlspl.,stationär,,Aufruf zur Rückkehr zu unseren christlichen Grundwerten,50
2022-04-23 00:00:00,11:00:00,15.00,MPL bis Dienerstr bis OPL,sfv,,Fashion Revolution,50
2022-04-23 00:00:00,10.00,1900-01-11 00:00:00,Berliner Str. / Theodor-Dombart-Str.),stationär,,Keine Veränderung durch Modernisierung,50
2022-04-23 00:00:00,10.00,15.00,Wittelsbacher Platz,stationär,1bis19 Initiative für Grundrechte und Rechtsstaat e.V.,Vollständige Wiederherstellung der Grundrechte,10
2022-04-23 00:00:00,14.00,16.00,Rindermarkt beim Brunnen,stationär,ANIMAL UNITED e.V.,"Internationaler Tag zur Abschaffung der Tierversuche (am Folgetag, dem 24.04.20229",50
2022-04-23 00:00:00,13.00,15.00,Marienplatz,stationär,,Demonstration gegen die Angriffe auf Palästinenser*innen in Jerusalem,50
2022-04-23 00:00:00,12.00,14.00,Münchner Freiheit  ,stationär,,"Zurück zum Glauben, Zurück zu Gott",20-40
2022-04-23 00:00:00,19.00,22.30,Zenettiplatz-Gärtnerplatz,sfv,,Stoppt die Angriffe auf Kurdistan,250
2022-04-23 00:00:00,13.00,15.30,Schleißheimerstr. 506 – Pfaffer-Steiner-Platz,sfv,,Kein Autobahn-Ausbau durch das Hasenbergl,80
2022-04-23 00:00:00,11.00,14.00,Professor-Huber-Platz,stationär,Psychologists/Psychotherapists for Future e.V. Ortsgruppe München,Klimawandel – Umgang mit Ängsten und Sorgen,3-5
2022-04-23 00:00:00,14.00,17.00,Einsteinstr. Ecke Trogerstr.,stationär,Tierversuchsgegner München,Internationaler Tag gegen Tierversuche,5
2022-04-23 00:00:00,20.30,21.30,Odeonsplatz,stationär,,Mothers March For Mothers forced to flee,20
2022-04-24 00:00:00,11.30,13.30,Veterinärstraße 13,stationär,grundeinkommen münchen e.V.,das bedingungslose Grundeinkommen,10-30
2022-04-24 00:00:00,13.00,16.00,Karlspl.,stationär,,Protest gegen der politischen Situation und Regierungsumwurf/-wechsel im Pakistan,200-320
2022-04-24 00:00:00,13.00,14.30,Zirkus Krone (Marsstr. 43),stationär,"Earthlings Munich, Animal Rebellion",Protest gegen Zirkusprogramm mit (Wild)tieren,15
2022-04-24 00:00:00,12.00,14.00,Knappertsbuschstraße 26,stationär,,Fehlen einer Verurteilung des Krieges und des Präsidenten Putins durch die russ. Kirchengemeinde Keine klare Positionierung gegen den Krieg durch die Gemeinde,10-25
2022-04-25 00:00:00,10.00,13.00,St.-Pauls-Platz – Geschwister-Scholl-Platz,sfv,Helfer Deutschland e.V.,Gebet für von vorgeburtlicher Tötung bedrohte Menschen,20-25
2022-04-25 00:00:00,20.00,21.00,Max-Joseph-Pl.,stationär,,Reinhold Elsner – Dein Tod ist uns Fanal,15-20
2022-04-25 00:00:00,18.00,19.00,Marienplatz,stationär,,Aktiver Widerstand gegen Weltkriegsgefahr und gegen Sozialabbau! Gegen Nazipropaganda!,20-30
2022-04-25 00:00:00,12:45:00,15:45:00,Kistlerhofstr. 60,stationär,,Falun Gong,5
2022-04-25 00:00:00,18.00,19.00,Karlspl.,stationär,,Türkei setzt Cheniewaffen beim Angriffskrieg gegen Kurd*innen einj,30
2022-04-26 00:00:00,18.15,20.15,Stachus beim Karlstor,stationär,,Anonymous for the Voiceless,5-20
2022-04-26 00:00:00,11.00,12:30:00,Max-Joseph-Pl.,stationär,,Nationalpark Steigerwald – Bayerns Krone der Buchenwälder,10
2022-04-26 00:00:00,14.00,17.00,Odeonsplatz – Odeonsplatz,sfv,,"Fridays For Future, Novelle Klimaschutzgesetz",500
2022-04-27 00:00:00,09.00,16.30,Geschwister-Scholl-Platz,stationär,,"Der Ukraine-Krieg, Rassismus an den Außengrenzen und die Aufrüstung der Bundeswehr",20
