2018,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5
,,,,,
Datum Versammlung,Örtlichkeit (ink. AKG + SKG),Stationär / sfv,Organisation,Thema,TN-Zahl
2018-07-08 00:00:00,Isarufer zwischen Braunauer Eisenbahnbrücke und Reichenbachbrücke,sfv,Isarlust e.V.,Big Jump 2018,100-300
2018-07-08 00:00:00,Theresienwiese (Süd) bis Marienplatz,sfv,BKZ Fedr e. V. ,Gedenken der Opfer des Genozids in Srebrenica,600
2018-07-08 00:00:00,Englischer Garten,stationär,,Anonymous for the Voiceless,10-25
2018-07-09 00:00:00,Schweizer Platz,stationär,AFD KV München-Süd,Wählen Sie das Original!,200
2018-07-09 00:00:00,Marienplatz,stationär,,Weg mit Hartz IV,20-30
2018-07-09 00:00:00,"Thomas-Wimmer-Ring 1, 1a",stationär,Falun Gong Gruppe München,Beendigung der Verfolgung FalunGong,8
2018-07-09 00:00:00,Max-Lebsche-Platz bis Schweizer Platz,sfv,,Solidarität statt Hetze,50
2018-07-09 00:00:00,Geschwister-Scholl-Platz bis Theresienstr. 90,sfv,,Kein Schlussstrich unter den NSU-Komplex,100
2018-07-10 00:00:00,Sandstraße,stationär,,Kein Schlussstrich: 5 Jahre NSU-Prozess,500
2018-07-10 00:00:00,Sandstraße bis Odeonsplatz,sfv,,Kein Schlussstrich: 5 Jahre NSU-Prozess,1000
2018-07-11 00:00:00,Sandstraße,stationär,,Kein Schlussstrich: 5 Jahre NSU-Prozess,500
2018-07-11 00:00:00,Sandstraße bis Odeonsplatz,sfv,,Kein Schlussstrich: 5 Jahre NSU-Prozess,1000
2018-07-11 00:00:00,Nymphenburgerstraße,stationär,,Künstlerischer Protest gegen gewalttätige Neonazis,
2018-07-11 00:00:00,Möhlstr. 22 ggü.,stationär,,Politischer Gefangener,20
2018-07-11 00:00:00,Marienplatz,stationär,Pegida München e.V.,Islamkritik,wechselnd
2018-07-12 00:00:00,Sandstraße,stationär,,Kein Schlussstrich: 5 Jahre NSU-Prozess,500
2018-07-12 00:00:00,Sandstraße bis Odeonsplatz,sfv,,Kein Schlussstrich: 5 Jahre NSU-Prozess,1000
2018-07-12 00:00:00,Königinstraße / Ecke Schönfeldstraße,stationär,Amnesty International,Einhaltung der Menschenrechte durch die USA,12
2018-07-12 00:00:00,Von-der-Tann-Str. Ecke Königinstr.,stationär,Amnesty International,Einhaltung der Menschenrechte durch die USA,4
2018-07-12 00:00:00,Gärtnerplatz,stationär,Katholische Stiftungshochschule,Unser Leben unter der Reichenbachbrücke,12
2018-07-12 00:00:00,Karlsplatz,stationär,,Keine Auslieferung von Carles Puigdemont,15
2018-07-12 00:00:00,Isartorplatz,stationär,Pegida München e.V.,Islamkritik,wechselnd
2018-07-13 00:00:00,Obere Grasstr. 1,stationär,HeimatGiesing,Mahnwache gegen den illegalen Abriss,20-30
2018-07-13 00:00:00,Rotkreuzplatz,stationär,AfD KV München-Nord,"Wir halten, was die CSU verspricht.",50
2018-07-13 00:00:00,Karlsplatz,stationär,,Frauen in Schwarz,10-15
2018-07-13 00:00:00,Margot-Kalinke-Str.,stationär,GEW,Arbeitsrecht,5-8
2018-07-13 00:00:00,"Romanstr. 107, ggü Chinesischen Konsulat",stationär,,Beendigung der Verfolgung FalunGong,2-8
2018-07-13 00:00:00,Sendlinger Str. 8,stationär,,Anonymous for the Voiceless,15-30
2018-07-13 00:00:00,Professor-Huber-Platz,stationär,Verein für vedische Kultur e.V.,Go Vegetarian,15-20
2018-07-13 00:00:00,Möhlstr. 22 ggü.,stationär,,Stoppt die Auslieferung von Turgut Kaya an das Folter-Regime in der Türkei,10
2018-07-13 00:00:00,Lerchenauer Str. ggü. BMW,stationär,,Lob des Kommunismus – Lob der Partei,15
2018-07-13 00:00:00,Hackerbrücke Ecke Arnulfstraße,stationär,,Lob des Kommunismus – Lob der Partei,15
2018-07-13 00:00:00,Pranckhstraße bis Tulbeckstr.,sfv,,Lob des Kommunismus – Lob der Partei,15
2018-07-13 00:00:00,Schwanthalerstr. 64 bis Lerchenauer Str.,sfv,,Lob des Kommunismus – Lob der Partei,15
2018-07-13 00:00:00,Lerchenauer Str. bis Knorrstr.,sfv,,Lob des Kommunismus – Lob der Partei,15
2018-07-13 00:00:00,Lerchenauer Str. ggü. BMW,stationär,,Lob des Kommunismus – Lob der Partei,15
2018-07-13 00:00:00,Karlsplatz,stationär,Pegida München e.V.,Islamkritik,wechselnd
2018-07-14 00:00:00,Neuhauser Str. 8,stationär,Evangelische Christus Gemeinde e.V.,Frieden in der zukünftigen Welt,25
2018-07-14 00:00:00,Sendlinger Str. 8,stationär,Amnesty International Jugendgruppe München,Mahnwache für die Meinungsfreiheit in der Türkei,10
2018-07-14 00:00:00,Paul-Henri-Spaak-Str. Bis Ende LHM,sfv,Kids in Emotion e.V.,Für ein besseres Gesundheitswesen,400
2018-07-14 00:00:00,"Thomas-Wimmer-Ring 1, 1a",stationär,Falun Gong Gruppe München,Beendigung der Verfolgung FalunGong,8
2018-07-14 00:00:00,Marienplatz,stationär,,Frieden für die Ukraine,100
2018-07-14 00:00:00,Hanauer Str. 64,stationär,,Lob des Kommunismus – Lob der Partei,15
2018-07-14 00:00:00,Tulbeckstraße bis Tulbeckstr.,sfv,,Lob des Kommunismus – Lob der Partei,15
2018-07-14 00:00:00,Knorrstraße bis Milbertshofener Platz,sfv,,Lob des Kommunismus – Lob der Partei,15
2018-07-14 00:00:00,Karlsplatz,stationär,,Verhandelt nicht mit dem terroristischen Regime im Iran,10
2018-07-14 00:00:00,Marienplatz – Viktualienmarkt,,Rosa Liste e.V.,CSD,115000
2018-07-15 00:00:00,Kistlerhofstraße 233,stationär,,gegen Scientology,8
2018-07-15 00:00:00,Fendstraße 3,stationär,,gegen Scientology,8
2018-07-15 00:00:00,Isarufer zwischen Braunauer Eisenbahnbrücke und Reichenbachbrücke,sfv,Isarlust e.V.,Big Jump 2018,100-300
2018-07-15 00:00:00,Max-Joseph-Platz,stationär,,Jahrestag Putschversuch Türkei,200-300
2018-07-16 00:00:00,"Thomas-Wimmer-Ring 1, 1a",stationär,Falun Gong Gruppe München,Beendigung der Verfolgung FalunGong,8
2018-07-16 00:00:00,Schwanthaler 39 bis Schwanthaler 39,sfv,,keine Stimme der CSU,10
2018-07-17 00:00:00,Prielmayerstraße 7,stationär,Trägerkreis Betonflut eindämmen,Betonflut eindämmen,50
2018-07-17 00:00:00,Fürstenrieder/Ecke Gotthardstr,stationär,SPD Hadern,Rotes Sofa,10
2018-07-17 00:00:00,Marienplatz,stationär,,Verhandelt nicht mit dem terroristischen Regime im Iran,10
2018-07-18 00:00:00,Marienplatz,stationär,Falun Gong Gruppe München,Beendigung der Verfolgung FalunGong,10
2018-07-18 00:00:00,Mies van der Rohe Str. 1 – Mies van der Rohe Str. 1,sfv,,Aufstand der Anständigen,50-100
2018-07-18 00:00:00,Neuhauser Str. 8,stationär,Pegida Förderverein e.V.,Islamkritik,10-12
2018-07-18 00:00:00,Neuhauser Str. 8,stationär,Pegida München e.V.,Islamkritik,wechselnd
2018-07-19 00:00:00,Kapellenstr. 4,stationär,,Erhalt des Klosters Reutberg,20-40
2018-07-19 00:00:00,Von-der-Tann-Str. Ggü. US-Konsulat,stationär,United People Democratic Of Iraq e.V.,Solidarität mit Irakischen Volk,50-100
2018-07-19 00:00:00,Mies van der Rohe bStr. 1,stationär,,Aufstand der Anständigen,5
2018-07-19 00:00:00,Arkaden in der Neuhauser Straße 8,stationär,Münchner Forum,Alte Akademie,150-200
2018-07-19 00:00:00,Geschwister-Scholl-Platz,stationär,,Bienensterben – ein Umweltproblem mit fatalen Konsequenzen,15
2018-07-19 00:00:00,Marienplatz,stationär,Pegida Förderverein e.V.,Islamkritik,10-12
2018-07-19 00:00:00,Marienplatz,stationär,Pegida München e.V.,Islamkritik,wechselnd
2018-07-20 00:00:00,Marienplatz,stationär,Freie Wähler Bayern e.V.,Stadt und Land,60
2018-07-20 00:00:00,"Romanstr. 107, ggü Chinesischen Konsulat",stationär,,Beendigung der Verfolgung FalunGong,2-20
2018-07-20 00:00:00,Mies van der Rohe bStr. 1,stationär,,Aufstand der Anständigen,5
2018-07-20 00:00:00,Karlsplatz,stationär,Pegida Förderverein e.V.,Islamkritik,10-12
2018-07-20 00:00:00,Karlsplatz,stationär,Pegida München e.V.,Islamkritik,wechselnd
2018-07-21 00:00:00,Marienplatz bis Gärtnerplatz,sfv,,Slutwalk München ,500
2018-07-21 00:00:00,Marienplatz,stationär,"Condops e.V., Prop e.V.",Gedenktag für verstorbene Drogengebraucherinnen,100
2018-07-21 00:00:00,"Thomas-Wimmer-Ring 1, 1a",stationär,Falun Gong Gruppe München,Beendigung der Verfolgung FalunGong,8
2018-07-21 00:00:00,Mies van der Rohe bStr. 1,stationär,,Aufstand der Anständigen,5
2018-07-21 00:00:00,Schützenstr. 5,stationär,,Anonymous for the Voiceless,15-30
2018-07-21 00:00:00,Neuhauser Str. 8,stationär,Celebrity Center Scientologiy ,Man kann immer etwas tun,20
2018-07-21 00:00:00,Münchner Freiheit,stationär,,Freiheit für Katalonien,15
2018-07-22 00:00:00,Goetheplatz bis Königsplatz,sfv,,Ausgehetzt – Gemeinsam gegen die Politik der Angst,5000
2018-07-22 00:00:00,Isarufer zwischen Braunauer Eisenbahnbrücke und Reichenbachbrücke,sfv,Isarlust e.V.,Big Jump 2018,100-300
2018-07-22 00:00:00,Mies van der Rohe bStr. 1,stationär,,Aufstand der Anständigen,5
2018-07-22 00:00:00,Hanauer Str. 77,stationär,Muslimrat,Gedenken an die Opfer vom Amoklauf,50-70
2018-07-23 00:00:00,Marienplatz,stationär,,Weg mit Hartz IV,20-30
2018-07-23 00:00:00,"Thomas-Wimmer-Ring 1, 1a",stationär,Falun Gong Gruppe München,Beendigung der Verfolgung FalunGong,8
2018-07-23 00:00:00,Wittelbachbrücke – Insel südlich Strandveranstaltung,sfv,Isarlust e.V.,Big Jump 2018,5-20
2018-07-23 00:00:00,Neuhauser Str. 8,stationär,Pegida Förderverein e.V.,Islamkritik,10-12
2018-07-23 00:00:00,Notburgastraße – Romanplatz,sfv,,Es ist dein Planet,120
2018-07-23 00:00:00,Neuhauser Str. 8,stationär,Pegida München e.V.,Islamkritik,wechselnd
2018-07-24 00:00:00,Marienplatz,stationär,Freie Wähler Bayern e.V.,kostenfreie KiTa,100
2018-07-25 00:00:00,St.-Pauls-Platz bis Geschwister-Scholl-Platz,sfv,Helfer Deutschland e.V.,Lebensschutz,35
2018-07-25 00:00:00,Marienplatz,stationär,Pegida Förderverein e.V.,Islamkritik,10-12
2018-07-25 00:00:00,Marienplatz,stationär,Pegida München e.V.,Islamkritik,wechselnd
2018-07-26 00:00:00,Neuhauser Str. 8,stationär,Handicap International e.V.,Stop Bombing Civilians,100
2018-07-26 00:00:00,Karlstraße 49,stationär,Green City e.V.,Begrünung der Karlstraße,40
2018-07-26 00:00:00,Max-Joseph-Platz,stationär,,München braucht seine Wagenplätze,50
2018-07-26 00:00:00,Linastraße 3a,stationär,,Erhalt der Villa,30
2018-07-27 00:00:00,Sendlinger Str. 8,stationär,,Frauen in Schwarz,10-15
2018-07-27 00:00:00,"Romanstr. 107, ggü Chinesischen Konsulat",stationär,,Beendigung der Verfolgung FalunGong,2-20
2018-07-27 00:00:00,Marienplatz,stationär,,Anonymous for the Voiceless,15-30
2018-07-27 00:00:00,Karlsplatz,stationär,Pegida Förderverein e.V.,Islamkritik,10-12
2018-07-27 00:00:00,Lerchenauer Str. ggü. BMW / Riesenfeldstraße ggü. BMW,stationär,,Lob des Kommunismus – Lob der Partei,15
2018-07-27 00:00:00,DGB Haus – Lerchenauer / Riesenfeldstr,sfv,,Lob des Kommunismus – Lob der Partei,15
2018-07-27 00:00:00,Knorrstraße bis Schleißheimer Str.,sfv,,Lob des Kommunismus – Lob der Partei,15
2018-07-27 00:00:00,Karlsplatz,stationär,Pegida München e.V.,Islamkritik,wechselnd
2018-07-28 00:00:00,"Thomas-Wimmer-Ring 1, 1a",stationär,Falun Gong Gruppe München,Beendigung der Verfolgung FalunGong,8
2018-07-28 00:00:00,Neuhauser Str. 8,stationär,Verein für vedische Kultur e.V.,Go Vegetarian,15-20
2018-07-28 00:00:00,Thomas-Dehler-Straße 10,sfv,Pegida Förderverein e.V.,Stopp die Islamisierung Deutschlands,100
2018-07-28 00:00:00,Musenbergstraße,stationär,Bezirksausschuss 13,Symbolischer Spatenstich,15-20
2018-07-28 00:00:00,Karlsplatz,stationär,,Protest gegen die Korruption in der aktuellen Regierung in Peru,20-50
2018-07-28 00:00:00,Karlsplatz,stationär,Ostturkestanische Union e.V.,Massaker in Yeken/Xinjiang am 28.07.2014,20-30
2018-07-29 00:00:00,Leopoldstr. 42 bis Siegestor,sfv,Bedingungsloses Grundeinkommen,Chairwalk zum Thema bedingungsloses Grundeinkommen,10
2018-07-29 00:00:00,Tierparkstraße,stationär,,Protest gegen die Haltung von (Wild-)tieren im Zoo,10
2018-07-29 00:00:00,Marienplatz,stationär,,Demo gegen die irakische Regierung,60-70
2018-07-30 00:00:00,"Thomas-Wimmer-Ring 1, 1a",stationär,Falun Gong Gruppe München,Beendigung der Verfolgung FalunGong,8
2018-07-30 00:00:00,Neuhauser Str. 8,stationär,Pegida Förderverein e.V.,Islamkritik,10-12
2018-07-30 00:00:00,Neuhauser Str. 8,stationär,Pegida München e.V.,Islamkritik,wechselnd
2018-07-31 00:00:00,Europaplatz,stationär,Amnesty International,Menschenrechte in Russland,6
2018-08-01 00:00:00,Karlsplatz,stationär,Pegida Förderverein e.V.,Islamkritik,10-12
2018-08-01 00:00:00,Allgäuer Straße / Ecke Kemptnere Straße,stationär,SPD Hadern,Rotes Sofa,10
2018-08-01 00:00:00,Karlsplatz,stationär,Pegida München e.V.,Islamkritik,wechselnd
2018-08-02 00:00:00,"Zenettistr.  12, vor Schlachthof (Mahnwache)",stationär,Munich Animal Save,"Veganismus, Mahnwache",30
2018-08-02 00:00:00,Odeonsplatz,stationär,,Liberation Munich Tierschutz / Veganismus,10-25
2018-08-03 00:00:00,Marienplatz,stationär,Pegida Förderverein e.V.,Islamkritik,10-12
2018-08-03 00:00:00,"Romanstr. Ecke Hirschgartenallee, ggü Chinesischen Konsulat",stationär,,Beendigung der Verfolgung FalunGong,10
2018-08-03 00:00:00,Max-Joseph-Platz,stationär,,Anerkennung der Jesiden als religiös verfolgte Minderheit,200
2018-08-03 00:00:00,Marienplatz,stationär,Pegida München e.V.,Islamkritik,wechselnd
2018-08-04 00:00:00,Neuhauser Str. 8,stationär,Evangelische Christus Gemeinde e.V.,Frieden in der zukünftigen Welt,25
2018-08-04 00:00:00,Marienplatz,stationär,Aktion Lebensrecht für Alle e. V.,Auftaktveranstaltung Pro Life Tour München-Salzburg,200
2018-08-04 00:00:00,Sendlinger Str. 8,stationär,Verein für vedische Kultur e.V.,Go Vegetarian,15-20
2018-08-04 00:00:00,Marienplatz,stationär,Jugend für das Leben Österreich,Lebensrecht ungeborener Kinder,25
2018-08-04 00:00:00,Münchner Freiheit bis OPL,sfv,,Menschenrechte in Kolumbien,30-40
2018-08-04 00:00:00,"Thomas-Wimmer-Ring 1, 1a",stationär,Falun Gong Gruppe München,Beendigung der Verfolgung FalunGong,10
2018-08-04 00:00:00,Karlsplatz,stationär,,4. Jahrestag des IS-Genozids an den Jesiden in Shengal,20
2018-08-04 00:00:00,Neuhauser Str. 8,stationär,,Anonymous for the Voiceless,10-30
2018-08-04 00:00:00,Stiftsbogen / Guardinistr,stationär,SPD Hadern,Rotes Sofa,20
2018-08-05 00:00:00,Heinrich-Wieland-Str. 24,stationär,SPD Landtagsstimmkreis 107,Nein zum Heizkraftwerk am Michaelibad!,20
2018-08-06 00:00:00,Neuhauser Str. 8,stationär,,Atomwaffen verbieten,30-40
2018-08-06 00:00:00,Marienplatz,stationär,,Weg mit Hartz IV,20-30
2018-08-06 00:00:00,Karlstraße bis Winzererstraße,sfv,Green City e.V.,Begrünung der Lothstraße,40
2018-08-06 00:00:00,"Thomas-Wimmer-Ring 1, 1a",stationär,Falun Gong Gruppe München,Beendigung der Verfolgung FalunGong,8
2018-08-06 00:00:00,Karlsplatz,stationär,Pegida München e.V.,Islamkritik,wechselnd
2018-08-07 00:00:00,Karlsplatz,stationär,,Freiheit für Abdullah Öcalan,20
2018-08-08 00:00:00,Marienplatz,stationär,,Freiheit für Abdullah Öcalan,20
2018-08-08 00:00:00,Neuhauser Str. 8,stationär,Pegida München e.V.,Islamkritik,wechselnd
2018-08-09 00:00:00,"Thomas-Wimmer-Ring 1, 1a",stationär,Falun Gong Gruppe München,Beendigung der Verfolgung FalunGong,8
2018-08-09 00:00:00,Neuhauser Str. 8,stationär,,Freiheit für Abdullah Öcalan,20
2018-08-10 00:00:00,Karlsplatz,stationär,,Für einen gerechten Frieden im Nahen Osten,10-15
2018-08-10 00:00:00,"Romanstr. Ecke Hirschgartenallee, ggü Chinesischen Konsulat",stationär,,Beendigung der Verfolgung FalunGong,10
2018-08-10 00:00:00,Geschwister-Scholl-Platz,stationär,,Vereint gegen Korruption in Rumänien,50-300
2018-08-10 00:00:00,Neuhauser Str. 8,stationär,,Anonymous for the Voiceless,10-30
2018-08-10 00:00:00,Max-Joseph-Platz,stationär,,Freiheit für Abdullah Öcalan,20
2018-08-10 00:00:00,Marienplatz,stationär,Pegida München e.V.,Islamkritik,wechselnd
2018-08-11 00:00:00,Sendlinger Str. 8,stationär,Amnesty International Jugendgruppe München,Mahnwache für die Meinungsfreiheit in der Türkei,10
2018-08-11 00:00:00,Kaflerstr. 2,stationär,ver.di Bezirk München,Pflege / Wohnsituation für Jung und Alt,25
2018-08-11 00:00:00,Marienplatz,sfv,,Tierschutz,300
2018-08-11 00:00:00,Am Flaucher,stationär,Die PARTEI,Wir räumen den braunen Dreck weg,15
2018-08-11 00:00:00,"Thomas-Wimmer-Ring 1, 1a",stationär,Falun Gong Gruppe München,Beendigung der Verfolgung FalunGong,10
2018-08-11 00:00:00,Karlsplatz,stationär,,Freiheit für Abdullah Öcalan,20
2018-08-13 00:00:00,"Thomas-Wimmer-Ring 1, 1a",stationär,Falun Gong Gruppe München,Beendigung der Verfolgung FalunGong,8
2018-08-14 00:00:00,Ludwigstr. 23 (Nebeneingang zum VGH),stationär,,"Stoppen Sie die Abschiebung, Freiheit für das aserbaidschanische Volk",30-40
2018-08-14 00:00:00,Marienplatz,stationär,,Anonymous for the Voiceless,10-30
2018-08-14 00:00:00,Odeonsplatz – Gärtnerplatz,sfv,,Keine Abschiebungen nach Afghanistan,300
2018-08-14 00:00:00,Karlsplatz,stationär,Pegida München e.V.,Islamkritik,wechselnd
2018-08-16 00:00:00,"Thomas-Wimmer-Ring 1, 1a",stationär,Falun Gong Gruppe München,Beendigung der Verfolgung FalunGong,8
2018-08-16 00:00:00,Odeonsplatz,stationär,,Liberation Munich Tierschutz / Veganismus,10-25
2018-08-16 00:00:00,Marienplatz,stationär,,Protest gegen die türkischen Luftangriffe auf die Jesiden in Sengal,50
2018-08-16 00:00:00,Neuhauser Str. 8,stationär,Pegida München e.V.,Islamkritik,wechselnd
2018-08-17 00:00:00,"Romanstr. Ecke Hirschgartenallee, ggü Chinesischen Konsulat",stationär,,Beendigung der Verfolgung FalunGong,10
2018-08-17 00:00:00,Marienplatz,stationär,Pegida München e.V.,Islamkritik,wechselnd
2018-08-18 00:00:00,Marienplatz,stationär,Deutsches Tierschutzbüro,Truck You,20
2018-08-18 00:00:00,Karlstor bis Kaufingerstraße,sfv,,Für einen Zirkus ohne (Wild-)tiere,5
2018-08-18 00:00:00,Neuhauser Str. 8,stationär,,Für einen Zirkus ohne (Wild-)tiere,5
2018-08-18 00:00:00,"Thomas-Wimmer-Ring 1, 1a",stationär,Falun Gong Gruppe München,Beendigung der Verfolgung FalunGong,10
2018-08-18 00:00:00,Willy-Brandt-Platz,stationär,AFD,Vorstellung der Landtagskandidaten,20
2018-08-19 00:00:00,Marienplatz,stationär,,Mahnwache für die letzten Opfer in Provinz Ghazni und Kabul (Afghanistan),80-100
2018-08-20 00:00:00,Thomas-Wimmer-Ring 1a,stationär,Falun Gong Gruppe München,Beendigung der Verfolgung FalunGong,8
2018-08-20 00:00:00,Neuhauser Str. 8,stationär,,Weg mit Hartz IV,20-30
2018-08-20 00:00:00,Marienplatz – Marienplatz,sfv,Pegida München e.V.,Islamkritik,wechselnd
2018-08-21 00:00:00,Karlsplatz,stationär,Pegida München e.V.,Islamkritik,wechselnd
2018-08-22 00:00:00,Neuhauser Str. 8,stationär,Pegida München e.V.,Islamkritik,wechselnd
2018-08-23 00:00:00,Odeonsplatz,stationär,,Anonymous for the Voiceless,10-30
2018-08-23 00:00:00,Thomas-Wimmer-Ring 1a,stationär,Falun Gong Gruppe München,Beendigung der Verfolgung FalunGong,8
2018-08-24 00:00:00,Sendlinger Str. 8,stationär,,Für einen gerechten Frieden im Nahen Osten,10-15
2018-08-24 00:00:00,"Romanstr. Ecke Hirschgartenallee, ggü Chinesischen Konsulat",stationär,,Beendigung der Verfolgung FalunGong,10
2018-08-24 00:00:00,Neuhauser Str. 8,stationär,Jusos Oberbayern,Wohnungsnot in Bayern,30
2018-08-24 00:00:00,Marienplatz,stationär,,Spende für die Flutopfer – Erdrutsch Peru,4-7
2018-08-24 00:00:00,Residenzstraße 9,stationär,Grüne Jugend München,Gegendemo CSU,15
2018-08-24 00:00:00,Nymphenburger Str. - Eichenauer Str.,sfv,Bundesverband Kinderhospiz,"Jeder hat ein Recht auf Palliativ-Versorgung, besonders Kinder",30
2018-08-24 00:00:00,Marienplatz,stationär,Pegida München e.V.,Islamkritik,wechselnd
2018-08-25 00:00:00,"Thomas-Wimmer-Ring 1, 1a",stationär,Falun Gong Gruppe München,Beendigung der Verfolgung FalunGong,10
2018-08-25 00:00:00,Europaplatz – Marienplatz,sfv,,Geflüchtetenpolitik (Seebrücke),1500
2018-08-25 00:00:00,St.-Pauls-Platz bis Geschwister-Scholl-Platz,sfv,Helfer Deutschland e.V.,Gebet für den Lebensschutz,35
2018-08-25 00:00:00,Karlsplatz – Wittelsbacher Platz,sfv,,Justice in Uganda,60
2018-08-25 00:00:00,Marienplatz,stationär,,Spende für die Flutopfer – Erdrutsch Peru,4-7
2018-08-26 00:00:00,Marienplatz,stationär,PiratenPartei,gegen Zensur Uploadfilter,1000
2018-08-26 00:00:00,Leopoldstr. 42 bis Siegestor,sfv,Initiative Grundeinkommen,Chairwalk zum Thema bedingungsloses Grundeinkommen,10
2018-08-26 00:00:00,Karlsplatz,stationär,,"Mahnwache für die Opfer in Bolivien, Venezuela, Nacaragua, Kuba",20
2018-08-27 00:00:00,Marienplatz,stationär,,Anonymous for the Voiceless,10-30
2018-08-27 00:00:00,Thomas-Wimmer-Ring 1a,stationär,Falun Gong Gruppe München,Beendigung der Verfolgung FalunGong,8
2018-08-27 00:00:00,Neuhauser Str. 8,stationär,Pegida München e.V.,Islamkritik,wechselnd
2018-08-29 00:00:00,Bad-Schachener-Str. 14,stationär,Türkenrat München,Gedenkversammlung Habil Kilic (NSU-Opfer),50-100
2018-08-29 00:00:00,Münchner Freiheit bis OPL,sfv,Junge Liberale Stadtverband München e.V.,Informationsveranstaltung zu Dieselverboten und Mobilitätsförderung,20
2018-08-29 00:00:00,Hererostr. Ecke Waterbergstr.,stationär,Arbeitskreis Panafrikanismus München,Mahnwache anlässlich der Rückgabe menschlicher Schädel an Namibia,25
2018-08-29 00:00:00,Karlsplatz,stationär,Pegida München e.V.,Islamkritik,wechselnd
2018-08-30 00:00:00,Thomas-Wimmer-Ring 1a,stationär,Falun Gong Gruppe München,Beendigung der Verfolgung FalunGong,8
2018-08-31 00:00:00,Europaplatz,stationär,Amnesty International,Menschenrechte in Russland,6
2018-08-31 00:00:00,"Romanstr. Ecke Hirschgartenallee, ggü Chinesischen Konsulat",stationär,,Beendigung der Verfolgung FalunGong,10
2018-08-31 00:00:00,Sendlinger Str. 8,stationär,,Anonymous for the Voiceless,10-30
2018-08-31 00:00:00,"Lerchenauer Str. ggü. Tor 2, Riesenfeldstr. Ggü. Tor 5",stationär,,Lob des Kommunismus – Lob der Partei,15
2018-08-31 00:00:00,"Lerchenauer Str. ggü. Tor 2, Riesenfeldstr. Ggü. Tor 5",stationär,,Lob des Kommunismus – Lob der Partei,15
2018-08-31 00:00:00,Lerchenauer Str. - Knorrstraße,sfv,,Lob des Kommunismus – Lob der Partei,15
2018-08-31 00:00:00,Schwanthalerstr. 64,stationär,,Lob des Kommunismus – Lob der Partei,15
2018-08-31 00:00:00,Marienplatz,stationär,Pegida München e.V.,Islamkritik,wechselnd
2018-09-01 00:00:00,Obere Grasstr. 1,stationär,Bündnis HeimatGiesing,Abriss,
2018-09-01 00:00:00,Isartor – MPL,sfv,Verein für vedische Kultur e.V.,vegetarischer Lebensstil,150-200
2018-09-01 00:00:00,Neuhauser Str. 8,stationär,Münchner Friedensbündnis,Antikriegstag,100-150
2018-09-01 00:00:00,Marienplatz,stationär,,OpSafeKids,12
2018-09-01 00:00:00,Sendlinger Str. 8,stationär,,Gegen Kindergewalt,12
2018-09-01 00:00:00,Karlsplatz,stationär,Sag Nein zu Drogen (Scientology),Sag Nein zu Drogen,15
2018-09-01 00:00:00,Hanauer Str. 68 vor OEZ,stationär,,Lob des Kommunismus – Lob der Partei,15
2018-09-01 00:00:00,Knorrstr. - Milbertshofener Platz,sfv,,Lob des Kommunismus – Lob der Partei,15
2018-09-01 00:00:00,Tulbeckstr. - Tulbeckstr.,sfv,,Lob des Kommunismus – Lob der Partei,15
2018-09-01 00:00:00,Maximilianstr. 25 seitlich,stationär,,Pelz,5
2018-09-01 00:00:00,Tal 13,stationär,Falun Gong Gruppe München,Stopp Verfolgung von Falun Gong,15
2018-09-02 00:00:00,Marienplatz,stationär,NPD München,Chemnitz ist überall,3-20
2018-09-03 00:00:00,Marienplatz,stationär,,Weg mit Hartz IV,20-30
2018-09-03 00:00:00,Karlsplatz,stationär,Pegida München e.V.,Islamkritik,wechselnd
2018-09-04 00:00:00,Marienplatz,stationär,Falun Gong Gruppe München,Stopp Verfolgung von Falun Gong,15
2018-09-04 00:00:00,Neuhauser Str. 8,stationär,Pegida München e.V.,Islamkritik,wechselnd
2018-09-05 00:00:00,"Thomas-Wimmer-Ring 1, 1a",stationär,,Beendigung der Verfolgung FalunGong,10
2018-09-05 00:00:00,Marienplatz,stationär,Pegida München e.V.,Islamkritik,wechselnd
2018-09-07 00:00:00,Ring oder Piloty,stationär,,gegen illegale Netzwerke in der Justiz,1000
2018-09-07 00:00:00,Max-Joseph-Platz,stationär,,Liberation Munich Tierschutz / Veganismus,10-25
2018-09-07 00:00:00,"Romanstr. Ecke Hirschgartenallee, ggü Chinesischen Konsulat",stationär,,Beendigung der Verfolgung FalunGong,8
2018-09-08 00:00:00,Schützenstr. 5,stationär,Amnesty International Jugendgruppe München,Mahnwache für die Meinungsfreiheit in der Türkei,10
2018-09-08 00:00:00,Leopoldstr. Ecke Feilitzschstr.,stationär,AFD KV München-Süd,Für mehr Demokratie in München,25
2018-09-08 00:00:00,Marienplatz,stationär,,OpSafeKids,12
2018-09-08 00:00:00,Max-Joseph-Platz,stationär,,Gegen Kindergewalt,12
2018-09-08 00:00:00,Marienplatz,stationär,AfD KV München-Ost,AfD Kundgebung zur Landtagswahl,100-150
2018-09-08 00:00:00,Karl-Stützel-Platz,stationär,Fossil Free München,Rise-for-Climate-Kundgebung für einen fossil-freien Verkehr,200
2018-09-08 00:00:00,"Thomas-Wimmer-Ring 1, 1a",stationär,Falun Gong Gruppe München,Stopp Verfolgung von Falun Gong,15
