2020,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7
2020-02-07 00:00:00,12.00,13.00,Odeonsplatz- Ludwigsbrücke,sfv,,Klimaschutz,300
2020-02-07 00:00:00,11.00,21.00,Thomas-Dehler-Str. 12,stationär,BIA,Wahlversprechen,10
2020-02-07 00:00:00,14.00,16.00,Stachus,stationär,,Lebensmittel,5
2020-02-08 00:00:00,14:00:00,17:00:00,Marienplatz,stationär,,Uiguren,10-20
2020-02-08 00:00:00,11.00,21.00,Sendlinger Str. 8,stationär,Cannabis Verband München,Ja zum Hanf,10-20
2020-02-08 00:00:00,14.45,17.45,Odeonsplatz,stationär,Anonymous für the voiceless,Tierschutz,10-30
2020-02-08 00:00:00,10.00,14.00,Naupliastraße,stationär,Aufstehen gg. Rassismus München,gegen AFD Infostand,3-4
2020-02-08 00:00:00,18.30,20.30,Hochstr. 77 Nockherberg,stationär,,Wir haben Platz,50-100
2020-02-09 00:00:00,11.00,21.00,Karlsplatz,stationär,BIA,Wahlversprechen,10
2020-02-09 00:00:00,11:55:00,15.00,Marienplatz,stationär,,Lehrermangel,10-50
2020-02-10 00:00:00,11.00,21.00,Marienplatz,stationär,,Wahlversprechen,5-10
2020-02-10 00:00:00,11.00,21.00,,stationär,,Wahlversprechen,5
2020-02-11 00:00:00,17.15,20.15,Hauptbahnhof / Zwischengeschoss,stationär,Anonymous für the voiceless,Tierschutz,10-30
2020-02-11 00:00:00,11.00,21.00,Karlsplatz,stationär,,Wahlversprechen,5-10
2020-02-11 00:00:00,11.00,21.00,,stationär,,Wahlversprechen,5
2020-02-12 00:00:00,09.30,13.30,Marienplatz,stationär,Gymnasium München-Moosach,Straßenkinder,45
2020-02-12 00:00:00,15:30:00,17:30:00,Salvatorstr. 3,stationär,GEW Bayern,Maßnahmenpaket Kultusministerium,100
2020-02-12 00:00:00,18.00,19.30,Odeonsplatz,stationär,,Klimaschutz,40
2020-02-12 00:00:00,17.00,19.00,Max-Joseph-Platz,stationär,,Julian Assange,20
2020-02-12 00:00:00,11.00,21.00,Pasinger Bahnhofsplatz 9,stationär,,Wahlversprechen,5-10
2020-02-12 00:00:00,20.55,21.35,Geschwister-Scholl-Platz ,stationär,,Gedenken an Dr. Li Wenliang,ca. 30
2020-02-12 00:00:00,12.30,13.00,Hofgartenstraße,stationär,ÖDP München,Rettet die Bienen,50
2020-02-12 00:00:00,11.00,21.00,,stationär,,Wahlversprechen,5
2020-02-13 00:00:00,11.00,21.00,Sendlinger Str. 8,stationär,,Wahlversprechen,5-10
2020-02-13 00:00:00,16.00,18.00,Karlsplatz,stationär,,Freiheit für Abdullah Öcalan,5
2020-02-13 00:00:00,17:20:00,20:30:00,Marienplatz,stationär,,Parents for future – Klimaschutz,100
2020-02-13 00:00:00,11.00,21.00,,stationär,,Wahlversprechen,5
2020-02-14 00:00:00,14.00,17.00,Karlsplatz,stationär,One Billion Rising München e.V.,One Billion Rising 2020: Internationale Aktion für ein Ende der Gewalt an Mädchen und Frauen,500
2020-02-14 00:00:00,13.00,14.00,Max-Joseph-Platz,stationär,,Frauen in schwarz,10-15
2020-02-14 00:00:00,18.00,19.30,Obere Grasstr. 1,stationär,,illegaler Abriss,20-30
2020-02-14 00:00:00,18.00,19.30,Obere Grasstr. 1,stationär,,illegaler Abriss,40-50
2020-02-14 00:00:00,14.00,00:00:00,Bergmannstraße 47-49,stationär,SPD Schwanthalerhöhe,OBACHT 30!,4-5
2020-02-14 00:00:00,17.00,21.00,Marienplatz am Fischbrunnen,stationär,ALLE,Int. Münchner Friedenskonferenz,50
2020-02-14 00:00:00,08.00,17:45:00,Marienplatz – Marienplatz,sfv,NWRI-Deutschland e.V.,Iranisches Regime – MSC,400-500
2020-02-14 00:00:00,13.30,19.30,Promenadepl. 7-11,stationär,,"Gegen Kapitalismus und seine Profitmaximierung auf Kosten von (Menschen-)Leben! Beendet die Munich Security Conference heute und in Zukunft!! Gegen Antisemitismus, Rassismus, Sexismus oder andere gruppenbezogene Menschenfeindlichkeit(en)",nicht bekannt
2020-02-14 00:00:00,20.00,21.00,Karmeliterstr. Ecke Pacellistr.,stationär,,"Gegen Kapitalismus und seine Profitmaximierung auf Kosten von Leben! Beendet die Munich Security Conference heute und in Zukunft!! Gegen Antisemitismus, Patriarchat & Rassismus!",500
2020-02-14 00:00:00,9.30,17.00,Zenettistraße 10,stationär,,Friedliche Mahnwache für die Tiere,
2020-02-14 00:00:00,15.30,17.00,Aubinger Allee 152,stationär,Ortsverband Die Grünen Pasing München,Grünflächen,100
2020-02-14 00:00:00,11.00,14:30:00,Odeonsplatz – Isartorplatz,sfv,FFF,Klimaschutz,200-300
2020-02-14 00:00:00,11.00,21.00,Thomas-Dehler-Str. 12,stationär,,Wahlversprechen,5-10
2020-02-14 00:00:00,11.00,21.00,,stationär,,Wahlversprechen,5
2020-02-15 00:00:00,12.30,17.00,Karlspl. - Marienpl.,sfv,Aktionsbündnis gegen die NATO-Sicherheitskonferenz,Gegen die NATO-Kriegstagung in München,4000
2020-02-15 00:00:00,14.00,ca. 15.00,Karlspl. - Marienpl. (Fußgängerzone),stationär,Aktionsbündnis gegen die NATO-Sicherheitskonferenz,Gegen die NATO-Kriegstagung in München,ca. 600
2020-02-15 00:00:00,16.00,17.00,Lenbachplatz,stationär,,Menschenrechtsverachtende Verfahren in Ägypten,80
2020-02-15 00:00:00,14.45,17.45,Sendlinger Str. 8,stationär,Anonymous für the voiceless,Tierschutz,10-30
2020-02-15 00:00:00,10.00,16.00,Max-Joseph-Platz,stationär,,Freilassung von politischen Gefangenen im Iran,30
2020-02-15 00:00:00,11.00,14.00,Lenbachplatz,stationär,Farre Kiyani Movement,"Stop Terror, Die EU soll die Revolutionsgarden im Iran als Terrororganisation einstufen",5-10
2020-02-15 00:00:00,14.00,16.00,Odeonsplatz,stationär,Ashna Kultur Verein,Öffentliche Aufmerksamkeit für die Freiheit und das Recht auf Demokratie im Iran,30-40
2020-02-15 00:00:00,15:30:00,18:30:00,Lenbachplatz,stationär,,Human Rights – Menschenrechte,150-200
2020-02-15 00:00:00,11.00,21.00,Pasinger Bahnhofsplatz 9,stationär,,Wahlversprechen,5-10
2020-02-15 00:00:00,11.00,21.00,,stationär,,Wahlversprechen,5
2020-02-15 00:00:00,12.00,13.00,Morassistr. 2,stationär,Albert Schweitzer Stiftung,Tierschutz,8
2020-02-16 00:00:00,09.00,16.00,Lenbachplatz,stationär,,Freilassung von politischen Gefangenen im Iran,30
2020-02-16 00:00:00,12.00,15.00,Geschwister-Scholl-Platz ,stationär,,Lehrermangel,10-50
2020-02-17 00:00:00,11.00,14.00,Blumenstr. 28B,stationär,,Masslose Naturzerstörung,50-100
2020-02-18 00:00:00,17.15,20.15,Marienplatz,stationär,Anonymous für the voiceless,Tierschutz,10-30
2020-02-18 00:00:00,10.00,10.45,Reiterdenkmal,stationär,Bündnis 90 / Die Grünen KV München,Schutz für Lesbos geflüchtetet,15
2020-02-19 00:00:00,11.30,13.00,Promenadeplatz,stationär,,Netzwerk,10
2020-02-19 00:00:00,17.00,19.00,Odeonsplatz,stationär,,Julian Assange,20
2020-02-19 00:00:00,18:30:00,21:00:00,Marienplatz,stationär,,Solitarität mit iranischem Volk,15
2020-02-19 00:00:00,13.30,15.00,Promenadeplatz,stationär,Initiative Stille Wut München ,Netwerk,20
2020-02-20 00:00:00,18:00:00,19:45:00,Rotkreuzplatz – Rotkreuzplatz,sfv,,Parents for future – Klimaschutz,50-100
2020-02-20 00:00:00,19.00,21.00,Odeonsplatz,stationär,,Hanau,50
2020-02-20 00:00:00,18.00,18.30,Karlsplatz,stationär,keine,Hanau,50-70
2020-02-21 00:00:00,12.00,14.40,OPL – Lenbachpl,sfv,,Klimaschutz,300
2020-02-21 00:00:00,08:00:00,14:30:00,Mauerkircherstr. 59,stationär,,Iranische parlamentarische Wahl,5-10
2020-02-21 00:00:00,11.00,21.00,Thomas-Dehler-Str. 10-12,stationär,,München ist bunt!,10
2020-02-22 00:00:00,14.45,17.45,Odeonsplatz,stationär,Anonymous für the voiceless,Tierschutz,10-30
2020-02-22 00:00:00,13.00,14.00,offen,stationär,,Klimaschutz,40
2020-02-22 00:00:00,11.00,13.45,Pfeuferstr – Goethepl,sfv,,Tram Bahn Offensive,50-70
2020-02-22 00:00:00,18.00,19.30,Odeonsplatz,stationär,,Klimaschutz,40
2020-02-22 00:00:00,13.00,19.00,Odeonsplatz,stationär,,Tierschutz,?
2020-02-22 00:00:00,12.00,13.00,Schwanthaler Str. 5,stationär,Albert Schweitzer Stiftung,Tierschutz,8
2020-02-22 00:00:00,14.00,16.00,Max-Joseph-Platz,stationär,Faith Love Hope,Active Love,7
