Versammlungen Potsdam 2022,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5
31.08.2022,07:30 - 09:30,Potsdam,Information der Politik zu aktuellen Problemen heimischen Landwirtschaft,50,Alter Markt
28.08.2022,13:30 - 15:00,Potsdam,Weltoffenes Potsdam JETZT [...],50,Schiffbauergasse 11
29.08.2022,18:00 - 20:00,Potsdam,"Frieden, Freiheit, Feundschaft [...]",50,Platz vor dem Filmmuseum
31.08.2022,09:00 - 15:30,Potsdam,Kein Abschiebezentrum am BER!,25,Alter Markt
31.08.2022,12:00 - 14:00,Potsdam,Kein Abschiebezentrum am BER!,100,Alter Markt
01.09.2022,15:30 - 16:30,Potsdam,"Kriege stoppen, Aufrüstung beenden",30,Filmmuseum Potsdam
01.09.2022,09:00 - 15:00,Potsdam,Atomkraft? Keinen Tag länger!,8,Voltaireweg am Dorint Sanssouci Hotel
05.09.2022,18:00 - 20:00,Potsdam,"Frieden, Freiheit, Freundschaft",100,Platz vor dem Filmmuseum
05.09.2022,17:00 - 19:00,Potsdam,Übergabe und Veröffentlichungen FFF,20,Friedrich-Ebert-Straße 80
09.09.2022,08:45 - 09:30,Potsdam,faire Honorare für freischaffende Berufsmusiker*innen,20,Dortusstraße 36
12.09.2022,17:00 - 17:30,Potsdam,Mahnwache für den am 25. Juli 2022 getöteten Radfahrer,20,"Am Neuen Palais, Brandenburger Vorstadt"
13.09.2022,09:00 - 13:00,Potsdam,Mahnwache / Kita-Not-Stand,3,Am Alten Markt 1
12.09.2022,18:00 - 20:00,Potsdam,"Frieden, Freiheit, Freundschaft",200,Platz vor dem Filmmuseum
24.09.2022,11:00 - 13:30,Potsdam,Kidical Maas,100,Innenstadt Potsdam
12.09.2022,17:00 - 19:00,Potsdam,Energiegipfel Landesregierung,20,Heinrich-Mann-Allee 107
17.09.2022,09:00 - 17:00,Potsdam,Recht auf Leben ist das erste Recht für alle Menschen auf der ganzen Welt.,4,Dortusstraße 58
23.09.2022,14:00 - 17:00,Potsdam,Forderung nach mehr Klimagerechtigkeit!,1000,Innenstadt Potsdam
23.09.2022,13:00 - 14:00,Potsdam,Zubringerdemonstration zu Fridays for Future (globaler Klimastreik) mit dem Themenschwerpunkt Fahrradwege,50,Innenstadt Potsdam
19.09.2022,18:00 20:00,Potsdam,"Frieden, Freiheit, Freundschaft",200,Platz vor dem Filmmuseum
01.10.2022,14:00 - 18:00,Potsdam,"Frieden, Freiheit, Freundschaft",200,Innenstadt Potsdam
,,,,,
27.09.2022,09:00 - 13:00,Potsdam,Kitarechtsreform,2,Alter Markt
04.10.2022,09:00 - 13:00,Potsdam,Kitarechtsreform,2,Alter Markt
11.10.2022,09:00 - 13:00,Potsdam,Kitarechtsreform,2,Alter Markt
18.10.2022,09:00 - 13:00,Potsdam,Kitarechtsreform,2,Alter Markt
25.10.2022,09:00 - 13:00,Potsdam,Kitarechtsreform,2,Alter Markt
01.11.2022,09:00 - 13:00,Potsdam,Kitarechtsreform,2,Alter Markt
08.11.2022,09:00 - 13:00,Potsdam,Kitarechtsreform,2,Alter Markt
15.11.2022,09:00 - 13:00,Potsdam,Kitarechtsreform,2,Alter Markt
22.11.2022,09:00 - 13:00,Potsdam,Kitarechtsreform,2,Alter Markt
29.11.2022,09:00 - 13:00,Potsdam,Kitarechtsreform,2,Alter Markt
06.12.2022,09:00 - 13:00,Potsdam,Kitarechtsreform,2,Alter Markt
13.12.2022,09:00 - 13:00,Potsdam,Kitarechtsreform,2,Alter Markt
20.12.2022,09:00 - 13:00,Potsdam,Kitarechtsreform,2,Alter Markt
27.12.2022,09:00 - 13:00,Potsdam,Kitarechtsreform,2,Alter Markt
24.09.2022,10:00 - 14:00,Potsdam,Kinder sind die Zukunft,10,Innenstadt Potsdam
26.09.2022,18:00 - 20:00,Potsdam,"Frieden, Freiheit, Freundschaft",200,Platz vor dem Filmmuseum
05.10.2022,14:30 - 15:30,Potsdam,Weltoffenes Potsdam JETZT [...],50-100,"MBS-Arena, Olympischer Weg (Eingang SVV)"
09.11.2022,16:30 - 18:30,Potsdam,Lampionumzug,300,Potsdam Marquardt
06.10.2022,18:00 - 20:00,Potsdam,Mahnwache für Rundfunkfreiheit,20,Marlene-Dietrich-Allee 20
13.10.2022,18:00 - 20:00,Potsdam,Mahnwache für Rundfunkfreiheit,20,Marlene-Dietrich-Allee 20
20.10.2022,18:00 - 20:00,Potsdam,Mahnwache für Rundfunkfreiheit,20,Marlene-Dietrich-Allee 20
27.10.2022,18:00 - 20:00,Potsdam,Mahnwache für Rundfunkfreiheit,20,Marlene-Dietrich-Allee 20
30.09.2022,17:15 - 18:00,Potsdam,Solidaritätsveranstaltung zu Mneschenrechten im Iran,50,Luisenplatz
03.10.2022,18:00 - 20:30,Potsdam,"Für Freiheit, Menschenrechte und Selbstbestimmung",200,Innenstadt Potsdam
03.10.2022,10:00 - 14:00,Potsdam,Tag der deutschen Einheit,150,Glienicker Brücke
08.10.2022,17:00 - 18:30,Potsdam,Gedenkkundgebung an Mahsa Amini,200,Vorplatz Brandenburger Tor in Potsdam
10.10.2022,18:00 - 20:30,Potsdam,"Für Freiheit, Menschenrechte und Selbstbestimmung",150,Innenstadt Potsdam
06.10.2022,15:30 - 18:00,Potsdam,Mahnwache für sichere und digitale Bildung,5,Alter Markt
13.10.2022,15:30 - 18:00,Potsdam,Mahnwache für sichere und digitale Bildung,5,Alter Markt
20.10.2022,15:30 - 18:00,Potsdam,Mahnwache für sichere und digitale Bildung,5,Alter Markt
07.10.2022,17:00 - 19:00,Potsdam,Krisencafé für ein solidarisches Potsdam,30,Stadtplatz Schlaatz
10.10.2022,18:00 - 20:00,Potsdam,"Corona Maßnahmen, Krieg und Preissteigerung",150,Innenstadt Potsdam
10.10.2022,18:00 - 20:00,Potsdam,"Frieden, Freiheit, Freundschaft",200,Platz vor dem Filmmuseum
08.12.2022,15:00 - 18:00,Potsdam,Erbschaftssteuer,15,Alter Markt
13.10.2022,17:00 - 19:00,Potsdam,Hilfe für die Ukraine,100,Alter Markt
17.10.2022,18:00 - 20:00,Potsdam,"Frieden, Freiheit, Freundschaft",200,Platz vor dem Filmmuseum
24.10.2022,18:00 - 20:00,Potsdam,"Frieden, Freiheit, Freundschaft",200,Platz vor dem Filmmuseum
15.10.2022,14:00 - 17:30,Potsdam,Gerechtigkeit jetzt!,1000,Innenstadt Potsdam
17.10.2022,18:00 - 20:00,Potsdam,"Corona Maßnahmen, Krieg und Preissteigerung",130,Innenstadt Potsdam
10.11.2022,13:00 - 14:00,Potsdam,Gedenken an die Opfer der Mauer an der NIKE vor der Glienicker Brücke,100,Glienicker Brücke
24.10.2022,18:00 - 20:00,Potsdam,"Corona Maßnahmen, Krieg und Preissteigerung",160,Innenstadt Potsdam
09.11.2022,19:30 - 20:00,Potsdam,Gedenkveranstaltung,250,Platz der Einheit
04.11.2022,17:30 - 19:30,Potsdam,Hilfe für die Ukraine,150,Am Alten Markt 1
03.11.2022,18:00 - 20:00,Potsdam,Mahnwache für Rundfunkfreiheit,20,Marlene-Dietrich-Allee 20
10.11.2022,18:00 - 20:00,Potsdam,Mahnwache für Rundfunkfreiheit,20,Marlene-Dietrich-Allee 20
18.11.2022,18:00 - 20:00,Potsdam,Mahnwache für Rundfunkfreiheit,20,Marlene-Dietrich-Allee 20
24.11.2022,18:00 - 20:00,Potsdam,Mahnwache für Rundfunkfreiheit,20,Marlene-Dietrich-Allee 20
23.11.2022,13:30 - 14:00,Potsdam,Klimaschutz,10,Schopenhauerstr./Luisenplatz
31.10.2022,18:00 - 20:00,Potsdam,"Gegen Corona Regeln, steigende Kosten und Krieg",150,Innenstadt Potsdam
10.11.2022,12:30 - 16:30,Potsdam,Gegen die Aufnahme des sogenannten Ein- und Ausreiszentrums am Flughafen BER,50,Alter Markt
12.11.2022,10:00 - 15:00,Potsdam,Angelverbot an der Alten Fahrt,30,Auf der Alten Fahrt an der Freundschaftsinsel
07.11.2022,18:00 - 20:00,Potsdam,Frieden; Freiheit; Freundschaft,150,Platz vor dem Filmmuseum
09.11 + 16.11,10:00 - 12:00,Potsdam,Warnstreik,50,Platz der Einheit
05.11.2022,15:00 - 15:30,Potsdam,"Mahnwache aufgrund der geplanten Räumung von Lützerath, am Braunkohletagebau Garzweiler II in NRW",20,Alter Markt
07.11.2022,18:00 - 20:00,Potsdam,Sofortiges Ende aller Corona-Massnahmen [...],200,Innenstadt Potsdam
26.11.2022,11:00 - 14:00,Potsdam,Tschüß Erdgas,300,Innenstadt Potsdam
17.11.2022,08:00 : 10:15,Potsdam,Regionale Lebensmittel kaufen: Jetzt erst recht!,30,Alter Markt
14.11.2022,18:00 - 20:00,Potsdam,Sofortiges Ende aller Corona-Massnahmen [...],200,Innenstadt Potsdam
17.11.2022,12:00 - 14:00,Potsdam,Klimakonferenz in Ägypten,10,Johannes Kepler Platz 1
14.11.2022,18:00 - 20:00,Potsdam,Frieden / Freiheit / Freundschaft,150,Platz vor dem Filmmuseum
,,,,,
21.11.2022,18:00 - 20:00,Potsdam,Sofortiges Ende aller Corona-Massnahmen [...],200,Innenstadt Potsdam
03.12.2022,14:00 - 16:00,Potsdam,Krieg in der Ukraine,300,Alter Markt
30.11.2022,15:00 - 16:30,Potsdam,Solidarität mit iranischen Studierenden,100,Communs Am Neuen Palais
21.11.2022,18:00 - 20:00,Potsdam,"Frieden, Freiheit, Freundschaft",150,Filmmuseum Potsdam
05.12.2022,18:00 - 20:00,Potsdam,"Frieden, Freiheit, Freundschaft",150,Filmmuseum Potsdam
17.11.2022,15:30 - 17:00,Potsdam,Abschiebezentrum BER,10,Landtag Potsdam
25.11.2022,12:00 - 15:00,Potsdam,Internationaler Tag gegen Gewalt an Frauen,100,Innenstadt Potsdam
24.11.2022,15:30 - 17:00,Potsdam,Mahnwache für digitale und sicher Bildung,5,Alter Markt
15.12.2022,15:30 - 17:00,Potsdam,Mahnwache für digitale und sicher Bildung,5,Alter Markt
28.11.2022,18:00 - 20:00,Potsdam,Sofortiges Ende aller Corona-Massnahmen [...],200,Innenstadt Potsdam
28.11.2022,18:00 - 20:00,Potsdam,"Frieden, Freiheit, Freundschaft",200,Filmmuseum Potsdam
30.11.2022,07:45 - 10:30,Potsdam,"Landwirtschaft, Ausweisung der roten Gebiete [...]",50,Alter Markt
01.12.2022,18:00 -20:00,Potsdam,Mahnwache für Rundfunkfreiheit,20,Marlene-Dietrich-Allee 20
22.12.2022,18:00 -20:00,Potsdam,Mahnwache für Rundfunkfreiheit,20,Marlene-Dietrich-Allee 20
29.12.2022,18:00 -20:00,Potsdam,Mahnwache für Rundfunkfreiheit,20,Marlene-Dietrich-Allee 20
05.12.2022,18:00 - 20:00,Potsdam,Sofortiges Ende aller Corona-Massnahmen [...],200,Innenstadt Potsdam
08.12.2022,11:00- 12:30,Potsdam,Novelle Jagdgesetz,20,Steubenplatz Potsdam
15.12.2022,18:00 -20:00,Potsdam,Mahnwache für Rundfunkfreiheit,20,Marlene-Dietrich-Allee 20
07.12.2022,14:00 - 15:00,Potsdam,Aktionstag gegen explodoerende Praxiskosten,200,Alter Markt
07.12.2022,14:30 - 16:30,Potsdam,Bürgerbegehren umsetzen,50,Breite Straße 2 IHK
10.12.2022,10:30 - 12:30,Potsdam,Weltnaturkonferenz [...],50,Alter Markt
14.12.2022,10:00 - 17:00,Potsdam,Für die Streichung der Verpflichtungsermächtigung [...],50,Alter Markt
12.12.2022,18:00 - 20:00,Potsdam,"Frieden, Freiheit, Freundschaft",200,Filmmuseum Potsdam
12.12.2022,18:00 - 20:00,Potsdam,Sofortiges Ende aller Corona-Massnahmen [...],200,Innenstadt Potsdam
19.12.2022,18:00 - 20:00,Potsdam,Sofortiges Ende aller Corona-Massnahmen [...],200,Innenstadt Potsdam
19.12.202,18:00 - 20:00,Potsdam,"Frieden, Freiheit, Freundschaft",150,Filmmuseum Potsdam
Gesamt:,323,,,,
