Demonstrationen / Versammlungen / Aufzüge 2018,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6
201,2018-09-24 00:00:00,Versammlung,"Aufklärung, Anerkennung, und Erforschung von ME/CFS",2018-09-29 00:00:00,Dr. Günther-Storch Platz,2-5
202,2018-08-16 00:00:00,Versammlung,Kurdendemo,,,
203,2018-09-23 00:00:00,Versammlung,Veganismus,2018-09-10 00:00:00,Pfandhausstraße,20
204,2018-09-13 00:00:00,Versammlung,Rodung Hambacher Forst,2018-09-13 00:00:00,Bahnhofplatz,30-50
205,2018-10-20 00:00:00,Aufzug,"Walk for freedom, Lauf gegen Menschenhandel",2018-09-17 00:00:00,Strecke,150
206,2018-09-22 00:00:00,Versammlung,Rassisten in Mainz entgegentreten,2018-09-18 00:00:00,Nordsperre Kaiser-Wilhelm-Ring,100
207,2018-10-13 00:00:00,Versammlung,Beweg was für Deutschland,2018-09-19 00:00:00,Bahnhofplatz,150
208,2018-11-10 00:00:00,Versammlung,Beweg was für Deutschland,2018-09-19 00:00:00,Bahnhofplatz,150 
209,2018-12-08 00:00:00,Versammlung,Beweg was für Deutschland,2018-09-19 00:00:00,,150
210,2018-10-04 00:00:00,Aufzug,Hambi bleibt Rwe stoppen,2018-09-19 00:00:00,Strecke,50
211,2018-09-22 00:00:00,Versammlung,Mainz kein Platz für Menschenfeinde- Refugees welcome,2018-09-19 00:00:00,Schottstraße,50
212,2018-09-22 00:00:00,Versammlung,Rodung Hambacher Forst/Smart-mob,2018-09-20 00:00:00,Verschiedene,20-30
213,2018-10-05 00:00:00,Versammlung,Veganismus,2018-09-25 00:00:00,Gutenbergplatz (Denkmalseite),20
214,2018-09-29 00:00:00,Versammlung,Solidaritätsbekundung mit den AktivistInnen im Hambacher Forst. Kohleabbau stoppen. Energiewende vorantreiben.,2018-09-26 00:00:00,Frauenlobplatz,100-500
215,2018-09-29 00:00:00,Aufzug,Tierschutz/Gegen Massentierhaltung,2018-09-02 00:00:00,Strecke,3-7
216,2018-10-01 00:00:00,Versammlung,Protest gegen Feuerwerke,2018-09-27 00:00:00,Laubenheimer Höhe,12
217,2018-09-29 00:00:00,Versammlung,CETA muss gestoppt werden - Global gerechter Handel ist nötig,2018-08-13 00:00:00,Ludwigsstraße/Platz vor der Deutschen Bank,
218,2018-10-28 00:00:00,Versammlung,Veganismus,2018-09-28 00:00:00,,
219,2018-10-13 00:00:00,Versammlung,"Kundgebung gegen rechte Gesinnung, Rassismus und Ausgrenzung",2018-10-01 00:00:00,,150
220,2018-11-03 00:00:00,Versammlung,Tierschutz/Gegen Massentierhaltung,2018-10-09 00:00:00,Leichhof,10-15
221,2018-10-17 00:00:00,Versammlung,klimafreundliche Kreditvergabekriterien der Deutschen Bank,2018-10-12 00:00:00,Platz vor der Deutschen Bank,10
222,2018-10-27 00:00:00,Aufzug,Zusammenstehen,2018-10-18 00:00:00,Strecke,300-400
223,2018-11-10 00:00:00,Aufzug,Seebrücke: Schafft sichere Häfen. Für zivile Seenotrettung,2018-10-18 00:00:00,Strecke,400
224,2018-10-28 00:00:00,Versammlung,Parkingday,2018-10-22 00:00:00,Parcusstraße,6-8
225,2018-11-10 00:00:00,Versammlung,Für ein Europa der Regionen - The European Balcony Project,2018-10-14 00:00:00,Frauenlobplatz,150 - 200
226,2018-11-24 00:00:00,Aufzug,Schiffskette vor Anker,2018-10-24 00:00:00,"Rhein (mehrere Möglichkeiten, Pläne sind beigefügt)",noch unklar (Personal auf Binnenschiffen)
227,2018-11-17 00:00:00,Aufzug,Seebrücke: Schafft sichere Häfen. Für zivile Seenotrettung,2018-10-23 00:00:00,Bahnhofsvorplatz (Versammlung und Kundgebung) Zwischenkundgebung am Dr. Günter-Storch-Platz,400
228,2018-11-10 00:00:00,Versammlung,"Massentierhaltung, Tierrecht, Tierethik, 
Umwelt, Klimawandel, Veganismus, Ernährung und Gesundheit",2018-10-29 00:00:00,Gutenbergplatz (auf der Seite des Gutenbergdenkmals),20
229,2018-11-03 00:00:00,Versammlung,"Mahnwache für Geflüchtete, die bei der Überquerung des Mittelmeeres ums Leben kamen",2018-10-29 00:00:00,Gutenbergplatz (auf der Seite des Theaters in Richtung Haus des Weines),20
230,2018-11-10 00:00:00,Versammlung,Veganismus,2018-10-30 00:00:00,Leichhof,20
231,2018-11-06 00:00:00,Versammlung,Gegen AfD,,,
232,2018-11-23 00:00:00,Versammlung,Veganismus,2018-11-02 00:00:00,Leichhof,20
233,2018-11-24 00:00:00,Versammlung,Veganismus,2018-11-02 00:00:00,Gutenbergplatz (Denkmalseite),20
234,2018-11-30 00:00:00,Versammlung,Veganismus,2018-11-02 00:00:00,Gutenbergplatz (Denkmalseite),20
235,2018-12-01 00:00:00,Versammlung,Veganismus,2018-11-02 00:00:00,Gutenbergplatz (Denkmalseite),20
236,2018-12-14 00:00:00,Versammlung,Veganismus,2018-11-02 00:00:00,Gutenbergplatz (Denkmalseite),20
237,2018-12-15 00:00:00,Versammlung,Veganismus,2018-11-02 00:00:00,Gutenbergplatz (Denkmalseite),20
238,2018-12-28 00:00:00,Versammlung,Veganismus,2018-11-02 00:00:00,Gutenbergplatz (Denkmalseite),20
239,2018-12-29 00:00:00,Versammlung,Veganismus,2018-11-02 00:00:00,Gutenbergplatz (Denkmalseite),20
240,2018-11-24 00:00:00,Aufzug,Tierschutz / Massentierhaltung,2018-11-05 00:00:00,Strecke: Hopfengarten-Augustinerstraße-Leichhof,3 - 8
241,2018-11-24 00:00:00,Versammlung,"Massentierhaltung, Tierrecht, Tierethik, 
Umwelt, Klimawandel, Veganismus, Ernährung und Gesundheit",2018-11-06 00:00:00,Vor der Sparda Bank Filiale (Emmeranstraße / Pfandhausstraße),20
242,2018-11-23 00:00:00,Aufzug,Gewalt gegen Frauen ,2018-11-09 00:00:00,Strecke,50-100
243,2018-12-06 00:00:00,Versammlung,Recht auf Rausch für mündige Bürger,2018-11-19 00:00:00,Vor der Sparda Bank Filiale (Emmeranstraße / Pfandhausstraße),10
244,2018-12-14 00:00:00,Versammlung,Zwangsexmatrikulation trotz Ärztemangel,2018-11-27 00:00:00,Schillerplatz vor Osteiner hof,
245,2018-12-02 00:00:00,Versammlung,Aufmerksamkeit für Obdachlosenhilfe im Winter,2018-11-30 00:00:00,Emmeransstraße/Ecke Pfandhausstraße ,
246,2018-12-18 00:00:00,Versammlung,"Wir lieben Deutschland - Migrantinnen und Migranten für Deutschland, gegen die AfD",2018-11-29 00:00:00,Grünanlage Kaiserstraße,
247,2018-12-07 00:00:00,Versammlung,Kundgebung gegen Kita-Schließung,2018-11-30 00:00:00,Ernst-Ludwig-Platz,100
248,2018-12-08 00:00:00,Versammlung,Todestag von Erwin Tinz,2018-11-30 00:00:00,Alte Universität,12
249,2018-12-08 00:00:00,Versammlung,"Massentierhaltung, Tierrecht, Tierethik, 
Umwelt, Klimawandel, Veganismus, Ernährung und Gesundheit",2018-12-02 00:00:00,Schillerplatz,20
250,2018-12-08 00:00:00,Versammlung,Todestag von Erwin Tinz,2018-12-03 00:00:00,Alte Universität,
251,2018-12-08 00:00:00,Versammlung,Kein Ticketverkauf für Orca-Zoos,2018-12-06 00:00:00,Schusterstraße,
252,2018-12-15 00:00:00,Versammlung,Kein Ticketverkauf für Orca-Zoos,2018-12-06 00:00:00,Schusterstraße,
253,2018-12-13 00:00:00,Aufzug,Bildung,2018-12-07 00:00:00,Strecke,
254,2018-12-10 00:00:00,Versammlung,Bahnstreick,2018-12-10 00:00:00,Nordsperre (HBF),40-50
255,2018-12-22 00:00:00,Versammlung,"Massentierhaltung, Tierrecht, Tierethik, 
Umwelt, Klimawandel, Veganismus, Ernährung und Gesundheit",2018-12-10 00:00:00,Vor der Sparda Bank Filiale (Emmeranstraße / Pfandhausstraße),20
