Demonstrationen / Versammlungen / Aufzüge 2022,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6
183,2022-06-09 00:00:00,Versammlung,"Massentierhaltung, TierrechteMassentierhaltung, Tierrechte, Tierethik, Umwelt, Klimawandel, Veganismus, Ernährung und Gesundheit",2022-06-02 00:00:00,Unigelände,10
184,2022-07-03 00:00:00,Versammlung mit Aufzug,Stand with Ukraine/ Danke an alle Helfer,2022-06-02 00:00:00,Strecke,300
185,2022-07-16 00:00:00,Versammlung,SPD Mainz steht auf gegen Rechts ,2022-06-02 00:00:00,Bahnhofstraße ,50
186,2022-06-11 00:00:00,Versammlung,Leid der Schweine in der Tierindustrie,2022-06-01 00:00:00,Emmeransstr./Ecke Pfandhausstr.,5
187,2022-06-11 00:00:00,Versammlung,Mahnwache für alle getöteten Ukrainerinnen und Ukrainer,2022-06-07 00:00:00,Gutenbergplatz/Denkmalseite,200
188,2022-06-18 00:00:00,Versammlung,Weltflüchtlingstag und Ehrenamtlichearbeit mit Flüchtlingen in Mainz Save me Mainz,2022-06-03 00:00:00,Gutenbergplatz/Denkmalseite,
189,2022-06-25 00:00:00,Versammlung,"Tierrechte / gegen Massentierhaltung,  Albert Schweitzer Stiftung für unsere Mitwelt",2022-06-03 00:00:00,Leichhof,10
190,2022-06-08 00:00:00,Versammlung,Alles ist möglich Landesaufnahme sofort,2022-06-03 00:00:00,Helmut-Kohl-Platz,8
191,2022-06-13 00:00:00,Versammlung mit Aufzug,Mainzer Schilderlauf,2022-06-02 00:00:00,Strecke ,100
192,2022-06-20 00:00:00,Versammlung mit Aufzug,Mainzer Schilderlauf,2022-06-08 00:00:00,Strecke ,100
193,2022-06-27 00:00:00,Versammlung mit Aufzug,Mainzer Schilderlauf,2022-06-08 00:00:00,Strecke ,100
194,2022-07-04 00:00:00,Versammlung mit Aufzug,Mainzer Schilderlauf,2022-06-08 00:00:00,Strecke ,100
195,2022-07-11 00:00:00,Versammlung mit Aufzug,Mainzer Schilderlauf,2022-06-08 00:00:00,Strecke ,100
196,2022-07-18 00:00:00,Versammlung mit Aufzug,Mainzer Schilderlauf,2022-06-08 00:00:00,Strecke ,100
197,2022-07-25 00:00:00,Versammlung mit Aufzug,Mainzer Schilderlauf,2022-06-08 00:00:00,Strecke ,100
198,2022-07-01 00:00:00,Versammlung,Ein Jahr nach dem neuen Kitagesetz. Wie geht es den Kitas,2022-06-09 00:00:00,Ernst-Ludwig-Platz,1000
199,2022-06-20 00:00:00,Versammlung mit Aufzug,Marche des Parapluies anlässlich des Weltflüchtlingstags,2022-06-09 00:00:00,Strecke ,100
200,2022-07-16 00:00:00,Versammlung mit Aufzug,Kein Platz für Nazis in Mainz,2022-06-11 00:00:00,Strecke ,100
201,2022-07-01 00:00:00,Versammlung,"Massentierhaltung, TierrechteMassentierhaltung, Tierrechte, Tierethik, Umwelt, Klimawandel, Veganismus, Ernährung und Gesundheit",2022-06-12 00:00:00,Bahnhofsplatz,10
202,2022-06-13 00:00:00,,Schluss mit den Repressalien gegen Özgül Emre,,Justizministerium,3
203,2022-07-22 00:00:00,Aufzug,Inklusion rockt rollt,2022-06-14 00:00:00,Strecke ,
204,2022-07-09 00:00:00,Versammlung,Wir stellen uns quer - Keine Nazis in Mainz ,2022-06-14 00:00:00,Neubrunnenplatz ,5
205,2022-07-02 00:00:00,Aufzug,Das Ahrtal steht auf für den Wiederaufbau der gesamten Region und gegen das Vergessen der Flutopfer vom 14/15. Juli 2021,,Strecke,1000
206,2022-09-11 00:00:00,Aufzug,"Marsch des Lebens, für Frieden - gegen Antisemitismus",,Strecke,100
207,2022-07-16 00:00:00,Versammlung,NieWieder 33 - Kein Platz für Rechtsextreme,,Helmut-Kohl-Platz,200
208,2022-07-02 00:00:00,Aufzug,Klimaschutz ist notwendig - am Beispiel Bedeutung von Getreide und Ausbau der A 643,2022-05-03 00:00:00,Strecke ,8
209,2022-07-06 00:00:00,Versammlung,Landesaufnahmeprogramm sofort,2022-06-27 00:00:00,Helmut-Kohl-Platz,10
210,2022-07-16 00:00:00,Versammlung,Kein Nazi-Aufmarsch in Mainz! Wir stellen uns quer!,2022-06-27 00:00:00,Adenauer-Ufe,20
211,2022-08-20 00:00:00,Versammlung,"Entchristianisierung der Gesellschaft - moralischer Verfall, überzogener Materialismus und Orientierungslosigkeit in Politik, Wirtschaft und Gesellschaft allgemein",2022-06-27 00:00:00,Höfchen,
212,2022-07-09 00:00:00,Versammlung,Frieden ohne Gewalt,2022-06-28 00:00:00,Bahnhofplatz,30
213,2022-07-15 00:00:00,Aufzug,Antifaschistische Nachttanzdemo,,Stecke ,250
214,2022-07-16 00:00:00,Versammlung,Für ein buntes Mainz - eine besser Welt. Demokratie und Menschenrechte,,Lessingplatz,50
215,2022-09-11 00:00:00,Aufzug,Pflege Demo vom Bündnis Pflege.Auf.Stand RLP,,Strecke,1200
216,2022-07-23 00:00:00,Versammlung,"Tierrechte / gegen Massentierhaltung,  Albert Schweitzer Stiftung für unsere Mitwelt",2022-07-05 00:00:00,Seppel-Glückert-Passage/Betzelsstr.,10
217,2022-07-18 00:00:00,Versammlung mit Aufzug,Mainzer Schilderlauf,2022-07-07 00:00:00,Strecke ,100
218,2022-07-16 00:00:00,Versammlung mit Aufzug,Studentsd For Future / fridays For Future gegen Rechts.,2022-07-08 00:00:00,Strecke ,
219,2022-07-19 00:00:00,Versammlung,Bürgerinitiative kritisiert BNetzA-Beschluss zu Ultranet,2022-07-11 00:00:00,vor der alten Lockhalle,20
220,2022-07-14 00:00:00,Versammlung mit Aufzug,Am 16.7. den Nazis Contra geben!,2022-07-12 00:00:00,Strecke,25
221,2022-07-14 00:00:00,Versammlung,Mahnwache vor dem ZDF für ehrliche und freie Berichterstattung,2022-05-19 00:00:00,Platz vor ZDF,15
222,2022-07-19 00:00:00,Versammlung,Ärzte-Patienten-DIALOG,2022-07-13 00:00:00,ELP,70
223,2022-07-16 00:00:00,Versammlung mit Aufzug,Wir lassen uns nicht kriminalisieren - gemeinsam gegen staatliche Repression und Willkür!,2022-07-13 00:00:00,Strecke ,100
224,2022-07-26 00:00:00,Versammlung,Ärzte-Patienten-DIALOG,2022-07-14 00:00:00,Deutschhausplatz,70
225,2022-07-25 00:00:00,Versammlung mit Aufzug,34. Mainzer Schilderlauf,2022-07-15 00:00:00,Strecke ,100
226,2022-07-21 00:00:00,Versammlung,Mahnwache vor dem ZDF für ehrliche und freie Berichterstattung,2022-07-18 00:00:00,Platz vor ZDF,15
227,2022-08-06 00:00:00,Versammlung,77. Hiroshima-Gedenktag,2022-07-18 00:00:00,Christofsstraße,50
228,2022-08-05 00:00:00,Versammlung mit Aufzug,Demonstration für autofreie Passagen/Bereiche in der Neustadt ,2022-07-19 00:00:00,Strecke ,80
229,2022-09-17 00:00:00,,SPD Informationsstand Kommunalpolitik,,,
230,2022-08-01 00:00:00,Versammlung mit Aufzug,35. Mainzer Schilderlauf,2022-07-22 00:00:00,Strecke,100
231,2022-07-28 00:00:00,Versammlung,Mahnwache für ehrliche und freie Berichterstattung,2022-07-24 00:00:00,Platz vor ZDF,15
232,2022-07-29 00:00:00,Versammlung,Mahnwache / stat. für ehrliche + freie Berichterstattung in den Medien,2022-07-20 00:00:00,Leichhof,50
233,2022-07-30 00:00:00,Versammlung,"Massentierhaltung, Tierrechte, Tierethik, Umwelt, Klimawandel, Veganismus, Ernährung und Gesundheit",2022-07-25 00:00:00,,15
234,2022-08-07 00:00:00,Versammlung,Friedensmahnwache (Sundays for Peace),2022-07-25 00:00:00,Markt,20
235,2022-08-06 00:00:00,Versammlung,Frieden ohne Gewalt,2022-07-27 00:00:00,Bahnhofsvorplatz,40
236,2022-07-30 00:00:00,Versammlung,GEGEN POLIZEIWILLKÜR UND LINKEN TERROR! FÜR ECHTE MEINUNGS- UND VERSAMMLUNGSFREIHEIT,2022-07-27 00:00:00,Bahnhofsvorplatz,15
237,2022-07-30 00:00:00,Versammlung,ob 16.7. oder 30.7. ihr seid nicht in Mainz willkommen,2022-03-30 00:00:00,Bonifaziusstraße/in Richtung HBF,200
238,2022-07-30 00:00:00,Versammlung,Kein Nazi-Aufmarsch in Mainz! Wir stellen uns quer!,2022-07-28 00:00:00,Schottstraße,300
239,2022-07-30 00:00:00,Versammlung,Flagge zeigen gegen Rechts,,KWR,20
240,2022-07-31 00:00:00,Versammlung,.,2022-07-31 00:00:00,"An der Karlsschanze 7, 55131 Mainz ",40
241,2022-08-08 00:00:00,Versammlung mit Aufzug,36. Mainzer Schilderlauf,2022-07-31 00:00:00,Strecke ,100
242,2022-08-27 00:00:00,Versammlung,Solidarität mit der Ukraine zum Tag der Unabhängigkeit ,2022-07-31 00:00:00,Liebfrauenplatz ,500
243,2022-08-04 00:00:00,Versammlung,Mahnwache für ehrliche und freie Berichterstattung,2022-08-01 00:00:00,Platz vor ZDF,50
244,2022-08-11 00:00:00,Versammlung,Mahnwache für ehrliche und freie Berichterstattung,2022-08-01 00:00:00,Platz vor ZDF,50
245,2022-08-18 00:00:00,Versammlung,Mahnwache für ehrliche und freie Berichterstattung,2022-08-01 00:00:00,Platz vor ZDF,50
246,2022-08-25 00:00:00,Versammlung,Mahnwache für ehrliche und freie Berichterstattung,2022-08-01 00:00:00,Platz vor ZDF,50
247,2022-08-20 00:00:00,Versammlung,"Tierrechte / gegen Massentierhaltung,  Albert Schweitzer Stiftung für unsere Mitwelt",2022-08-03 00:00:00,Augustinerstr./Kirschgarten,10
248,2022-08-13 00:00:00,Versammlung,"Mord verjährt nicht,Gebt die Akte frei! Recht statt Rache!",2022-08-03 00:00:00,Strecke ,50
249,2022-08-24 00:00:00,Versammlung,Europäische Bürgerinitiative (EBI) gegen Tierversuche,2022-08-05 00:00:00,Markt ,15
250,2022-09-03 00:00:00,Versammlung,Maria 2.0 - Gehen oder bleiben?,2022-08-07 00:00:00,Markt,50
251,2022-08-27 00:00:00,Versammlung mit Aufzug,Demo: 9-Euro-Ticket-Weiterfahren,2022-08-08 00:00:00,Strecke ,500
252,2022-08-15 00:00:00,Versammlung mit Aufzug,37. Mainzer Schilderlauf,2022-08-09 00:00:00,Strecke,100
253,2022-08-11 00:00:00,Versammlung,Mahnwache für ehrliche und freie Berichterstattung,2022-08-01 00:00:00,SWR,20
254,2022-10-29 00:00:00,Versammlung,Aufklärung über den politischen Islam,2022-08-10 00:00:00,Gutenbergplatz,25
255,2022-10-01 00:00:00,Versammlung,Aktion Maria 2.0,2022-08-10 00:00:00,Markt,50
256,2022-11-05 00:00:00,Versammlung,Aktion Maria 2.0,2022-08-10 00:00:00,Markt,50
257,2022-09-01 00:00:00,Versammlung,Christliche Werte in der Gesellschaft ,2022-08-15 00:00:00,Markt,25
258,2022-09-01 00:00:00,Versammlung,Christliche Werte in der Gesellschaft ,2022-08-15 00:00:00,Malakoff-Terrasse ,25
259,2022-08-18 00:00:00,Versammlung,Mahnwache für ehrliche und freie Berichterstattung,2022-08-01 00:00:00,SWR,20
260,2022-08-18 00:00:00,Versammlung,Mahnwache für ehrliche und freie Berichterstattung,2022-08-01 00:00:00,VRM,20
261,2022-08-24 00:00:00,Versammlung,Stille Menschenkette zum Tag der Unabhängigkeit der Ukraine,2022-08-09 00:00:00,TH-Brück,200
262,2022-08-22 00:00:00,Versammlung mit Aufzug,38. Mainzer Schilderlauf,2022-08-16 00:00:00,Strecke,100
263,2022-08-31 00:00:00,Versammlung mit Aufzug,"Die Selbstversorgung mit Lebensmitteln in Deutschland wird bedroht! Wir demonstrieren für mehr Wertschätzung
deutscher Lebensmittel!",2022-08-17 00:00:00,Markt + Strecke,75
264,2022-09-23 00:00:00,Versammlung mit Aufzug,Aktuell laufen wir auf eine Erwärmung der Welt von 3°C oder mehr hin. Die Einhaltung des Pariser Klimaabkommens rückt in Ferne. Wir möchten für die Möglichkeit von Leben auf unserer Erde werben.,2022-08-18 00:00:00,Strecke ,1000
265,2022-08-29 00:00:00,Versammlung mit Aufzug,39. Mainzer Schilderlauf,2022-08-19 00:00:00,Strecke ,100
266,2022-08-25 00:00:00,Versammlung,Mahnwache für ehrliche und freie Berichterstattung,2022-08-01 00:00:00,SWR,20
267,2022-08-25 00:00:00,Versammlung,Mahnwache für ehrliche und freie Berichterstattung,2022-08-01 00:00:00,VRM,20
268,2022-09-14 00:00:00,Versammlung,Landesaufnahmeprogramm jetzt,2022-08-23 00:00:00,Helmut-Kohl-Platz,20
269,2022-09-15 00:00:00,Versammlung,Landesaufnahmeprogramm jetzt,2022-08-23 00:00:00,Helmut-Kohl-Platz,20
270,2022-09-01 00:00:00,Versammlung,Mahnwache für ehrliche und freie Berichterstattung,2022-08-01 00:00:00,Platz vor ZDF,20
271,2022-09-08 00:00:00,Versammlung,Mahnwache für ehrliche und freie Berichterstattung,2022-08-23 00:00:00,Platz vor ZDF,20
272,2022-09-15 00:00:00,Versammlung,Mahnwache für ehrliche und freie Berichterstattung,,Platz vor ZDF,20
273,2022-09-22 00:00:00,Versammlung,Mahnwache für ehrliche und freie Berichterstattung,,Platz vor ZDF,20
274,2022-09-29 00:00:00,Versammlung,Mahnwache für ehrliche und freie Berichterstattung,,Platz vor ZDF,20
275,2022-09-01 00:00:00,Versammlung,Mahnwache für ehrliche und freie Berichterstattung,,SWR,20
276,2022-09-08 00:00:00,Versammlung,Mahnwache für ehrliche und freie Berichterstattung,,SWR,20
277,2022-09-15 00:00:00,Versammlung,Mahnwache für ehrliche und freie Berichterstattung,,SWR,20
278,2022-09-22 00:00:00,Versammlung,Mahnwache für ehrliche und freie Berichterstattung,,SWR,20
279,2022-09-29 00:00:00,Versammlung,Mahnwache für ehrliche und freie Berichterstattung,,SWR,20
280,2022-09-01 00:00:00,Versammlung,Mahnwache für ehrliche und freie Berichterstattung,,VRM,20
281,2022-09-08 00:00:00,Versammlung,Mahnwache für ehrliche und freie Berichterstattung,,VRM,20
282,2022-09-15 00:00:00,Versammlung,Mahnwache für ehrliche und freie Berichterstattung,,VRM,20
283,2022-09-22 00:00:00,Versammlung,Mahnwache für ehrliche und freie Berichterstattung,,VRM,20
284,2022-09-29 00:00:00,Versammlung,Mahnwache für ehrliche und freie Berichterstattung,,VRM,20
285,2022-08-26 00:00:00,Versammlung mit Aufzug,Stellvertreterkrieg zwischen Russland und den USA,2022-08-23 00:00:00,Strecke,15
286,2022-09-05 00:00:00,Versammlung mit Aufzug,40. Mainzer Schilderlauf,2022-08-26 00:00:00,Strecke,
287,2022-09-24 00:00:00,Versammlung,"Tierrechte / gegen Massentierhaltung,  Albert Schweitzer Stiftung für unsere Mitwelt",2022-08-28 00:00:00,Augustinerstr./Kirschgarten,10
288,2022-09-06 00:00:00,Versammlung,"Ab in den Müll mit der Kostendämpfungspauschale. Die Familie muss erährt, die Wohnung geheizt werden. (Versammlung der Gewerkschaft der Polizei)",2022-08-29 00:00:00,Deutschhausplatz,30
289,2022-09-14 00:00:00,Versammlung,Jetzt ist´s genug! Die Preise müssen runter,2022-09-01 00:00:00,Bahnhofplatz,50
290,2022-09-12 00:00:00,Versammlung mit Aufzug,41. Mainzer Schilderlauf,2022-09-02 00:00:00,Strecke ,100
291,2022-09-07 00:00:00,Versammlung,"Massentierhaltung, Tierrechte, Tierethik, Uwelt, Klima etc.",2022-09-02 00:00:00,"Bahnhofsvorplatz, Mainz",10
292,2022-10-07 00:00:00,Versammlung mit Aufzug,Aktionsmarsch anlässlich des Weltmädchentags 2022 (Veranstaltung der Mädchenkreise Mainz und Wiesbaden),2022-09-05 00:00:00,Strecke ,400
293,2022-09-09 00:00:00,Versammlung,Angemessene Bezahlung freiberuflicher Musiker. Aktion Deutsche Orchestervereinigung in allen Bundesländern #GoodPlayFairPlay,2022-09-06 00:00:00,"Kaiser-Friedrich-Str. 5 A, 55116 Mainz",20
294,2022-11-19 00:00:00,Versammlung,Selbstbestimmte und gewaltfreie Geburt,2022-09-06 00:00:00,Gutenbergplatz,150
295,2022-09-10 00:00:00,Versammlung,Gegen Waffenlieferungen in die Ukraine,2022-09-08 00:00:00,Höfchen,5
296,2022-09-30 00:00:00,Versammlung,Tag des Flüchtlings in der Interkulturellen Woche: An unserem Tisch ist Platz für alle!,2022-09-09 00:00:00,Emmeransstr./Ecke Pfandhausstr.(vor Sparda Bank),25
297,2022-09-19 00:00:00,Versammlung mit Aufzug,42. Mainzer Schilderlauf,2022-09-09 00:00:00,Strecke,100
298,2022-09-25 00:00:00,Versammlung,Solidarität mit dem Mombacher TV,2022-09-13 00:00:00,MZ-Mombach ,300
299,2022-09-25 00:00:00,Versammlung mit Aufzug,Fahrraddemo für Kinder und Jugendliche im Rahmen des bundesweiten Aktionswochenende Kidical mass,2022-09-13 00:00:00,Strecke,80
300,2022-10-01 00:00:00,Versammlung,Omas gegen Rechts,2022-09-15 00:00:00,Neubrunnenplatz,6
301,2022-09-26 00:00:00,Versammlung mit Aufzug,43. Mainzer Schilderlauf,2022-09-16 00:00:00,Strecke,100
302,2022-09-24 00:00:00,Versammlung,"Massentierhaltung, Tierrechte, Tierethik, Umwelt, Klimawandel, Veganismus, Ernährung und Gesundheit",2022-09-20 00:00:00,Bahnhofplatz,10
303,2022-10-22 00:00:00,Versammlung,"Massentierhaltung, Tierrechte, Tierethik, Umwelt, Klimawandel, Veganismus, Ernährung und Gesundheit",2022-09-20 00:00:00,Rebstockplatz,10
304,2022-11-05 00:00:00,Versammlung,"Massentierhaltung, Tierrechte, Tierethik, Umwelt, Klimawandel, Veganismus, Ernährung und Gesundheit",2022-09-20 00:00:00,Pfandhausstraße Ecke Emmeranstraße ,10
305,2022-12-03 00:00:00,Versammlung,"Massentierhaltung, Tierrechte, Tierethik, Umwelt, Klimawandel, Veganismus, Ernährung und Gesundheit",2022-09-20 00:00:00,Pfandhausstraße Ecke Emmeranstraße ,10
306,2022-12-17 00:00:00,Versammlung,"Massentierhaltung, Tierrechte, Tierethik, Umwelt, Klimawandel, Veganismus, Ernährung und Gesundheit",2022-09-20 00:00:00,Pfandhausstraße Ecke Emmeranstraße ,10
307,2022-09-28 00:00:00,Versammlung,Safe Abortion Day,2022-09-22 00:00:00,,80
308,2022-09-26 00:00:00,Versammlung,Situation im Iran,2022-09-23 00:00:00,Gutenbergplatz/Theaterseite ,70
309,2022-10-03 00:00:00,Versammlung mit Aufzug,44. Mainzer Schilderlauf,2022-09-23 00:00:00,Strecke,100
310,2022-10-22 00:00:00,Versammlung,"Tierrechte / gegen Massentierhaltung,  Albert Schweitzer Stiftung für unsere Mitwelt",2022-09-27 00:00:00,Augustinerstr./Kirschgarten,10
311,2022-10-12 00:00:00,Versammlung,"Gleiche Rechte für Alle, Schutzsuchende aufnehmen ",2022-09-30 00:00:00,Helmut-Kohl-Platz,30
312,2022-10-08 00:00:00,Versammlung,Gegen Krieg und Teilmobilmachung-Solidarität mit Kriegsverweigerern und Deserteuren -  Für Asyl u. sichere Fluchtwege,2022-10-01 00:00:00,Theaterplatz Mainz,20
313,2022-10-10 00:00:00,Versammlung mit Aufzug,45. Mainzer Schilderlauf,2022-10-01 00:00:00,Strecke,100
314,2022-11-04 00:00:00,Versammlung mit Aufzug,2 Mrd Jährlich mehr für den Bildungsetat von RLP,2022-10-03 00:00:00,Strecke,50
315,2022-10-12 00:00:00,Versammlung mit Aufzug,Genug ist genug - Die Preise müssen runter,2022-10-04 00:00:00,Strecke,200
316,2022-10-06 00:00:00,Versammlung,Mahnwache für ehrliche und freie Berichterstattung,2022-08-23 00:00:00,Platz vor ZDF,20
317,2022-10-13 00:00:00,Versammlung,Mahnwache für ehrliche und freie Berichterstattung,,Platz vor ZDF,20
318,2022-10-20 00:00:00,Versammlung,Mahnwache für ehrliche und freie Berichterstattung,,Platz vor ZDF,20
319,2022-10-27 00:00:00,Versammlung,Mahnwache für ehrliche und freie Berichterstattung,,Platz vor ZDF,20
320,2022-10-06 00:00:00,Versammlung,Mahnwache für ehrliche und freie Berichterstattung,,SWR,20
321,2022-10-13 00:00:00,Versammlung,Mahnwache für ehrliche und freie Berichterstattung,,SWR,20
322,2022-10-20 00:00:00,Versammlung,Mahnwache für ehrliche und freie Berichterstattung,,SWR,20
323,2022-10-27 00:00:00,Versammlung,Mahnwache für ehrliche und freie Berichterstattung,,SWR,20
324,2022-10-06 00:00:00,Versammlung,Mahnwache für ehrliche und freie Berichterstattung,,VRM,20
325,2022-10-13 00:00:00,Versammlung,Mahnwache für ehrliche und freie Berichterstattung,,VRM,20
326,2022-10-20 00:00:00,Versammlung,Mahnwache für ehrliche und freie Berichterstattung,,VRM,20
327,2022-10-27 00:00:00,Versammlung,Mahnwache für ehrliche und freie Berichterstattung,,VRM,20
328,2022-10-14 00:00:00,Versammlung,Tag des Verteidigers der Ukraine Gedenkdemo Stand with Ukraine,2022-10-04 00:00:00,Markt,500
329,2022-10-15 00:00:00,Versammlung,Omas gegen Rechts,2022-10-05 00:00:00,Alte Universität ,50
330,2022-10-10 00:00:00,Versammlung,Ukraine,2022-07-31 00:00:00,Gutenbergplatz,300
331,2022-10-17 00:00:00,Versammlung mit Aufzug,46. Mainzer Schilderlauf,2022-10-07 00:00:00,Strecke,100
332,2022-10-29 00:00:00,Versammlung,Mahnwache / Bürgerdialog überaktuelle öffentliche Themen,,Leichhof,25
333,2022-11-15 00:00:00,Versammlung,Gedenken an Hinrichten 15. November 1937 (Seyit Riza und seine Freunde). Er wurde nach einem Gerichtsverfahren hingerichtet.,2022-10-13 00:00:00,Markt,150
334,2022-11-05 00:00:00,Versammlung,friedliche Mahnwache anlässlich der Hubertusmesse,2022-10-13 00:00:00,Liebfrauenplatz,15
335,2022-10-24 00:00:00,Versammlung mit Aufzug,47. Mainzer Schilderlauf,2022-10-15 00:00:00,Strecke,100
336,2022-10-24 00:00:00,Versammlung mit Aufzug,Situation im Iran,2022-10-17 00:00:00,Strecke,300
337,2022-11-09 00:00:00,Versammlung mit Aufzug,"""Vor allen Augen"" - Schweigemarsch im Gedenken an die Depotationen der jüd. Bevölkerung vor 80 Jahren ",2022-10-14 00:00:00,Neue Synagoge/Vlexx-Areal (Mombacher Str.),100
338,2022-11-12 00:00:00,Versammlung,Freiheit-Religion  Redebeitraege sind Muzik ,2022-10-19 00:00:00,Marktplatz,10
339,2022-11-17 00:00:00,Versammlung,Zentrale Warnstreik-Aktion im Zuge der Tarifrunde der Metall- und Elektroindustrie 2022,2022-10-19 00:00:00,Strecke,100
340,2022-10-29 00:00:00,Versammlung,Seenotrettung ist kein Verbrechen,2022-10-21 00:00:00,Bahhofvorplatz,20
341,2022-10-30 00:00:00,Versammlung mit Aufzug,"1. SCHILDERLAUF RHEINLAND-PFALZ; ""MALU - WIR MÜSSEN REDEN! So kann es nicht weitergehen.""",,Strecke,
342,2022-10-31 00:00:00,Versammlung mit Aufzug,48. Mainzer Schilderlauf,2022-10-21 00:00:00,Strecke,100
343,2022-10-26 00:00:00,Versammlung,Genug ist genug - Die Preise müssen runter,2022-10-22 00:00:00,Strecke,150
344,2022-10-29 00:00:00,Versammlung,Gegenkundgebung PAX Europa,,Gutenbergplatz,30
345,2022-10-26 00:00:00,Versammlung,40. Tag der Proteste im Iran,2022-10-26 00:00:00,Gutenbergplatz,30
346,2022-11-11 00:00:00,Versammlung,"Ortsfeste Mahnwache sichtbar vor Lidl-Filiale, Mahnwache soll dessen schlechte Tierschutzbedingungen aufzeigen",2022-10-25 00:00:00,Große Bleiche/vor Lidl,7
347,2022-11-26 00:00:00,Versammlung,"Tierrechte / gegen Massentierhaltung,  Albert Schweitzer Stiftung für unsere Mitwelt",2022-10-25 00:00:00,Rebstockplatz,10
348,2022-11-02 00:00:00,Versammlung,Mediale Aufmerksamkeit für die Proteste im Iran ,2022-10-28 00:00:00,ZDF/VRM/oder GBP,100
349,2022-11-07 00:00:00,Versammlung mit Aufzug,49. Mainzer Schilderlauf,2022-10-30 00:00:00,Strecke,100
350,2022-11-03 00:00:00,Versammlung,Mahnwache für ehrliche und freie Berichterstattung,2022-08-23 00:00:00,Platz vor ZDF,20
351,2022-11-10 00:00:00,Versammlung,Mahnwache für ehrliche und freie Berichterstattung,,Platz vor ZDF,20
352,2022-01-17 00:00:00,Versammlung,Mahnwache für ehrliche und freie Berichterstattung,,Platz vor ZDF,20
353,2022-11-24 00:00:00,Versammlung,Mahnwache für ehrliche und freie Berichterstattung,,Platz vor ZDF,20
354,2022-11-03 00:00:00,Versammlung,Mahnwache für ehrliche und freie Berichterstattung,,SWR,20
355,2022-11-10 00:00:00,Versammlung,Mahnwache für ehrliche und freie Berichterstattung,,SWR,20
356,2022-01-17 00:00:00,Versammlung,Mahnwache für ehrliche und freie Berichterstattung,,SWR,20
357,2022-11-24 00:00:00,Versammlung,Mahnwache für ehrliche und freie Berichterstattung,,SWR,20
358,2022-11-03 00:00:00,Versammlung,Mahnwache für ehrliche und freie Berichterstattung,,VRM,20
359,2022-11-10 00:00:00,Versammlung,Mahnwache für ehrliche und freie Berichterstattung,,VRM,20
360,2022-01-17 00:00:00,Versammlung,Mahnwache für ehrliche und freie Berichterstattung,,VRM,20
361,2022-11-24 00:00:00,Versammlung,Mahnwache für ehrliche und freie Berichterstattung,,VRM,20
362,2022-11-23 00:00:00,Versammlung,Mahnwache für mehr Klimapolitik - Schlafen For Future,2022-10-31 00:00:00,Platz der Mainzer Republik,10
363,2022-11-05 00:00:00,Versammlung,Situation im Iran,2022-11-02 00:00:00,Gutenbergplatz,150
364,2022-11-27 00:00:00,Versammlung mit Aufzug,"2. SCHILDERLAUF RHEINLAND-PFALZ; ""MALU - WIR MÜSSEN REDEN! So kann es nicht weitergehen.""",,Strecke,150
365,2022-11-19 00:00:00,Aufzug,Gegen rassistische Polizeigewalt,,Strecke,200
366,2022-11-09 00:00:00,Versammlung mit Aufzug,Genug ist genug - Die Preise müssen runter,2022-11-03 00:00:00,Strecke,200
367,2022-11-19 00:00:00,Versammlung,Stoppt das töten in der Ukraine - Aufrüstung ist nicht die Lösung,2022-11-04 00:00:00,Gutenbergplatz,100
368,2022-11-23 00:00:00,Versammlung,Landesaufnahmeprogramm sofort ,2022-11-04 00:00:00,Helmut-Kohl-Platz,10
369,2022-11-14 00:00:00,Versammlung mit Aufzug,50. Mainzer Schilderlauf,2022-11-11 00:00:00,Strecke,100
370,2022-11-30 00:00:00,Versammlung mit Aufzug,"""Mainz im Lichtmeer"" -  Gedenkveranstaltung zu Tod und Gewalt auf der Flucht",2022-11-10 00:00:00,Gutenbergplatz,30
371,2022-11-21 00:00:00,Versammlung mit Aufzug,51. Mainzer Schilderlauf,2022-11-11 00:00:00,Strecke,100
372,2022-11-20 00:00:00,Versammlung,Demo für iranische Freiheit,2022-11-14 00:00:00,Theaterplatz Mainz,10-100
373,2022-11-27 00:00:00,Versammlung,Mahnwache / Bürgerdialog überaktuelle öffentliche Themen,,Leichhof,25
374,2022-11-23 00:00:00,Versammlung,Genug ist genug - Die Preise müssen runter,2022-11-17 00:00:00,Gutenbergplatz/Theaterseite,100
375,2022-12-10 00:00:00,Aufzug,"""Ein Funken Hoffnung"" Ohne uns Bauern geht es nicht!",2022-11-21 00:00:00,Strecke noch nicht vorliegend,60-80
376,2022-11-22 00:00:00,Versammlung,Mahnwache: Tiere leben lassen,2022-11-21 00:00:00,Jockel-Fuchs-Platz,
377,2022-12-08 00:00:00,Versammlung,Polizei bezahlt belastenden Job mit dem Leben,2022-11-22 00:00:00,Gutenbergplatz/Theaterseite,30
378,2022-11-29 00:00:00,Versammlung mit Aufzug,49€ Ticket nicht auf unseren Rücken,2022-11-23 00:00:00,Stecke ,30
379,2022-11-30 00:00:00,Versammlung mit Aufzug,Aktuelle Situation im Iran,2022-11-23 00:00:00,Strecke,
