Demonstrationen / Versammlungen / Aufzüge 2021,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6
190,2021-09-08 00:00:00,Versammlung,Die Linken ,2021-07-22 00:00:00,Schillerplatz,250
191,2021-07-31 00:00:00,Versammlung,"Massentierhaltung, Tierethik, Tierrechte, Klimawandel, Veganismus",2021-07-26 00:00:00,Bahnhofvorplatz,15
192,2021-09-18 00:00:00,Versammlung,Parking Day auf dem Gartenfeldplatz,2021-07-22 00:00:00,Gartenfeldplatz,
193,2021-08-03 00:00:00,Versammlung,Zukunft statt Kapitalismus ,2021-07-28 00:00:00,Goetheplatz,7
194,2021-08-31 00:00:00,Versammlung,Tarifrunde Sparda-Banken,2021-07-28 00:00:00,"Sparda-Bank MZ-Hechtsheim, Robert-Koch-Str. 45, 55129 Mainz ",50
195,2021-08-21 00:00:00,Versammlung,Tierrecht / gegen Massentierhaltung,2021-08-02 00:00:00,Augustinerstr./Ecke Kirschgarten ,10
196,2021-08-06 00:00:00,Versammlung,"Tierethik, Veganismus, Tierrechte, Umwelt",2021-08-03 00:00:00,Bahnhofvorplatz,10
197,2021-08-07 00:00:00,Aufzug,Klimaentwicklung,2021-07-23 00:00:00,Strecke,100
198,2021-08-20 00:00:00,Versammlung,Wahlkampfkundgebung zur BTW der Partei VOLT,2021-08-05 00:00:00,Schillerplatz ,30
199,2021-08-06 00:00:00,Aufzug,Critical Mass,2021-08-05 00:00:00,Strecke ,100
200,2021-08-14 00:00:00,Versammlung,"Massentierhaltung, Tierethik, Tierrechte, Klimawandel, Veganismus",2021-07-26 00:00:00,Bahnhofvorplatz,10
201,2021-08-25 00:00:00,Versammlung,Gemeinsam für die Erde,2021-08-11 00:00:00,Gutenbergplatz,25
202,2021-09-23 00:00:00,Versammlung,Kundgebung BTW FDP mit Dr. Volker Wissing,2021-08-11 00:00:00,Gutenbergplatz,300
203,2021-09-13 00:00:00,Versammlung,Faire Behandlung der Beamtenschaft - Besoldungserhöhung 2021 (Dauerdemo jeden Montag bis 13.12.2021),2021-08-12 00:00:00,Deutschhausplatz ,6
204,2021-08-17 00:00:00,Versammlung,Ausbildung statt Ausbeutung,2021-08-14 00:00:00,Goetheplatz,5
205,2021-08-28 00:00:00,Versammlung,Klimavisionen für Mainz,2021-08-16 00:00:00,Malakoffterrasse,50
206,2021-08-20 00:00:00,Versammlung,"Ein Volk, vor allem die Frauen in Afghanistan dürfen nicht allein bleiben",2021-08-16 00:00:00,Markt,70
207,2021-08-22 00:00:00,Versammlung,Ohne Kerosin Nach Berlin 2021 - Suedwesttour,2021-08-16 00:00:00,Adenauer-Ufer/Höhe TH-Brücke + Strecke,30
208,2021-08-28 00:00:00,Versammlung,"Afghanistan, Rolle der deutschen Außenpolitik",2021-08-18 00:00:00,Gutenbergplatz,100
209,2021-08-24 00:00:00,Versammlung,Grüne Jugend-Wahlkampfveranstaltung,2021-08-17 00:00:00,Gutenbergplatz,15
210,2021-08-26 00:00:00,Versammlung,Grüne Jugend-Wahlkampfveranstaltung,2021-08-17 00:00:00,Gutenbergplatz,6
211,2021-08-28 00:00:00,Versammlung,"Massentierhaltung, Tierethik, Tierrechte, Klimawandel, Veganismus",2021-08-24 00:00:00,Malakoffterrasse,15
212,2021-09-03 00:00:00,Versammlung,"Massentierhaltung, Tierethik, Tierrechte, Klimawandel, Veganismus",2021-08-24 00:00:00,Bahnhofvorplatz,15
213,2021-09-11 00:00:00,Versammlung,"Massentierhaltung, Tierethik, Tierrechte, Klimawandel, Veganismus",2021-08-24 00:00:00,Augustinerstr./Ecke Kirschgarten ,15
214,2021-09-17 00:00:00,Versammlung,"Massentierhaltung, Tierethik, Tierrechte, Klimawandel, Veganismus",2021-08-24 00:00:00,Bahnhofvorplatz,15
215,2021-09-15 00:00:00,Versammlung,Klimaschutz geht nur vegan,2021-08-24 00:00:00,Markt,10
216,2021-09-04 00:00:00,Versammlung,Maria 2.0,2021-08-25 00:00:00,Markt,50
217,2021-08-31 00:00:00,Versammlung,Wahlkampfkundgebung,2021-08-27 00:00:00,Frauenlobplatz,50
218,2021-09-25 00:00:00,Versammlung,Tierrecht / gegen Massentierhaltung,2021-08-26 00:00:00,Seppel-Glückert-Passage/Franziskanerstr.,10
219,2021-08-31 00:00:00,Versammlung,Grüne Jugend-Wahlkampfveranstaltung,2021-08-29 00:00:00,Gutenbergplatz,15
220,2021-09-01 00:00:00,Versammlung,Kundgebung zum  Antikireigstag,2021-08-25 00:00:00,Gutenbergplatz,50
221,2021-09-01 00:00:00,Versammlung,Performance gegen die Modeindustrie ,2021-08-30 00:00:00,"Bahnhofplatz, Schillerplatz, Markt",5
222,2021-09-04 00:00:00,Versammlung,Frieden ohne Gewalt ,2021-08-30 00:00:00,Bahnhofvorplatz,40
223,2021-09-03 00:00:00,Aufzug,Critical Mass,2021-08-30 00:00:00,Strecke,100
224,2021-09-18 00:00:00,Versammlung,Kundgebung/Mahnwache gegen Organraub und Verfolgung an Falun Gong Praktizierende in China…,2021-08-31 00:00:00,Gutenbergplatz ,8
225,2021-09-22 00:00:00,Versammlung mit Aufzug,Demonstration zur laufenden Tarifrunde im Bauhauptgewerbe,2021-09-01 00:00:00,"Strecke, ELP",300
226,2021-09-20 00:00:00,Versammlung,Wahlkampftour Annalena Baerbock,2021-08-27 00:00:00,Kaisertor,400
227,2021-09-24 00:00:00,Versammlung mit Aufzug,Klimastreik (Fridays for future),2021-09-02 00:00:00,Strecke,1000
228,2021-09-04 00:00:00,Versammlung mit Aufzug,Querdenker ,,,100
229,2021-11-23 00:00:00,Versammlung mit Aufzug,DGB Aktionstag,2021-09-02 00:00:00,Strecke ,1000
230,2021-09-12 00:00:00,,Versammlung zum Thema: Klimapolitik - Verteilen von Flyern ,2021-09-04 00:00:00,Rheinufer ,10
231,2021-09-08 00:00:00,Versammlung,Wahlkampfveranstaltung Grüne Jugend Mainz Thema Miete,2021-09-06 00:00:00,Gutenbergplatz ,15
232,2021-09-15 00:00:00,Versammlung,Mahnwache zur Bundestagswahl- für eine Umweltfreundliche Politik,2021-09-06 00:00:00,Gutenbergplatz/Theaterseite ,8
233,2021-09-17 00:00:00,Versammlung,Unterstützung des ukrainischen Pazifisten Ruslan Kotsaba ,2021-09-06 00:00:00,Schillerplatz ,20
234,2021-09-12 00:00:00,Versammlung,Wahlkampfveranstaltung Grüne Jugend Mainz Thema Politisches Picknick,2021-09-08 00:00:00,Volkspark,15
235,2021-09-18 00:00:00,Versammlung mit Aufzug,MENSCHENRECHTE unverhandelbar wir klagen an,2021-09-08 00:00:00,Strecke ,30
236,2021-10-11 00:00:00,Versammlung,Faire Behandlung der Beamtenschaft - Besoldungserhöhung 2021 (Dauerdemo jeden Montag bis 13.12.2021),2021-08-12 00:00:00,Deutschhausplatz ,6
237,2021-10-18 00:00:00,Versammlung,Faire Behandlung der Beamtenschaft - Besoldungserhöhung 2021 (Dauerdemo jeden Montag bis 13.12.2021),2021-08-12 00:00:00,Deutschhausplatz ,6
238,2021-10-25 00:00:00,Versammlung,Faire Behandlung der Beamtenschaft - Besoldungserhöhung 2021 (Dauerdemo jeden Montag bis 13.12.2021),2021-08-12 00:00:00,Deutschhausplatz ,6
239,2021-11-01 00:00:00,Versammlung,Faire Behandlung der Beamtenschaft - Besoldungserhöhung 2021 (Dauerdemo jeden Montag bis 13.12.2021),2021-08-12 00:00:00,Deutschhausplatz ,6
240,2021-11-08 00:00:00,Versammlung,Faire Behandlung der Beamtenschaft - Besoldungserhöhung 2021 (Dauerdemo jeden Montag bis 13.12.2021),2021-08-12 00:00:00,Deutschhausplatz ,6
241,2021-11-15 00:00:00,Versammlung,Faire Behandlung der Beamtenschaft - Besoldungserhöhung 2021 (Dauerdemo jeden Montag bis 13.12.2021),2021-08-12 00:00:00,Deutschhausplatz ,6
242,2021-11-22 00:00:00,Versammlung,Faire Behandlung der Beamtenschaft - Besoldungserhöhung 2021 (Dauerdemo jeden Montag bis 13.12.2021),2021-08-12 00:00:00,Deutschhausplatz ,6
243,2021-11-29 00:00:00,Versammlung,Faire Behandlung der Beamtenschaft - Besoldungserhöhung 2021 (Dauerdemo jeden Montag bis 13.12.2021),2021-08-12 00:00:00,Deutschhausplatz ,6
244,2021-12-06 00:00:00,Versammlung,Faire Behandlung der Beamtenschaft - Besoldungserhöhung 2021 (Dauerdemo jeden Montag bis 13.12.2021),2021-08-12 00:00:00,Deutschhausplatz ,6
245,2021-12-13 00:00:00,Versammlung,Faire Behandlung der Beamtenschaft - Besoldungserhöhung 2021 (Dauerdemo jeden Montag bis 13.12.2021),2021-08-12 00:00:00,Deutschhausplatz ,6
246,2021-09-16 00:00:00,Versammlung,Wahlkampfveranstaltung Grüne Jugend Mainz ,2021-09-12 00:00:00,Gutenbergplatz,15
247,2021-10-28 00:00:00,Versammlung,Aktion des dbb…,2021-09-08 00:00:00,Mittlere Bleiche ,100
248,2021-10-26 00:00:00,Versammlung,Bundesweiter Aktionstag der DJG - Deutsche Justiz-Gewerkschaft im Rahmen der Einkommensrunde 2021 des öffentlichen Dienstes für die Landesbediensteten,2021-09-09 00:00:00,Ernst-Ludwig-Platz ,50
249,2021-09-18 00:00:00,Versammlung,"Solidarität mit der Partei der Demokratischen Völker HDP. Die seit Monaten andauernde Androhung der Türkischen Regierung, die HDP Partei verbieten und schließen zu lassen",2021-09-13 00:00:00,Strecke ,400
250,2021-10-01 00:00:00,Aufzug,Critical Mass,2021-09-14 00:00:00,Strecke ,150
251,2021-09-16 00:00:00,Versammlung,Mahnwache zur Bundestagswahl- für eine Umweltfreundliche Politik,2021-09-15 00:00:00,"Schillerplatz, vor Osteiner Hof",8
252,2021-09-22 00:00:00,Versammlung,Polizeibeamte sterben früher,2021-09-15 00:00:00,Platz der Mainzer Republik,8
253,2021-09-24 00:00:00,Versammlung,"Wahlveranstaltung : Kandidatur zumBundestag, Die Linke, Prof. Dr. Gerhard Trabert",2021-09-15 00:00:00,Ernst-Ludwig-Platz,200
254,2021-09-28 00:00:00,Versammlung,International Safe Abortion Day,2021-09-17 00:00:00,"Adenauer-Ufer/Höhe Landtag, in Richtung TH-Brücke",100
255,2021-10-02 00:00:00,Versammlung,"Maria 2.0 - Initiative zur Erneuerung der Katholischen Kirche, Versammlung/kurze Kundgebung/Gesang",2021-09-19 00:00:00,Markt,50
256,2021-11-06 00:00:00,Versammlung,"Maria 2.0 - Initiative zur Erneuerung der Katholischen Kirche, Versammlung/kurze Kundgebung/Gesang",2021-09-19 00:00:00,Markt,50
257,2021-09-25 00:00:00,Versammlung,Afghanistan ist Jetzt! Kundgebung zur humanitären Lage in Afghanistan,2021-09-20 00:00:00,Gutenbergplatz/Theaterseite ,150
258,2021-09-25 00:00:00,Versammlung,"Massentierhaltung, Tierethik, Tierrechte, Klimawandel, Veganismus",2021-09-21 00:00:00,Bahnhofvorplatz,15
259,2021-09-28 00:00:00,Versammlung,Open Air-Ausstellung über Fluchtwege,2021-09-22 00:00:00,"Schillerplatz, vor Osteiner Hof",100
260,2021-09-28 00:00:00,Versammlung,Open Air-Ausstellung über Fluchtwege,2021-09-23 00:00:00,Raimunditor,100
261,2021-10-03 00:00:00,Versammlung,Schildergarten des Vereins 1 - 19 e.V. zu Maßnahmen im Kontext der Corona-Pandemie. Offener Raum für Gespräche mit Passanten,2021-09-27 00:00:00,Winterhafen,30
262,2021-10-01 00:00:00,Versammlung,"Massentierhaltung, Tierethik, Tierrechte, Klimawandel, Veganismus",2021-08-24 00:00:00,Bahnhofvorplatz,15
263,2021-10-08 00:00:00,Aufzug,Tierrecht / gegen Massentierhaltung,2021-09-28 00:00:00,Strecke,5
264,2021-10-13 00:00:00,Aufzug,Für die Freiheit der Kirche - gegen staatliche Einflussnahme,2021-09-28 00:00:00,Strecke ,30
265,2021-10-06 00:00:00,Versammlung,GleichBehandeln. Gesundheit ist ein Menschenrecht,2021-09-29 00:00:00,Schillerplatz,80
266,2021-10-09 00:00:00,Aufzug,Demoaufzug zum Waldschutz,2021-09-30 00:00:00,Strecke,15
267,2021-10-09 00:00:00,Versammlung,"Ist der Westen ""lerhfähig""?",2021-10-02 00:00:00,Höfchen ,5
268,2021-10-09 00:00:00,Versammlung,"Massentierhaltung, Tierethik, Tierrechte, Klimawandel, Veganismus",2021-10-04 00:00:00,Bahnhofvorplatz,15
269,2021-10-29 00:00:00,Versammlung,banks against future - Mahnwache & Kundgebung von FFF mit Urgewalt,2021-10-06 00:00:00,Dr.-Günther-Storch-Platz,20
270,2021-10-23 00:00:00,Versammlung,Tierrecht / gegen Massentierhaltung,2021-10-09 00:00:00,Seppel-Glückert-Passage/Franziskanerstr.,15
271,2021-10-23 00:00:00,Versammlung,"Massentierhaltung, Tierethik, Tierrechte, Klimawandel, Veganismus",2021-10-04 00:00:00,Bahnhofvorplatz,15
272,2021-10-16 00:00:00,Versammlung,Kundgebung/Mahnwache gegen Organraub und Verfolgung an Falun Gong Praktizierende in China…,2021-10-13 00:00:00,Alte Universität,6
273,2021-11-10 00:00:00,Versammlung,Menschenrechte unverhandelbar / Landesaufnahmeprogramm jetzt,2021-06-07 00:00:00,Adenauer-Ufer/Höhe Kaisertor ,30
274,2021-10-23 00:00:00,Versammlung,Nein zu Querdenken,2021-10-20 00:00:00,Ernst-Ludwig-Platz,100
275,2021-10-23 00:00:00,Aufzug,Greenpeace Waldschutz Demo,2021-10-20 00:00:00,Strecke,10
276,2021-11-26 00:00:00,Aufzug,"Green Friday - Kapitalismuskritischer Stadtrundgang für eine lebenswerte, klimafreundliche und gerechte Welt mit kleiner Abschlusskundgebung",2021-07-13 00:00:00,Strecke,150
277,2021-11-16 00:00:00,Versammlung,Aktion für Tierrechte vor dem Deutschen Fleischkongress 2021 in Mainz ,2021-10-22 00:00:00,vor der Rheingoldhalle,10
278,2021-11-08 00:00:00,Aufzug,Tierrecht / gegen Massentierhaltung,2021-10-26 00:00:00,Strecke,5
279,2021-11-05 00:00:00,Aufzug,Critical Mass,2021-10-27 00:00:00,Strecke,100
280,2021-10-30 00:00:00,Aufzug,Freiheit Frieden und Gerechtigkeit für Sudan,2021-10-28 00:00:00,Strecke,100
281,2021-11-27 00:00:00,Versammlung,Tierrecht / gegen Massentierhaltung,2021-11-01 00:00:00,Augustinerstr./Ecke Kirschgarten ,15
282,2021-11-06 00:00:00,Versammlung,Unsere Kinder- Eure Zukunft - ARGE-SEB - mehr Geld für die Schulen,2021-10-21 00:00:00,"Schillerplatz, vor Osteiner Hof",100
283,2021-11-25 00:00:00,Versammlung mit Aufzug,"Demo gegen sexualisierte Gewalt - Solidarität mit Betroffenen, Konsequenzen für Täter*Innen ",2021-10-22 00:00:00,Strecke auf Unicampus,100
284,2021-11-06 00:00:00,Versammlung,"Massentierhaltung, Tierethik, Tierrechte, Klimawandel, Veganismus",2021-11-02 00:00:00,Bahnhofsvorplatz,15
285,2021-11-20 00:00:00,Versammlung,Protest gegen Pelz,2021-11-02 00:00:00,"Am Brand/Korbgasse 13, 55116 Mainz ",12
286,2021-11-06 00:00:00,Versammlung mit Aufzug,Greenpeace Demoaufzug,2021-11-03 00:00:00,Strecke ,10
287,2021-12-10 00:00:00,Aufzug,Antirassistische Raddemo,2021-11-04 00:00:00,Strecke ,500
288,2021-11-14 00:00:00,Versammlung,"Kranzniederlegung für die Opfer der ""Aktion Barbarossa"" am Denkmal für die 263. Dicision",2021-11-09 00:00:00,117er Ehrenhof,20
289,2021-11-16 00:00:00,Versammlung,Demo für Tierrechte ,2021-11-11 00:00:00,Jockel-Fuchs-Platz,20
290,2021-12-04 00:00:00,Aufzug,Ein Funken Hoffnung - Ohne Bauern geht es nicht!,2021-11-12 00:00:00,Strecke,50
291,2021-12-10 00:00:00,Versammlung,Kundgebung anlässlich des Tages der Menschnrechte,2021-11-12 00:00:00,wird besprochen,50
292,2021-11-16 00:00:00,Versammlung,Mahnwache mit abschließender Kundgebung ,2021-11-12 00:00:00,vor Big Easy,20
293,2021-12-16 00:00:00,Versammlung,SFF - Soll Klimaschutz Querschnittsaufgabe in rheinland-pfälzischen Kommunen werden?,2021-11-15 00:00:00,Rheinufer,20
294,2021-11-20 00:00:00,Versammlung,"Massentierhaltung, Tierethik, Tierrechte, Klimawandel, Veganismus",2021-11-16 00:00:00,Geschwister-Heinevetter-Platz ,15
295,2021-11-27 00:00:00,Aufzug,Greenpeace Demo ,2021-11-22 00:00:00,Strecke,8
296,2021-11-29 00:00:00,Versammlung,Ingelheim der 15.08.2020,2021-11-25 00:00:00,"Heiligkreuzweg 111, 55130",50
297,2021-12-09 00:00:00,Versammlung,"Mahnwache ""Stoppt das Sterben an den EU-Außengrenzen"" am Vorabend des Tags der Menschenrechte",2021-11-26 00:00:00,Gutenbergplatz/Denkmalseite,30
298,2021-12-04 00:00:00,Versammlung,"Massentierhaltung, Tierethik, Tierrechte, Klimawandel, Veganismus",2021-11-30 00:00:00,Rebstockplatz,15
299,2021-12-08 00:00:00,Versammlung,Bündnis Pflegeaufstand RLP - Wir nehmen Stellung zu den Plänen der Ampelkoalition - Open Mic-Aktion,2021-12-02 00:00:00,Augustusplatz,50
300,2021-12-15 00:00:00,Versammlung,Klimaschutz ist kommunale Pflichtaufgabe,2021-12-02 00:00:00,Deutschhausplatz ,50
301,2021-12-06 00:00:00,Aufzug,Schilderlauf gegen gesellschaftliche Spaltung,2021-12-02 00:00:00,Strecke,25
302,2021-12-13 00:00:00,Aufzug,Schilderlauf gegen gesellschaftliche Spaltung,2021-12-02 00:00:00,Strecke,50
303,2021-12-13 00:00:00,Versammlung,Patente freigeben – Impfungen für alle!,2021-12-08 00:00:00,Goldgrube,15
304,2021-12-20 00:00:00,Aufzug,Schilderlauf gegen gesellschaftliche Spaltung,2021-12-09 00:00:00,Strecke,50
305,2021-12-14 00:00:00,Versammlung,Corona-Pandemie und die Krise im Gastgewerbe,2021-12-10 00:00:00,ELP,150
306,2021-12-27 00:00:00,Aufzug,Schilderlauf gegen gesellschaftliche Spaltung,2021-12-02 00:00:00,Strecke,50
307,2021-12-18 00:00:00,Versammlung,Gedenken an Erwin Tinz,2021-12-13 00:00:00,Alte Universität,30
308,2021-12-18 00:00:00,Versammlung,Tierrecht / gegen Massentierhaltung,2021-12-14 00:00:00,Augustinerstr./Ecke Kirschgarten ,5
309,2021-12-27 00:00:00,Aufzug,Heimat erwache die Freiheit ist keine Sache Spaziergang,2021-12-14 00:00:00,"Domplatz, Fischtorplatz",50
310,2021-12-23 00:00:00,Versammlung,"Massentierhaltung, Tierethik, Tierrechte, Klimawandel, Veganismus",2021-12-20 00:00:00,Gutenbergplatz,15
311,2021-12-27 00:00:00,Versammlung,Kein Milimeter nach Rechts,2021-12-20 00:00:00,Helmut-Kohl-Platz,100
312,2021-12-30 00:00:00,Versammlung,"Corona-Leugnen, Eso-Spinnern, Querterroristen und anderen Faschos das Handwerk legen",2021-12-28 00:00:00,Jockel-Fuchs-Platz,100
313,2021-12-26 00:00:00,Aufzug,Situation in Somalia,2021-12-25 00:00:00,Volkspark,30
314,,,,,,
315,,,,,,
316,,,,,,
317,,,,,,
318,,,,,,
