region,city,date,organizer,topic,participants_registered,participants_actual
Bayern,München,2021-04-24,DKP,Mehr Personal für Krankenhäuser! Weniger Geld für Rüstung!,5.0,
Bayern,München,2021-04-24,,Beendigung der wirtschaftlichen Blockade von Kuba,35.0,
Bayern,München,2021-04-24,,Frauen streiken,50.0,
Bayern,München,2021-04-24,,Freiheit-Religion,20.0,
Bayern,München,2021-04-24,FDP  ,Aufstellungsversammlung,100.0,
Bayern,München,2021-04-24,CSU,Mitgliederversammlung,15.0,
Bayern,München,2021-04-24,,Aufruf zur Umkehr zu unseren  christlichen Grundwerten,35.0,
Bayern,München,2021-04-24,,"Klimakrise, Artensterben, Extinction Rebellion",50.0,
Bayern,München,2021-04-24,Isarlust e.V.,Kulturlieferdienst,135.0,
Bayern,München,2021-04-24,,2021-05-01 00:00:00,30.0,
Bayern,München,2021-04-24,,Activists for the Victims,22.0,
Bayern,München,2021-04-24,Frauen in Schwarz,Frauen in Schwarz,15.0,
Bayern,München,2021-04-24,,Autokorso gegen die Novelle vom Infektionsschutzgesetz,300.0,
Bayern,München,2021-04-25,,Mahnwache für den Völkermord an den Armeniern,200.0,
Bayern,München,2021-04-25,Partei Mensch Umwelt Tierschutz,Aufstellungsversammlung,40.0,
Bayern,München,2021-04-25,,Demokratie muss gelebt werden,500.0,
Bayern,München,2021-04-25,,Dein Tod ist uns fanal,17.0,
Bayern,München,2021-04-25,grundeinkommenverein München,"Das bedingungslose Grundeinkommen mit der Frage: What would you do, if your income were taken care of?",12.0,
Bayern,München,2021-04-25,Isarlust e.V.,Kulturlieferdienst,150.0,
Bayern,München,2021-04-25,,N-Wort München 2021 / Antrag zur Ächtung des N-Wortes in öffentlichen Räumen beim Migrationsbeirat München,500.0,
Bayern,München,2021-04-25,,Gedenktag der Chernobyl-Katastrophe,100.0,
Bayern,München,2021-04-25,,Falun Gong,25.0,
Bayern,München,2021-04-26,,Freiheitsrechte,200.0,
Bayern,München,2021-04-26,Mütter gegen Atomkraft,Jahrestag der Atomkatastrophe,5.0,
Bayern,München,2021-04-26,,Freizeit ist unsere Arbeit – Unterstützung für Kulturschaffende während der Krise,45.0,
Bayern,München,2021-04-26,,Wir lieben Kino,30.0,
Bayern,München,2021-04-27,Schwesternschaft München v. BRK,Pflegekräfte,50.0,
Bayern,München,2021-04-27,Scientology,Man kann immer etwas tun,10.0,
Bayern,München,2021-04-27,KJR München-Stadt,Raise Your Voice: Kurzfilm (15min.): Jugendinterviews zum Thema Corona,50.0,
Bayern,München,2021-04-27,,#Digitale Schule ab Inzidenz über 100?,199.0,
Bayern,München,2021-04-27,,Grundrechtsverstöße der bayerischen Justiz,4.0,
Bayern,München,2021-04-28,Ostturkistanische Union in Europa,Protest gegen das Bayerisch-Chinesisches Frühlingsfest/Völkermord an den Uiguren,22.0,
Bayern,München,2021-04-28,,"Bildungspolitik, Öffnung von Schulen",50.0,
Bayern,München,2021-04-28,,für Föderalismus und Demokratie,100.0,
Bayern,München,2021-04-28,AG Öko-Sozial / die LINKE,Für eine zügig Verkehrswende,9.0,
Bayern,München,2021-04-29,,Klimaschutz,10.0,
Bayern,München,2021-04-29,,Falun Gong,5.0,
Bayern,München,2021-04-29,,Die Würde des Kindes ist unantastbar,50.0,
Bayern,München,2021-04-29,Isarlust e.V.,Kulturlieferdienst,135.0,
Bayern,München,2021-04-29,,Thursdays for Education,12.0,
Bayern,München,2021-04-29,DIE LINKE München,Aufstellungsversammlung,18.0,
Bayern,München,2021-04-29,,Gegen die US-Unterstützung für den türkischen Angriffskrieg in Südkurdistan,30.0,
Bayern,München,2021-04-29,,Eildemonstration zum Urteil des Bundesverfassungsgerichts zum Klimaschutzgesetz,10.0,
Bayern,München,2021-04-30,Peta,Tofu,4.0,
Bayern,München,2021-04-30,,Für Freiheit Für Klarheit Für Frieden,200.0,
Bayern,München,2021-04-30,,Demokratie Leben,30.0,
Bayern,München,2021-04-30,Isarlust e.V.,Kulturlieferdienst,135.0,
Bayern,München,2021-04-30,DKP,Mehr Personal für Krankenhäuser! Weniger Geld für Rüstung!,5.0,
Bayern,München,2021-04-30,DKP,Mehr Personal für Krankenhäuser! Weniger Geld für Rüstung!,5.0,
Bayern,München,2021-04-30,DKP,Mehr Personal für Krankenhäuser! Weniger Geld für Rüstung!,5.0,
Bayern,München,2021-04-30,MLPD,1.Mai – Internationaler Kampftag der Arbeiterklasse öffentliche Diskussionskundgebung der MLPD München,25.0,
Bayern,München,2021-04-30,,"Studien zeigen, dass von Schülern keine Infektionsgefahr ausgeht",45.0,
Bayern,München,2021-04-30,,ElternStehenAuf gegen die Coronamaßnahmen,150.0,
Bayern,München,2021-05-01,DGB München,Tag der Arbeit,350.0,
Bayern,München,2021-05-01,,1. Mai – Kampftag der Arbeiter*innenklasse,150.0,
Bayern,München,2021-05-01,CSU Neuhausen Nynphenbur,Gedenken an Dachau,15.0,
Bayern,München,2021-05-01,CVJM,Vermittlung von christlichen Werten,30.0,
Bayern,München,2021-05-01,,Platz für Sorge,40.0,
Bayern,München,2021-05-01,,1 Mai Tag der Arbeit,10.0,
Bayern,München,2021-05-01,Isarlust e.V.,Kulturlieferdienst,135.0,
Bayern,München,2021-05-01,,Auch Kulturschaffende sind Werktätuge! Heraus zum internationalen Tag der Arbeit!,200.0,
Bayern,München,2021-05-01,Vorbereitungskreis 1. Mai,1. Mai Internationaler Kampftag der Arbeiterklasse,150.0,
Bayern,München,2021-05-01,Vorbereitungskreis 1. Mai,1. Mai Internationaler Kampftag der Arbeiterklasse,,
Bayern,München,2021-05-01,,Autokorso gegen die Novelle vom Infektionsschutzgesetz,300.0,
Bayern,München,2021-05-01,CSU,Aufstellungsversammlung,170.0,
Bayern,München,2021-05-02,,Boykott der Olympischen Spiele 2022 in Beijing,50.0,
Bayern,München,2021-05-02,,Freiheit für Julian Assange,20.0,
Bayern,München,2021-05-02,CVJM,Vermittlung von christlichen Werten,30.0,
Bayern,München,2021-05-02,Isarlust e.V.,Kulturlieferdienst,135.0,
Bayern,München,2021-05-03,,Freiheitsrechte,200.0,
Bayern,München,2021-05-03,,Weg mit Hartz IV,25.0,
Bayern,München,2021-05-03,,Wir lieben Kino,30.0,
Bayern,München,2021-05-03,ödp,Tag der Meinungsfreiheit,50.0,
Bayern,München,2021-05-04,Schwesternschaft München v. BRK,Pflegekräfte,50.0,
Bayern,München,2021-05-04,Scientology,Die ehrenamtlichen Geistlichen der Scientology Kirche Sagen: „Man kann immer etwas tun“,10.0,
Bayern,München,2021-05-04,,Psychologische Gesundheit,80.0,
Bayern,München,2021-05-04,,"Öffnungen & Perspektiven, weg vom Inzidenzwert",100.0,
Bayern,München,2021-05-04,,SOS – Kolumbien,200.0,
Bayern,München,2021-05-05,Falun Gong Gruppe München,Falun Gong,20.0,
Bayern,München,2021-05-05,Asha Kultur Verein München,Öffentliche Aufmerksamkeit gegen die illegale Abkommen mit dem Regime im Iran für die Besatzung im Kisch Insel und Plünderung des persisches Golf,30.0,
Bayern,München,2021-05-05,,für Föderalismus und Demokratie,150.0,
Bayern,München,2021-05-05,,SOS – Kolumbien,200.0,
Bayern,München,2021-05-06,,"Beendigung der 21 Jahre Folter, Organraubs an Falun gong Praktizierende in China",5.0,
Bayern,München,2021-05-06,Isarlust e.V.,Kulturlieferdienst,135.0,
Bayern,München,2021-05-06,Junge Union München,Kreismitgliederversammlung,35.0,
Bayern,München,2021-05-06,Parents4Future München,Klimaschutz,11.0,
Bayern,München,2021-05-06,Verein für vedische Kultur e.V.,"Vegetarismus - Go Vegetarian - Enjoy the Higher Taste! Abwechselnde Beiträge je 15-20 Minuten zu Thema ""Vegetarismus - der höhere Geschmack"" begleitet vom Mantra-Singen",12.0,
Bayern,München,2021-05-06,ABBA Vater,Zurück zu Gott! Zurück zum Glauben!,80.0,
Bayern,München,2021-05-06,,Thursdays for Education,12.0,
Bayern,München,2021-05-06,,SOS – Kolumbien,200.0,
Bayern,München,2021-05-06,,Gegen die US-Unterstützung für den türkischen Angriffskrieg in Südkurdistan – Gegen das Kopfgeld auf Vertreter der kurdischen Freiheitsbewegung,30.0,
Bayern,München,2021-05-07,Behindertenverband Bayern e.V.,Behindertenprotesttag,200.0,
Bayern,München,2021-05-07,IG BCE,Landesbezirksdelegiertenkonferenz,20.0,
Bayern,München,2021-05-07,,Demokratie Leben,30.0,
Bayern,München,2021-05-07,Isarlust e.V.,Kulturlieferdienst,150.0,
Bayern,München,2021-05-07,ABBA Vater,Zurück zu Gott! Zurück zum Glauben!,80.0,
Bayern,München,2021-05-07,Asha Kultur Verein München,"Öffentliche Aufmerksamkeit gegen die illegale Abkommen mit dem China im Iran und gegen das Regime der Lügner, Mörder, Diebe und Feinde der Kultur und der Menschheit",30.0,
Bayern,München,2021-05-07,,"Fridays for Future, SPD Parteitag",20.0,
Bayern,München,2021-05-07,,SOS – Kolumbien,200.0,
Bayern,München,2021-05-08,IG BCE,Landesbezirksdelegiertenkonferenz,20.0,
Bayern,München,2021-05-08,,gegen Rassismus,250.0,
Bayern,München,2021-05-08,,Für Wahrheit Für Klarheit,100.0,
Bayern,München,2021-05-08,,Demokratie muss gelebt werden,500.0,
Bayern,München,2021-05-08,,#OpRescueTheWorld,30.0,
Bayern,München,2021-05-08,DKP,76 Jahre Befreiung raus aus der Nato,100.0,
Bayern,München,2021-05-08,,Tag der Befreiung,100.0,
Bayern,München,2021-05-08,,Tango-Öffnung der Tanzschulen,100.0,
Bayern,München,2021-05-08,Isarlust e.V.,Kulturlieferdienst,150.0,
Bayern,München,2021-05-08,Münchner Friedensbündnis,76 Jahre KRIEGSENDE Nie wieder Krieg Abrüsten statt Aufrüsten,60.0,
Bayern,München,2021-05-08,Isarlust e.V.,Kulturlieferdienst,135.0,
Bayern,München,2021-05-08,,76 Jahre Tag der Befreiung,150.0,
Bayern,München,2021-05-08,ABBA Vater,Zurück zu Gott! Zurück zum Glauben!,80.0,
Bayern,München,2021-05-08,Initative Familien,"Kein Lockdown für Kinderrechte  #wirfürkinder Die Coronamaßnahmen haben gezeigt, dass Kinder in der Politik keine große Rolle spielen. Wir wollen das ändern und die Interessen der Kinder in den Mittelpunkt politischer Entscheidungen bringen.",200.0,
Bayern,München,2021-05-08,Falun Gong Gruppe München,Falun Gong,30.0,
Bayern,München,2021-05-08,,Wer soll das bezahlen?,300.0,
Bayern,München,2021-05-08,,Activists for the Victims,22.0,
Bayern,München,2021-05-08,,Für eine blühende Demokratie,8.0,
Bayern,München,2021-05-08,Active Love,"Active Love, beständiger Frieden…",10.0,
Bayern,München,2021-05-08,,SOS – Kolumbien,200.0,
Bayern,München,2021-05-08,,Lizenzvergabe,10.0,
Bayern,München,2021-05-09,Unsterbliches Regiment München,Ehrung der Opfer des WK II. Friede mit Russland,30.0,
Bayern,München,2021-05-09,Weiße Rose Stiftung e.V.,100 Sophie Scholls,200.0,
Bayern,München,2021-05-09,,Das unsterbliche Regiment,200.0,
Bayern,München,2021-05-09,Amnesty International,100. Geburtstag von Sophie Scholl,10.0,
Bayern,München,2021-05-09,Isarlust e.V.,„Kulturlieferdienst“ - Rettet die Münchner und Bayerische Kunst- und Kultursezene „Verkehrswende“ - Schafft (temporäre) öffentliche Räume auf (weitgehend) leeren Autostraßen „Solidarität“ - Danke Arbeiter*innen d Seuchenbewältigung & Behördenvertr. D Demokratieverteidigung,135.0,
Bayern,München,2021-05-09,,Musik braucht viele Stimmen,120.0,
Bayern,München,2021-05-09,,Muttertagsgedanken für die Aufbaugeneration nach dem Krieg,15.0,
Bayern,München,2021-05-09,,Frieden für die Ukraine,100.0,
Bayern,München,2021-05-09,BA 5,Lesung aus den Flugblättern der Weißen Rose zum Gedenken an den Geburtstag von Sophie Scholl vor 100 Jahren,20.0,
Bayern,München,2021-05-09,,Zurück in den Rechtsstaat - Gedenken 100. Geburtstag von Sophie-Scholl,1000.0,
Bayern,München,2021-05-09,,Tanzen macht gesund und stärkt das Immunsystem,,
Bayern,München,2021-05-09,,SOS – Kolumbien,200.0,
Bayern,München,2021-05-10,,Freiheitsrechte,200.0,
Bayern,München,2021-05-10,,Wir lieben Kino,30.0,
Bayern,München,2021-05-10,,München liest - aus verbrannten Büchern Lesung aus verbrannten Büchern zum Jahrestag der Bücherverbrennung der Nazis mit Kunstbeitrag,150.0,
Bayern,München,2021-05-10,Active Love,"Active Love, beständiger Frieden…",10.0,
Bayern,München,2021-05-11,Schwesternschaft München v. BRK,Pflegekräfte,50.0,
Bayern,München,2021-05-11,Scientology,Die ehrenamtlichen Geistlichen der Scientology Kirche Sagen: „Man kann immer etwas tun“,10.0,
Bayern,München,2021-05-11,,Eltern kommen zu Wort,100.0,
Bayern,München,2021-05-11,,Menschenrechtsverletzung der israelischen Streitkräfte,200.0,
Bayern,München,2021-05-11,,SOS Kolumbien Angesichts der gravierenden Menschenrechtsverletzungen in Kolumbien sind wir Kolumbianer zutiefst besorgt und rufen auf internationaler Solidarität zu,200.0,
Bayern,München,2021-05-12,,"Kunst, Kultur- und Clubsterben im Angesicht der Coronakrise",100.0,
Bayern,München,2021-05-12,Bund Naturschutz in Bayern e.V.,Hauptversammlung BMW,20.0,
Bayern,München,2021-05-12,,"Beendigung der 21 Jahre Folter, Organraubs an Falun gong Praktizierende in China",5.0,
Bayern,München,2021-05-12,,für Föderalismus und Demokratie,100.0,
Bayern,München,2021-05-12,,12. Mai – Tag der Pflege,150.0,
Bayern,München,2021-05-12,,"Bildungspolitik, Öffnung der Schulen",150.0,
Bayern,München,2021-05-12,Öku-Büro für Frieden u. Gerechtigkeit,SOS Kolumbien. Zivilgesellschaftliche Aktion gegen die Menschenrechtsverletzungen in Kolumbien.,200.0,
Bayern,München,2021-05-12,,Protest anlässlich der Verkündigung der neuen Klimaschutzziele der Bundesregierung,15.0,
Bayern,München,2021-05-13,,Gastronomie,1000.0,
Bayern,München,2021-05-13,Parents4Future München,Klimaschutz,11.0,
Bayern,München,2021-05-13,Isarlust e.V.,Kulturlieferdienst,135.0,
Bayern,München,2021-05-13,,Friedliche Mahnwache für die Tiere,22.0,
Bayern,München,2021-05-13,Öku-Büro für Frieden u. Gerechtigkeit,SOS Kolumbien. Zivilgesellschaftliche Aktion gegen die Menschenrechtsverletzungen in Kolumbien.,200.0,
Bayern,München,2021-05-14,,Demokratie Leben,30.0,
Bayern,München,2021-05-14,Isarlust e.V.,Kulturlieferdienst,135.0,
Bayern,München,2021-05-14,ADFC München e.V.,aktuelle Radwegeplanung Ludwigstraße,25.0,
Bayern,München,2021-05-14,Frauen in Schwarz,Gerechter Frieden in Nahost,1000.0,
Bayern,München,2021-05-14,,Gedenken der Opfer von Gewalt in Palästina und Israel,100.0,
Bayern,München,2021-05-14,DFG-VK Grp München,Solidarität mit ukrainischen Kriegsdienstverweigerern,10.0,
Bayern,München,2021-05-14,,Korruption in der Justiz. Nebeneinkünfte der Richter*innen von Konzernen / Youtubekanal Fragwürdig: Justizskandal Richter*innen gibt es im Katalog zu mieten!,10.0,
Bayern,München,2021-05-14,Verband jüdischer Studenten Bayern e.V.,Solidarität mit dem Staat Israel – Israel hat das Recht auf Selbstverteidigung Für Frieden in Israel,100.0,
Bayern,München,2021-05-14,,illegaler Abriss des Uhrmacherhäusls in der Oberen Grasstr. 1,45.0,
Bayern,München,2021-05-14,,"Fridays For Future, Finanz-Aktionstag",100.0,
Bayern,München,2021-05-14,Öku-Büro für Frieden u. Gerechtigkeit,SOS Kolumbien. Zivilgesellschaftliche Aktion gegen die Menschenrechtsverletzungen in Kolumbien.,200.0,
Bayern,München,2021-05-15,,Für Wahrheit Für Klarheit,200.0,
Bayern,München,2021-05-15,,Beendigung der wirtschaftlichen Blockade von Kuba,40.0,
Bayern,München,2021-05-15,Partei Team Todenhöfer,Politische Kundgebung Partei Team Todenhöfer,350.0,
Bayern,München,2021-05-15,,Tango-Öffnung der Tanzschulen,100.0,
Bayern,München,2021-05-15,Isarlust e.V.,Kulturlieferdienst,135.0,
Bayern,München,2021-05-15,,150 Jahre § 218,40.0,
Bayern,München,2021-05-15,,150 Jahre § 218,40.0,
Bayern,München,2021-05-15,,150 Jahre § 218,40.0,
Bayern,München,2021-05-15,,150 Jahre § 218,170.0,
Bayern,München,2021-05-15,,150 Jahre § 218,40.0,
Bayern,München,2021-05-15,,150 Jahre § 218,40.0,
Bayern,München,2021-05-15,Falun Gong Gruppe München,Beendigung der Verfolgung und des Organraubs an Falun Gong Praktizierenden in China,20.0,
Bayern,München,2021-05-15,,Musiker brauchen Proben!!,10.0,
Bayern,München,2021-05-15,,Unterstützung der Kubaner,60.0,
Bayern,München,2021-05-15,,"Klimaschutz braucht Solidarität. Kuba unterstützen, Blockade brechen",40.0,
Bayern,München,2021-05-15,,Wir sind gegen die Zweiklassengesellschaft – wir sind keine Nazis,300.0,
Bayern,München,2021-05-15,Internationalistisches Bündnis,Internationalistisches Bündnis – Wählerinitiative Direktkandidat München Süd,20.0,
Bayern,München,2021-05-15,,Activists for the Victims,20.0,
Bayern,München,2021-05-15,Öku-Büro für Frieden u. Gerechtigkeit,SOS Kolumbien. Zivilgesellschaftliche Aktion gegen die Menschenrechtsverletzungen in Kolumbien.,200.0,
Bayern,München,2021-05-15,DKP München,"BTW, Programm, Krieg/Frieden, Wohnen, Gesundheit, ÖPNV, Schule",7.0,
Bayern,München,2021-05-15,,Boykott der Olympischen Spiele 2022 in Beijing,15.0,
Bayern,München,2021-05-15,,"150 Jahre § 218, Selbstbestimmung von Frauen*, Frauen*kampf, §219",150.0,
Bayern,München,2021-05-16,,Tanzen macht gesund und stärkt das Immunsystem,150.0,
Bayern,München,2021-05-17,,Freiheitsrechte,200.0,
Bayern,München,2021-05-17,Sub e.V.,"IDAHOBIT – international Day aganist Homo-, Bi-, Inter- an Transphobia",200.0,
Bayern,München,2021-05-17,,Wir lieben Kino,30.0,
Bayern,München,2021-05-17,die Basis,Demonstration für demokratische Schönheit,50.0,
Bayern,München,2021-05-17,DKP München,Für sofortigen Waffenstillstand in Palästina,100.0,
Bayern,München,2021-05-18,Scientology,Die ehrenamtlichen Geistlichen der Scientology Kirche Sagen: „Man kann immer etwas tun“,10.0,
Bayern,München,2021-05-18,Schwesternschaft München v. BRK,Dienst Tag für Menschen – Für bessere Rahmenbedingungen in Pflege,50.0,
Bayern,München,2021-05-18,Kultur Verein der Tamilen,"Der 18. Mai war der Tag des Völkermords an 120,000 Tamilen",200.0,
Bayern,München,2021-05-18,,Demo für Walderhalt,400.0,
Bayern,München,2021-05-19,Isarlust e.V.,Kulturlieferdienst,135.0,
Bayern,München,2021-05-19,,für Föderalismus und Demokratie,150.0,
Bayern,München,2021-05-20,,"Beendigung der 21 Jahre Folter, Organraubs an Falun gong Praktizierende in China",5.0,
Bayern,München,2021-05-20,Parents4Future München,Klimaschutz,11.0,
Bayern,München,2021-05-20,Verein für vedische Kultur e.V.,"Vegetarismus - Go Vegetarian - Enjoy the Higher Taste! Abwechselnde Beiträge je 15-20 Minuten zu Thema ""Vegetarismus - der höhere Geschmack"" begleitet vom Mantra-Singen",12.0,
Bayern,München,2021-05-20,,"Einsatz für Menschenrechte, Palästina",150.0,
Bayern,München,2021-05-21,,Demokratie Leben,30.0,
Bayern,München,2021-05-21,,Fahrraddemo zum Abschluss der Public Climate School (PCS) – Klimagerechtigkeit,100.0,
Bayern,München,2021-05-21,Greenpeace München,keine Werbung für Billigfleisch,5.0,
Bayern,München,2021-05-21,Greenpeace München,keine Werbung für Billigfleisch,5.0,
Bayern,München,2021-05-21,Greenpeace München,keine Werbung für Billigfleisch,5.0,
Bayern,München,2021-05-21,Greenpeace München,keine Werbung für Billigfleisch,5.0,
Bayern,München,2021-05-21,,Klimakrise,50.0,
Bayern,München,2021-05-22,,Für Wahrheit Für Klarheit,200.0,
Bayern,München,2021-05-22,Junge Union München,Ortsvorstandswahlen,20.0,
Bayern,München,2021-05-22,,Tango-Öffnung der Tanzschulen,100.0,
Bayern,München,2021-05-22,Greenpeace München,"Kundgebung unter dem Motto: „Pestizide, nein danke! - EU-Mercosur-Abkommen stoppen“",15.0,
Bayern,München,2021-05-22,,Boykott der Olympischen Spiele 2022 in Beijing,15.0,
Bayern,München,2021-05-22,Robin Wood,Demonstration zum Erhalt von Münchens Grünflächen,80.0,
Bayern,München,2021-05-22,,"Active Love, beständiger Frieden…",10.0,
Bayern,München,2021-05-22,,Activists for the Victims,22.0,
Bayern,München,2021-05-22,Öku-Büro für Frieden u. Gerechtigkeit,SOS Kolumbien. Zivilgesellschaftliche Aktion gegen die Menschenrechtsverletzungen in Kolumbien.,200.0,
Bayern,München,2021-05-22,,München für Freiheit und Selbstbestimmung - Keine Spaltung der Gesellschaft,300.0,
Bayern,München,2021-05-22,,Zusammen gegen (Cyber)Mobbing,50.0,
Bayern,München,2021-05-22,,Feministische Kämpfe in Lateinamerika – eine Dokumentation,50.0,
Bayern,München,2021-05-22,,"Es geht um eine neue Anschlag in Afghanistan, der Anschlag wurde auf eine Kinder Schule geübt und dabei wurde sehr viele Kinder getötet, deshalb wollten wir dagegen demonstrieren.",100.0,
Bayern,München,2021-05-22,Paläs.Gemeinde,Solidarität mit Palästina,500.0,
Bayern,München,2021-05-22,,Solidarität mit den Protesten des iranischen Volkes,10.0,
Bayern,München,2021-05-23, ,No a fujimori sagen Nein zu Fujimoris politische Machenschaften,50.0,
Bayern,München,2021-05-23,,Gegen Krieg und Unterdrückung,200.0,
Bayern,München,2021-05-23,,Tango ist gesund (näheres siehe Versammlungsanzeige),150.0,
Bayern,München,2021-05-24,,Freiheitsrechte,200.0,
Bayern,München,2021-05-24,,Wir lieben Kino,30.0,
Bayern,München,2021-05-24,Zentralrat der Eritreer in Deutschland e.V.,30 Jahre Unabhängigkeit Eritreas,70.0,
Bayern,München,2021-05-25,Scientology,Die ehrenamtlichen Geistlichen der Scientology Kirche Sagen: „Man kann immer etwas tun“,10.0,
Bayern,München,2021-05-25,,1 Jahr George Floyd,200.0,
Bayern,München,2021-05-25,Falun Gong Gruppe München,Falun Gong,30.0,
Bayern,München,2021-05-25,Helfer Deutschland e.V.,Gebet für von vorgeburtlicher Tötung bedrohter Menschen,25.0,
Bayern,München,2021-05-26,,"Für die Freiheit, die Wahrheit und die Liebe",150.0,
Bayern,München,2021-05-27,,"Beendigung der 21 Jahre Folter, Organraubs an Falun gong Praktizierende in China",5.0,
Bayern,München,2021-05-27,Parents4Future München,Klimaschutz,11.0,
Bayern,München,2021-05-27,Junge Union München,Kreismitgliederversammlung,40.0,
Bayern,München,2021-05-27,Verein für vedische Kultur e.V.,"Vegetarismus - Go Vegetarian - Enjoy the Higher Taste! Abwechselnde Beiträge je 15-20 Minuten zu Thema ""Vegetarismus - der höhere Geschmack"" begleitet vom Mantra-Singen begleitet vom Mantra-Singen",12.0,
Bayern,München,2021-05-28,,Demokratie Leben,30.0,
Bayern,München,2021-05-28,Junge Union München,Ortsvorstandswahlen,40.0,
Bayern,München,2021-05-28,Frauen in Schwarz,Gerechter Frieden in Nahost,12.0,
Bayern,München,2021-05-28,Solidarität Interantional,Aktuelles zur Flüchtlingspolitik,20.0,
Bayern,München,2021-05-28,Bündnis 90 / Die Grünen Bayern,"Protestaktion der bayerischen GRÜNEN für bessere pol. Rahmenbedingungen für Pflegekräfte, Titel der Aktion: „Schichtwechsel in der Regierung! Pflege dauerhaft stärken“",20.0,
Bayern,München,2021-05-28,Kulturverein Loisach,Kulturbühne Hinterhalt,20.0,
Bayern,München,2021-05-28,,"Kultur in der Pandemie - Kultur als Teil der Gesellschaft, der während der Pandemie unsichtbar wurde, soll wieder sichtbar werden!",30.0,
Bayern,München,2021-05-28,,Fridays For Future,100.0,
Bayern,München,2021-05-28,,Antisemitismus bekämpfen,150.0,
Bayern,München,2021-05-28,Bürgerinitiative Mehr Platz zum Leben,Tag der Nachbarn,75.0,
Bayern,München,2021-05-28,,Baustopp am Denkmal Derzbachhof,20.0,
Bayern,München,2021-05-28,,Demo wegen Freiheitsrechte im Irak,17.0,
Bayern,München,2021-05-28,Öku-Büro für Frieden u. Gerechtigkeit,SOS Kolumbien. Zivilgesellschaftliche Aktion gegen die Menschenrechtsverletzungen in Kolumbien.,200.0,
Bayern,München,2021-05-28,,Swingtanz – DEMO Open Air,100.0,
Bayern,München,2021-05-28,,In support of the freedom of speech and media in Slovenia and in support of independence of the judicial system. I apologize for a late registration but the Slovenian government made yesterday severe unconstitutional interventions compromising the independence of the judicial system.,10.0,
Bayern,München,2021-05-29,,Mahnwache gegen Altersarmut der SGV-Partei,7.0,
Bayern,München,2021-05-29,,Für Wahrheit Für Klarheit,200.0,
Bayern,München,2021-05-29,,Tango-Öffnung der Tanzschulen,100.0,
Bayern,München,2021-05-29,Amnesty International,amnesty International - Einsatz für die Menschenrechte seit 60 Jahren,50.0,
Bayern,München,2021-05-29,,Boykott der Olympischen Spiele 2022 in Beijing,15.0,
Bayern,München,2021-05-29,,"Active Love, beständiger Frieden…",10.0,
Bayern,München,2021-05-29,Arabische christliche Gemeinde,Freiheit / Religion / christliche Werte,15.0,
Bayern,München,2021-05-29,,Activists for the Victims,20.0,
Bayern,München,2021-05-29,,Corona-Impfung: Fluch oder Segen? - Wir bringen die Meinung auf die Straße – unzensiert!,300.0,
Bayern,München,2021-05-29,,„Habt keine Angst! Reißt die Tore auf für Christus“ (Johannes Paul II.) Die christliche Antwort auf die Ängste und Befürchtungen der heutigen Gesellschaft,35.0,
Bayern,München,2021-05-29,,Solidarität mit Palästina,150.0,
Bayern,München,2021-05-29,Greenpeace München,"Fleischkonsum, Tierhaltung",5.0,
Bayern,München,2021-05-29,Greenpeace München,"Fleischkonsum, Tierhaltung",5.0,
Bayern,München,2021-05-29,,Stopp dem Terror in Belarus,100.0,
Bayern,München,2021-05-29,,"Solidaritätsmarsch für Bengalische Hindus, Gegen den Jihad gegen Bengalische Hindus",5.0,
Bayern,München,2021-05-29,Falun Gong Gruppe München,Beendigung der Verfolgung und des Organraubs an Falun Gong Praktizierenden in China. Wo die Beziehungen zum kommunistischen China eng sind – folgt das Virus. NIEDER MIT DEM TEUFEL DER KOMMUNISTISCHEN PARTEI CHINAS,25.0,
Bayern,München,2021-05-29,München Initiavive Nachaltigkeit,Westend Kiez,20.0,
Bayern,München,2021-05-29,,Solidarität mit dem iranischen Volk,10.0,
Bayern,München,2021-05-30,grundeinkommenverein München,"Das bedingungslose Grundeinkommen mit der Frage: what would you do, if your income were taken care of?",17.0,
Bayern,München,2021-05-30,,Tango ist gesund (näheres siehe Versammlungsanzeige),150.0,
Bayern,München,2021-05-30,,Peruaner sagen nein zu Fujimoris politische Machenschaften,50.0,
Bayern,München,2021-05-31,,Freiheitsrechte,200.0,
Bayern,München,2021-05-31,die Basis,Demonstration für demokratische Schönheit,50.0,
Bayern,München,2021-05-31,,Wir lieben Kino,30.0,
Bayern,München,2021-05-31,Amnesty International,Mahnwache zu Menschenrechten in Russland,10.0,
Bayern,München,2021-06-01,Scientology,Die ehrenamtlichen Geistlichen der Scientology Kirche Sagen: „Man kann immer etwas tun“,10.0,
Bayern,München,2021-06-01,Schwesternschaft München v. BRK,Dienst Tag für Menschen – Für bessere Rahmenbedingungen in Pflege,50.0,
Bayern,München,2021-06-02,Isarlust e.V.,Kulturlieferdienst,135.0,
Bayern,München,2021-06-02,IG Metall,Tarifrunde 2021 im bayerischen Kfz-Handwerk Warnstreik bei Mercedes Benz Nutzfahrzeuge am Frankfurter Ring,35.0,
Bayern,München,2021-06-02,,für Föderalismus und Demokratie,150.0,
Bayern,München,2021-06-03,,Freiheit für alle politischen Gefangenen,25.0,
