region,city,date,organizer,topic,participants_registered,participants_actual
Bayern,München,2023-11-24,Münchner Friedensbündnis,Stoppt den Krieg ! Verhandeln statt Schießen - Friedensmahnwache,11.0,
Bayern,München,2023-11-24,,Stoppt den Krieg - Freiheit für Palästina,2000.0,
Bayern,München,2023-11-25,,"Aktion ""Gewalt kommt nicht in die Tüte"" ",,
Bayern,München,2023-11-25,Helfer Deutschland e.V. ,"Gebet für von vorgeburtlicher Tötung bedrohte Menschen, deren Eltern und für alle Menschen, die in pränatale Kindstötungen involviert sind (insbesondere Ärzte/Ärztinnen bzw. deren bei der Tötung assistierendes Personal) sowie den Tod des Kindes befürwortende Berater/-innen der Mutter",17.0,
Bayern,München,2023-11-25,,Info`s auf d`Straß ,30.0,
Bayern,München,2023-11-25,Aktionsbündnis 8.März,Kundgebung und Demonstration zum Internationalen Tag gegen Gewalt an Frauen,700.0,
Bayern,München,2023-11-25,,Unterschriftenaktion Bürgerentscheid,10.0,
Bayern,München,2023-11-25,ISKON Mukandadesh,Mantrasingen für den Weltfrieden,10.0,
Bayern,München,2023-11-25,,Frieden ist das höchste Gut! Drum Frieden schaffen ohne Waffen!,20.0,
Bayern,München,2023-11-25,,Protest gegen Pelzverkauf,10.0,
Bayern,München,2023-11-25,,Protest gegen Pelzverkauf,10.0,
Bayern,München,2023-11-25,Soroptimist International Dtl. Club München 2002,"Orange-Days-Aktion ""Read the sighns"" Auf Gewalt gegen Frauen aufmerksam machen",8.0,
Bayern,München,2023-11-26,Freunde Abrahams e. V.,"""Mach dich auf für Menschlichkeit"" Schweigemarsch zum Ausdruck von Fassungslosigkeit, Trauer und dem Verlangen nach Frieden für die Menschen in Israel, Palästina, dem Heiligen Land, in der Ukraine, im Sudan, in Syrien und an alle",100.0,
Bayern,München,2023-11-26,,"Solidarität mit Israel - gegen Terror, Hass und Antisemitismus",1000.0,
Bayern,München,2023-11-26,,Gegen das geplante Amnestiegesetz  in Spanien,50.0,
Bayern,München,2023-11-26,,Run for tgeir lives,100.0,
Bayern,München,2023-11-27,,Situation der Zivilbevölkerung in Gaza,15.0,
Bayern,München,2023-11-27,,"Montagsspaziergang für Frieden, Freiheit und Selbstbestimmung",10.0,
Bayern,München,2023-11-27,GEW SV München,Wanrstreik Mathilde-Eller-Schule 1 und 2,20.0,
Bayern,München,2023-11-27,GEW SV München,Wanrstreik Mathilde-Eller-Schule 1 und 2,20.0,
Bayern,München,2023-11-27,GEW SV München,Wanrstreik Mathilde-Eller-Schule 1 und 2,20.0,
Bayern,München,2023-11-27,München ist bunt! e.V.,München ist bunt und gegen Antisemitismus,200.0,
Bayern,München,2023-11-28,Activists for the Victims,"Activists for the Victims / Aufzeigen tierethischer, humanethischer, gesundheutlicher und ökplogischer Probleme unüberlegter Konsumentscheidungen und Lösungsmöglichkeiten ",12.0,
Bayern,München,2023-11-29,München steht auf.de,"Für Frieden - kein Krieg, freie unabhängige Medien, Wiederherstellung des Grundgesetzes auf den Stand vor der Pandemie, Freie Impentscheidung, keine Digitale Kontrolle ala China",300.0,
Bayern,München,2023-11-29,,Frieden für Palästina friedliches Zusammen,100.0,
Bayern,München,2023-11-29,,Stunde der Trauer: in Gedenken an die Opfer des Nahostkonfliktes,50.0,
Bayern,München,2023-11-30,,Nie wieder. Für alle! Solidarität auch mit Palästina.,10.0,
Bayern,München,2023-11-30,,"Beendigung der 21 jahre Folter , Organraubs und Mord an Falun Gong Praktizierende in China, Nieder mit dem Teufel der Kommunistischen Partei Chinas",10.0,
Bayern,München,2023-11-30,,KlimatreffPunkt der Parents for Future,15.0,
Bayern,München,2023-11-30,,Mahnwache vor dem Bayerischen Rundfunk:…,20.0,
Bayern,München,2023-11-30,Bayern2Freunde,"Protest gegen die Bayern2 Programm Reform, Flugblattverteilung",75.0,
Bayern,München,2023-12-01,,Denkt mal selbst! Informiert Euch!,15.0,
Bayern,München,2023-12-01,München steht auf / human&earth e.V.,Speakers Corner - Freie Meinungsäußerung und Diskussion zu aktuellen Themen,20.0,
Bayern,München,2023-12-01,Münchner Aidshilfe e.V.,Welt-Aids-Tag mit Candle-Light-Walk,100.0,
Bayern,München,2023-12-01,,Protest gegen Pelverkauf,10.0,
Bayern,München,2023-12-01,,Gnua ist gnua - Bayerns Bildung braucht Veränderung,6.0,
Bayern,München,2023-12-01,,"Beendigung der 21 jahre Folter , Organraubs und Mord an Falun Gong Praktizierende in China, Nieder mit dem Teufel der Kommunistischen Partei Chinas",5.0,
Bayern,München,2023-12-02,,"Frieden schaffen ohne Waffen
Erhalt des Bargeldes
gegen zwangsfinanzierte Medienpropaganda",20.0,
Bayern,München,2023-12-02,,Info`s auf d`Straß ,30.0,
Bayern,München,2023-12-02,,"Christenverfolgung, christiliche Werte, Glaube",15.0,
Bayern,München,2023-12-02,Italienische Evangelische Mission,Der Weg zum Frieden und Nächstenliebe und nicht zum Krieg,10.0,
Bayern,München,2023-12-03,,Mahnwache für Julian Assange und Frieden,45.0,
Bayern,München,2023-12-03,,Run for their lives,250.0,
Bayern,München,2023-12-04,,Klima schützen ist kein Verbrechen - Solidarität mit den Angeklagten der Letzten Generation,5.0,
Bayern,München,2023-12-04,Marxistisch-Leninistische Partei Deutschlands,Die globale Umweltkatastrophe hat begonnen,25.0,
Bayern,München,2023-12-04,,Weg mit Hatz IV! Nazipropaganda!,25.0,
Bayern,München,2023-12-04,Bayerischer Beamtenbund,"Kundgebung zur Einkommensrunde 2023 der Länder mit dem Thema ""Ausgelaugt 2.0""",100.0,
Bayern,München,2023-12-04,,Demonstration für Tierrechte und Veganismus,7.0,
Bayern,München,2023-12-04,,Frieden auf der ganzen Welt ,10.0,
Bayern,München,2023-12-05,ver.di,Tarif- und Besolungsrunde Länder 2023,2500.0,
Bayern,München,2023-12-05,Activists for the Victims,"Activists for the Victims / Aufzeigen tierethischer, humanethischer, gesundheutlicher und ökplogischer Probleme unüberlegter Konsumentscheidungen und Lösungsmöglichkeiten ",17.0,
Bayern,München,2023-12-05,,Aktuelle Situation in Gaza,15.0,
Bayern,München,2023-12-06,München steht auf.de,"Für Frieden - kein Krieg, freie unabhängige Medien, Wiederherstellung des Grundgesetzes auf den Stand vor der Pandemie, Freie Impentscheidung, keine Digitale Kontrolle ala China",300.0,
Bayern,München,2023-12-06,,Frieden für Palästina friedliches Zusammen,100.0,
Bayern,München,2023-12-06,,Stunde der Trauer: in Gedenken an die Opfer des Nahostkonfliktes,50.0,
Bayern,München,2023-12-06,,Als Studierende im Unikomitee für Palästina richten wir uns gegen den einseitigen Diskurs im sog.Nahostkonflikt und richten Forderungen in Solidarität mit der palästinensischen Zivilbevölkerung an die Politik und die Leitung unserer Universitäten.,30.0,
Bayern,München,2023-12-06,,"Gegendemo zu ""Kundgebung vor der LMU"" -  vom ""Unikomitee für Palästina München"" um gegen Terror, Hass und Antisemitismus einzustehen und Solidarität mit Israel zu zeigen",100.0,
Bayern,München,2023-12-07,,KlimatreffPunkt der Parents for Future,15.0,
Bayern,München,2023-12-07,,Mahnwache vor dem Bayerischen Rundfunk:…,15.0,
Bayern,München,2023-12-07,,"Beendigung der 21 jahre Folter , Organraubs und Mord an Falun Gong Praktizierende in China, Nieder mit dem Teufel der Kommunistischen Partei Chinas",5.0,
Bayern,München,2023-12-07,,Protest gegen Pelzverkauf,10.0,
Bayern,München,2023-12-07,,Protest gegen Pelzverkauf,10.0,
Bayern,München,2023-12-07,,Protest gegen Pelzverkauf,10.0,
Bayern,München,2023-12-08,Frauen in Schwarz,"Mahnwache der Frauen in Schwarz München, Gerechter Frieden in Nahost",11.0,
Bayern,München,2023-12-08,,Gnua ist gnua - Bayerns Bildung braucht Veränderung,6.0,
Bayern,München,2023-12-08,Gewerkschaft NGG Region München,"Stand der Tarifverhandlungen im Bäckerhandwerk, Info an die Beschäftigten bei der Bäckerei Ziegler, was die nächsten Schritte sind.",6.0,
Bayern,München,2023-12-08,,Protest gegen Tierquälerei…,10.0,
Bayern,München,2023-12-09,,"""Fährt´s noch"" - Finanzierung des ÖPNV",100.0,
Bayern,München,2023-12-09,Umweltgewerkschaft München,Internationaler Umweltaktionstag anlässlich der Weltklimakonferenz in Dubai - Gemeinsam die Erde vor dem Kollaps retten,50.0,
Bayern,München,2023-12-09,,Info`s auf d`Straß ,30.0,
Bayern,München,2023-12-09,,Gemeinsam gegen den Krieg,300.0,
Bayern,München,2023-12-09,Worlsd Uyghur Congress,Gedenktag des Völkermordes an den Uiguren,60.0,
Bayern,München,2023-12-09,,Sichtbarkeit der Subkultur in München,100.0,
Bayern,München,2023-12-09,Amnesty Internationale e.V.,amnesty international - Einsatz für die Menschenrechte,30.0,
Bayern,München,2023-12-09,,Stoppt den Krieg - Freiheit für Palästina,1500.0,
Bayern,München,2023-12-09,,Protest gegen Tierquälerei…,10.0,
Bayern,München,2023-12-10,,10. Dezember: Tag der Menschenrechte,15.0,
Bayern,München,2023-12-10,Ostturkistanische Union in Europa,Jahrestag der Internationalen Menschenrechte und Menschenrechtsverletzungen an Uiguren,27.0,
Bayern,München,2023-12-10,,Run for their lives,200.0,
Bayern,München,2023-12-10,,Mahnwache für plötzlich Verstorbene,100.0,
Bayern,München,2023-12-11,,Veto der USA im UN-Sicherheitsrat gegen Waffenstillstand,30.0,
Bayern,München,2023-12-11,,Frieden auf der ganzen Welt ,10.0,
Bayern,München,2023-12-11,München ist bunt! e.V.,München ist bunt!,30.0,
Bayern,München,2023-12-12,Activists for the Victims,Activists for the Victims / Gesteigertes Bewusstsein für Tierrechte und vegane Alternativen an Knotenpunkten des ÖPNV mit zahlreichen Verkaufsangeboten,12.0,
Bayern,München,2023-12-12,Recht auf Leben e.V.,Menschenrechtsverletzung und Hinrichtungen stoppen,4.0,
Bayern,München,2023-12-13,,Aktuelle Situation in Gaza,15.0,
Bayern,München,2023-12-13,München steht auf.de,"Für Frieden - kein Krieg, freie unabhängige Medien, Wiederherstellung des Grundgesetzes auf den Stand vor der Pandemie, Freie Impentscheidung, keine Digitale Kontrolle ala China",300.0,
Bayern,München,2023-12-13,,Frieden für Palästina friedliches Zusammen,100.0,
Bayern,München,2023-12-13,Animals United e.V.,Tierschutz/Wie viel Tierleid hinter Weihnachten steckt,10.0,
Bayern,München,2023-12-13,,Stunde der Trauer: in Gedenken an die Opfer des Nahostkonfliktes,50.0,
Bayern,München,2023-12-13,Recht auf Leben e.V.,Menschenrechtsverletzung und Hinrichtungen stoppen,4.0,
Bayern,München,2023-12-13,,Protest gegen die unrechtmäßige Kündigung…,20.0,
Bayern,München,2023-12-13,Activists for the Victims,"Veganismus, Tierrechte",7.0,
Bayern,München,2023-12-14,,KlimatreffPunkt der Parents for Future,15.0,
Bayern,München,2023-12-14,,"""Es donnert in den Kitas!"" - Mahnwache für die Kitas",15.0,
Bayern,München,2023-12-14,,"Beendigung der 21 jahre Folter , Organraubs und Mord an Falun Gong Praktizierende in China, Nieder mit dem Teufel der Kommunistischen Partei Chinas",5.0,
Bayern,München,2023-12-14,,Mahnwache vor dem Bayerischen Rundfunk:…,15.0,
Bayern,München,2023-12-14,Elternbeirat der priv. Volkshochschule der Rep. Griechenland,Verzögerung im Abschluss der Erneuerung des Mitevertrags mit dem Immobilieneigentümer.,4.0,
Bayern,München,2023-12-14,,Protestieren gegen McDonalds,10.0,
Bayern,München,2023-12-14,,"Rassismus Bekämpfen / Ausländerbehörde Abschaffen ""Living Artists: Awarness Boxen - Opern Jam"" Safer Spaces und Sichtbarkeit von Mehrfachbelastungen und Gewalt an LGBTQ in bayerischen Regugeecamps und tögliche Gewalt an EU Außengrenzen…",50.0,
Bayern,München,2023-12-15,,"keine Waffen in Kriegsgebiete, CORONA-Aufarbeitung, keine Ermächtiugung für W.H.O., Bargeld erhalten, GRÜNE Ampel ruiniert DEU., Asyrecht statt Massenmigration  ",30.0,
Bayern,München,2023-12-15,München steht auf / human&earth e.V.,Speakers Corner - Freie Meinungsäußerung und Diskussion zu aktuellen Themen,20.0,
Bayern,München,2023-12-15,,Gnua ist gnua - Bayerns Bildung braucht Veränderung,6.0,
Bayern,München,2023-12-15,Recht auf Leben e.V.,Menschenrechtsverletzung und Hinrichtungen stoppen,4.0,
Bayern,München,2023-12-15,Bayerischer Bauernverband,Zusatzbelastung für heimische Landwirtschaft stoppen!,2.0,
Bayern,München,2023-12-15,Bayerischer Bauernverband,Zusatzbelastung für heimische Landwirtschaft stoppen!,2.0,
Bayern,München,2023-12-15,Bayerischer Bauernverband,Zusatzbelastung für heimische Landwirtschaft stoppen!,2.0,
Bayern,München,2023-12-16,,Maut und CO2-Steuer runter! Insolvenzen verhindern! Politikwende JETZT!,600.0,
Bayern,München,2023-12-16,Animal Equality Germany e.V.,Käfighaltung in Aldis US-Lieferketten,12.0,
Bayern,München,2023-12-16,,Ukraine,500.0,
Bayern,München,2023-12-16,,"Christenverfolgung, christiliche Werte, Glaube",15.0,
Bayern,München,2023-12-16,,Demonstration für die Menschen im Iran,20.0,
Bayern,München,2023-12-16,Recht auf Leben e.V.,Menschenrechtsverletzung und Hinrichtungen stoppen,4.0,
Bayern,München,2023-12-16,,Stoppt den Krieg - Freiheit für Palästina,1500.0,
Bayern,München,2023-12-16,,Protest gegen Pelz,10.0,
Bayern,München,2023-12-16,,Protest gegen Pelz,10.0,
Bayern,München,2023-12-16,,Wir lassen uns den Mund nicht verbieten! Gegen Söders Genderverbot in Schulen und Behörden,50.0,
Bayern,München,2023-12-17,,"Solidarität mit Israel - gegen Terror, Hass und Antisemitismus",500.0,
Bayern,München,2023-12-17,,Exhibition: A4 Revolution Anniversary Transnational Solidarity for Human Rights,10.0,
Bayern,München,2023-12-17,Recht auf Leben e.V.,Menschenrechtsverletzung und Hinrichtungen stoppen,4.0,
Bayern,München,2023-12-17,,Run for their lives,400.0,
Bayern,München,2023-12-18,,Frieden auf der ganzen Welt ,10.0,
Bayern,München,2023-12-18,,In Solidarität mit den Betroffenen sexualisierter Gewalt; im Protest gegen das Till-Lindemann-Konzert in München,30.0,
Bayern,München,2023-12-18,,"Jubiläum - 1 Jahr ""Geburtshilfe Neuperlach erhalten"" ",20.0,
Bayern,München,2023-12-18,München ist bunt! e.V.,München ist bunt!,30.0,
Bayern,München,2023-12-18,Recht auf Leben e.V.,Menschenrechtsverletzung und Hinrichtungen stoppen,4.0,
Bayern,München,2023-12-18,,Gegen Todesstrafe und Hinrichtungen stoppen,4.0,
Bayern,München,2023-12-18,,Boycott-Aktion Zara. Aufklärungsveranstaltung,10.0,
Bayern,München,2023-12-19,,Protest gegen Waffenlieferungen nach Israel (Aufklärung und Zeichensetzung),10.0,
Bayern,München,2023-12-19,Recht auf Leben e.V.,Menschenrechtsverletzung und Hinrichtungen stoppen,4.0,
Bayern,München,2023-12-19,,Gegen Todesstrafe und Hinrichtungen stoppen,4.0,
Bayern,München,2023-12-19,Avtivists for the victims,"Aufzeigen tierethischer, humanethischer, gesundheitlicher und ökologischer Probleme unüberlegter Konsumentscheidungen und Lösungsmöglichkeiten",17.0,
Bayern,München,2023-12-19,amnesty international,"Kernbotschaften: „Wir gedenken aller Getöteten in Gaza und Israel“, „Waffenstillstand jetzt“, „Alle Geisel sofort befreien",15.0,
Bayern,München,2023-12-20,,Tierrechte (Organisation: Anonymous for the voiceless),7.0,
Bayern,München,2023-12-20,München steht auf.de,öffentliche Aufarbeitung der Corona-Maßnahmen für eine gemeinsame Zukunft. Jeder druch gewalteinfluß Verstorbene ist einer zuviel. Im 21 Jhd. Sollten wir andere friedliche Lösungen …,500.0,
Bayern,München,2023-12-20,,Frieden für Palästina friedliches Zusammen,100.0,
Bayern,München,2023-12-20,Recht auf Leben e.V.,Menschenrechtsverletzung und Hinrichtungen stoppen,4.0,
Bayern,München,2023-12-20,,Volle Ausfinanzierung de MüK - gegen die Umnstrukturierung,15.0,
Bayern,München,2023-12-21,,KlimatreffPunkt der Parents for Future,15.0,
Bayern,München,2023-12-21,,"Beendigung der 21 jahre Folter , Organraubs und Mord an Falun Gong Praktizierende in China, Nieder mit dem Teufel der Kommunistischen Partei Chinas",5.0,
Bayern,München,2023-12-21,Recht auf Leben e.V.,Menschenrechtsverletzung und Hinrichtungen stoppen,4.0,
Bayern,München,2023-12-21,,Gegen Todesstrafe und Hinrichtungen stoppen,4.0,
Bayern,München,2023-12-21,,Verkaufsstopp des Seehauses,6.0,
Bayern,München,2023-12-21,ver.di,Tarifrunde Einzelhandel,175.0,
Bayern,München,2023-12-21,ver.di,Tarifrunde Einzelhandel,150.0,
Bayern,München,2023-12-21,,Solidarität mit dem Hungerstreik der kurdischen politischen Gefangenen in der Türkei,10.0,
Bayern,München,2023-12-22,Frauen in Schwarz,"Mahnwache der Frauen in Schwarz München, Gerechter Frieden in Nahost",11.0,
Bayern,München,2023-12-22,München steht auf.de,öffentliche Aufarbeitung der Corona-Maßnahmen für eine gemeinsame Zukunft. Jeder druch gewalteinfluß Verstorbene ist einer zuviel. Im 21 Jhd. Sollten wir andere friedliche Lösungen …,500.0,
Bayern,München,2023-12-22,Recht auf Leben e.V.,Menschenrechtsverletzung und Hinrichtungen stoppen,4.0,
Bayern,München,2023-12-22,,Gegen Todesstrafe und Hinrichtungen stoppen,4.0,
Bayern,München,2023-12-22,,Protest gegen Pelz,10.0,
Bayern,München,2023-12-22,,Protest gegen Pelz,10.0,
Bayern,München,2023-12-22,,Protest gegen Pelz,10.0,
Bayern,München,2023-12-23,,Tierrechte (Organisation: Anonymous for the voiceless),7.0,
Bayern,München,2023-12-23,,Active Love: Frieden anstatt Extremismus,10.0,
Bayern,München,2023-12-23,Recht auf Leben e.V.,Menschenrechtsverletzung und Hinrichtungen stoppen,4.0,
Bayern,München,2023-12-23,,"afghanische Flüchtlinge, pakistanische Regierung (noch nicht konkretisiert)",200.0,
Bayern,München,2023-12-23,,Gegen Todesstrafe und Hinrichtungen stoppen,4.0,
Bayern,München,2023-12-23,,"Activists for the Victims / Aufzeigen tierethischer, humanethischer, gesundheitlicher und ökologischer Probleme unüberlegter Konsumentscheidungen und Lösungsmöglichkeiten",17.0,
Bayern,München,2023-12-24,Helfer Deutschland e.V.,"Gebet für von vorgeburtlicher Tötung bedrohte Menschen, deren Eltern und für alle Menschen, die in pränatale Kindstötungen involviert sind, insbesondere Abtreibungsärzte, deren bei der Tötung assistierendes Personal und den Tod der Kinder befürwortende Berater/-innen der Mütter und Väter",17.0,
Bayern,München,2023-12-26,Activists for the victims,"Aufzeigen tierethischer, humanethischer, gesundheitlicher und ökologischer Probleme unüberlegter Konsumentscheidungen und Lösungsmöglichkeiten",17.0,
Bayern,München,2023-12-28,,"Beendigung der 21 jahre Folter , Organraubs und Mord an Falun Gong Praktizierende in China, Nieder mit dem Teufel der Kommunistischen Partei Chinas",5.0,
Bayern,München,2023-12-29,,Tierrechte (Organisation: Anonymous for the voiceless),7.0,
Bayern,München,2023-12-29,,Symbolische Geschenkrückgabeaktion an die Ampelregierung,20.0,
Bayern,München,2023-12-29,,Symbolische Geschenkrückgabeaktion an die Ampelregierung,20.0,
Bayern,München,2023-12-29,,Symbolische Geschenkrückgabeaktion an die Ampelregierung,20.0,
Bayern,München,2023-12-29,,Symbolische Geschenkrückgabeaktion an die Ampelregierung,20.0,
Bayern,München,2023-12-30,,Stop GEAS,100.0,
Bayern,München,2023-12-30,,"Activists for the Victims / Aufzeigen tierethischer, humanethischer, gesundheitlicher und ökologischer Probleme unüberlegter Konsumentscheidungen und Lösungsmöglichkeiten",17.0,
Bayern,München,2023-12-30,,Tierrechte (Organisation: Anonymous for the voiceless),7.0,
Bayern,München,2023-12-31,,Auf die Straße gegen Faschismus und Krieg!,40.0,
Bayern,München,2023-12-31,amnesty international,Mahnwache zu Menschenrechten in Russland und zur Invasion in der Ukraine,7.0,
Bayern,München,2023-12-31,,Freiheit für alle politischen Gefangenen,100.0,
Hessen,Wiesbaden,2023-01-05,,"gegen Putins Angriffskrieg, für ein vereintes Europa",,
Hessen,Wiesbaden,2023-01-05,Arnulf Dietl,"gegen Putins Angriffskrieg, für ein vereintes Europa",20.0,
Hessen,Wiesbaden,2023-01-07,,Tierrechte / Veganismus,,
Hessen,Wiesbaden,2023-01-07,,Erhaltung unserer Grundrechte,,
Hessen,Wiesbaden,2023-01-07,Activists for the Victims e. V.,Tierrechte / Veganismus,17.0,
Hessen,Wiesbaden,2023-01-07,Mahnwache Demokratie WI RTK e. V.,Erhaltung unserer Grundrechte,30.0,
Hessen,Wiesbaden,2023-01-12,,"gegen Putins Angriffskrieg, für ein vereintes Europa",,
Hessen,Wiesbaden,2023-01-12,,Für eine freie und unabhängige Medienberichterstattung,,
Hessen,Wiesbaden,2023-01-12,Arnulf Dietl,"gegen Putins Angriffskrieg, für ein vereintes Europa",20.0,
Hessen,Wiesbaden,2023-01-12,LeuchtturmARD,Für eine freie und unabhängige Medienberichterstattung,11.0,
Hessen,Wiesbaden,2023-01-13,,Warnstreik USAG Wiesbaden,,
Hessen,Wiesbaden,2023-01-13,,Tierrecht / gegen Massentierhaltung,,
Hessen,Wiesbaden,2023-01-13,ver.di- vereinte Dienstleistungs Gewerkschaft,Warnstreik USAG Wiesbaden,150.0,
Hessen,Wiesbaden,2023-01-13,Albert Schweitzer Stiftung für unsere Mitwelt,Tierrecht / gegen Massentierhaltung,3.0,
Hessen,Wiesbaden,2023-01-14,,Klimaschutz rettet Leben,,
Hessen,Wiesbaden,2023-01-14,,Erhaltung unserer Grundrechte,,
Hessen,Wiesbaden,2023-01-14,,Frieden in unfriedlichen Zeiten,,
Hessen,Wiesbaden,2023-01-14,Greenpeace,Klimaschutz rettet Leben,10.0,
Hessen,Wiesbaden,2023-01-14,Mahnwache Demokratie WI RTK e. V.,Erhaltung unserer Grundrechte,30.0,
Hessen,Wiesbaden,2023-01-14,Pottershaus Wiesbaden e. V.,Frieden in unfriedlichen Zeiten,20.0,
Hessen,Wiesbaden,2023-01-19,,Für eine freie und unabhängige Medienberichterstattung,,
Hessen,Wiesbaden,2023-01-19,LeuchtturmARD,Für eine freie und unabhängige Medienberichterstattung,11.0,
Hessen,Wiesbaden,2023-01-21,,Tierrecht / gegen Massentierhaltung,,
Hessen,Wiesbaden,2023-01-21,,Tierrechte / Veganismus,,
Hessen,Wiesbaden,2023-01-21,,Erhaltung unserer Grundrechte,,
Hessen,Wiesbaden,2023-01-21,,Solidaritätskundgebung zur Rodung des Fechenheimer Waldes,,
Hessen,Wiesbaden,2023-01-21,Albert Schweitzer Stiftung für unsere Mitwelt,Tierrecht / gegen Massentierhaltung,4.0,
Hessen,Wiesbaden,2023-01-21,Activists for the Victims e. V.,Tierrechte / Veganismus,17.0,
Hessen,Wiesbaden,2023-01-21,Mahnwache Demokratie WI RTK e. V.,Erhaltung unserer Grundrechte,25.0,
Hessen,Wiesbaden,2023-01-21,SoliWaldGruppe,Solidaritätskundgebung zur Rodung des Fechenheimer Waldes,30.0,
Hessen,Wiesbaden,2023-01-24,,"Gesetzentwurf zur Ausweitung des Nationalen Naturmonument ""Grünes Band Hessen""",,
Hessen,Wiesbaden,2023-01-24,"Hessischer Waldbesitzerverband e, V.","Gesetzentwurf zur Ausweitung des Nationalen Naturmonument ""Grünes Band Hessen""",50.0,
Hessen,Wiesbaden,2023-01-26,,Fragestunde im Hessischen Landtag zum Thema Wolf,,
Hessen,Wiesbaden,2023-01-26,,Für eine freie und unabhängige Medienberichterstattung,,
Hessen,Wiesbaden,2023-01-26,"Hessischer Bauernverband e. V., Friedrichsdorf",Fragestunde im Hessischen Landtag zum Thema Wolf,50.0,
Hessen,Wiesbaden,2023-01-26,LeuchtturmARD,Für eine freie und unabhängige Medienberichterstattung,11.0,
Hessen,Wiesbaden,2023-01-28,,Wiesbaden Pelzfrei Tierrechtsdemo,,
Hessen,Wiesbaden,2023-01-28,,Erhaltung unserer Grundrechte,,
Hessen,Wiesbaden,2023-01-28,Animal Rights Watch e. V.,Wiesbaden Pelzfrei Tierrechtsdemo,225.0,
Hessen,Wiesbaden,2023-01-28,Mahnwache Demokratie WI RTK e. V.,Erhaltung unserer Grundrechte,20.0,
Hessen,Wiesbaden,2023-02-01,,Femizide stoppen,,
Hessen,Wiesbaden,2023-02-02,,Für eine ausgeglichene und unabhängige Medienberichterstattung,,
Hessen,Wiesbaden,2023-02-03,,Räumung der Besetzungen Lützerath und Fechenheimer Forst,,
Hessen,Wiesbaden,2023-02-04,,Tierrechte / Veganismus,,
Hessen,Wiesbaden,2023-02-04,,Erhaltung unserer Grundrechte,,
Hessen,Wiesbaden,2023-02-07,,Übergabe der Mehrheitspetition (Unterschriften) an den OB der Landeshauptstadt Wiesbaden,,
Hessen,Wiesbaden,2023-02-09,,Für eine ausgeglichene und unabhängige Medienberichterstattung,,
Hessen,Wiesbaden,2023-02-11,,Kein Krieg gegen Russland,,
Hessen,Wiesbaden,2023-02-11,,Erhaltung unserer Grundrechte,,
Hessen,Wiesbaden,2023-02-11,,Frieden in unfriedlichen Zeiten,,
Hessen,Wiesbaden,2023-02-14,,HLB-Tarifauseinandersetzung,,
Hessen,Wiesbaden,2023-02-14,,One Billion Rising 2023 - eine weltweite Aktion gegen Gewalt an Frauen,,
Hessen,Wiesbaden,2023-02-16,,Warnstreik im Rahmen der Tarifverhandlungen im öffentlichen Dienst,,
Hessen,Wiesbaden,2023-02-16,,"gegen Putins Angriffskrieg, für ein vereintes Europa",,
Hessen,Wiesbaden,2023-02-16,,Für eine ausgeglichene und unabhängige Medienberichterstattung,,
Hessen,Wiesbaden,2023-02-17,,Mahnwache zu den Morden in Hanau,,
Hessen,Wiesbaden,2023-02-18,,Solidarität mit den Erdbebenopfern  Türkei / Syrien,,
Hessen,Wiesbaden,2023-02-18,,Erhaltung unserer Grundrechte,,
Hessen,Wiesbaden,2023-02-23,,"gegen Putins Angriffskrieg, für ein vereintes Europa",,
Hessen,Wiesbaden,2023-02-24,,Wir wollen Frieden,,
Hessen,Wiesbaden,2023-02-24,,Lichterkette zum Jahrestag des Beginns des Ukrainekrieges,,
Hessen,Wiesbaden,2023-02-25,,Erhaltung unserer Grundrechte,,
Hessen,Wiesbaden,2023-03-02,,Für eine freie und unabhängige Medienberichterstattung,,
Hessen,Wiesbaden,2023-03-03,,Klimagerechtigkeit,,
Hessen,Wiesbaden,2023-03-04,,Tierrechte / Veganismus,,
Hessen,Wiesbaden,2023-03-04,,Erhaltung unserer Grundrechte,,
Hessen,Wiesbaden,2023-03-07,,Klimagerechtigkeit,,
Hessen,Wiesbaden,2023-03-08,,Streik im Öffentlichen Dienst,,
Hessen,Wiesbaden,2023-03-08,,Warnstreik,,
Hessen,Wiesbaden,2023-03-08,,Frauentag und Equal Pay,,
Hessen,Wiesbaden,2023-03-08,,"Gedenkstunde ""Deportation der Wiesbadener Sinti in das KZ Auschwitz 1943"" mit OB Mende",,
Hessen,Wiesbaden,2023-03-08,,Slutwalk gegen sexualisierte Gewalt,,
Hessen,Wiesbaden,2023-03-08,,Feministischer Kampftag,,
Hessen,Wiesbaden,2023-03-11,,Hessisches Versammlungsgesetz verhindern,,
Hessen,Wiesbaden,2023-03-14,,Tarifrunde öffentlicher Dienst 2023,,
Hessen,Wiesbaden,2023-03-15,,Tarifrunde öffentlicher Dienst 2023,,
Hessen,Wiesbaden,2023-03-16,,Für eine freie und unabhängige Medienberichterstattung,,
Hessen,Wiesbaden,2023-03-18,,Tierrechte / Veganismus,,
Hessen,Wiesbaden,2023-03-18,,Freiheit für den Iran,,
Hessen,Wiesbaden,2023-03-18,,Erhaltung unserer Grundrechte,,
Hessen,Wiesbaden,2023-03-19,,Kidical Mass - Kinder Fahrrad Korso,,
Hessen,Wiesbaden,2023-03-21,,Zentraler Warnstreik im Rahmen der Tarifrunde öffentlicher Dienst 2023,,
