Datum,Von,Bis,Thema,Strasse,Nr,PLZ,Aufzugsstrecke,Teilnehmende (angemeldet),Teilnehmende (tatsächlich)
10.01.2022,17:45,20:00,"""Protest gegen Hartz 4 und das Bürgergeld - Montag ist der Tag des Widerstands"" (vom 03.01. bis 20.12.2022 - jeweils Mo.)",Alexanderplatz,,10178.0,,30.0,30.0
10.01.2022,18:00,00:00,Rathaus Tempelhof (nicht angezeigte coronakritische Versammlungen),Tempelhofer Damm,165,12099.0,,50.0,150.0
10.01.2022,18:00,00:00,""" Treffpunkt Bürgeramt Lankwitz (nicht angezeigte coronakritische Versammlungen)",Hanna-Renate-Laurien-Platz,1,12247.0,am ehemaligen Rathaus Lankwitz,,
10.01.2022,18:00,19:00,"""Mahnwache am Kanzleramt - Für die sofortige Stilllegung aller Atomanlagen"" (vom 10.01.2022 - 27.06.2022 - jeweils Mo.)",Willy-Brandt-Str.,1,10557.0,,20.0,5.0
10.01.2022,18:00,19:00,"""Gemeinsinn leben. Demokratische Werte schützen."" (vom 10.01. bis 07.03.2022 - jeweils Mo.)",Stargarder Str.,,10437.0,,100.0,100.0
10.01.2022,18:00,20:00,"""Demokratische Menschenrechte"" (vom 03.01. bis 04.04.2022 - jeweils Mo.)",,,,"Alt-Tegel 2A, vor dem Ladengeschäft C&A (AK) - Berliner Str. - Borsigpark - Berliner Str. (EK)",400.0,500.0
10.01.2022,18:30,21:30,"""Lauf Demo...""",,,,ALT: Alexanderplatz (AP) - Dircksenstr. - Karl-Liebknecht-Str. - Unter den Linden - Friedrichstr. - Mittelstr. (ZK am ZDF-Hauptstadtstudio) - Mittelstraße - Neustädter Kirchstr. - Unter den Linden - vorm Pariser Platz - Wilhelmstr. - Behrenstr. - Ebertstr. - Platz des 18. März - durch das Brandenburger Tor* - Pariser Platz - Unter den Linden - Karl-Liebknecht-Str. - Dircksenstr. - Alexanderplatz (EP) NEU: Alexanderplatz/Dircksenstr. (AP) - Dircksenstr. - Karl-Liebknecht-Str. - Unter den Linden (ZK am ZDF-Hauptstadtstudio) - Unter den Linden/Wilhelmstr. - Unter den Linden- Karl-Liebknecht-Str. - Dircksenstr. - Dircksenstr./Alexanderplatz (EP),800.0,700.0
10.01.2022,18:32,20:00,"""Friedlicher Protest gegen 2G und die Einführung einer Impfpflicht"" (vom 13.12.2021 bis 17.01.2022 - jeweils Mo.)",Pariser Platz,,10117.0,,120.0,80.0
11.01.2022,08:00,10:30,"""EU-Taxonomie: Atomkraft ist nicht nachhaltig""",Willy-Brandt-Str.,1,10557.0,,30.0,45.0
11.01.2022,08:00,20:00,"""Abour Zamani / Familiennachholung aus Afghanistan"" (vom 10.12.2021 bis 10.02.2022 - täglich)",Werderscher Markt,,10117.0,,30.0,
11.01.2022,10:30,13:00,"""Stoppt die Verfolgung von FALUN DAFA / FALUN GONG Praktizierenden in China. Beendet die Diktatur der Kommunistischen Partei."" (vom 01.01. bis 31.12.2022 - jeweils Mo.,Di.,Mi.,Do.,Fr.,Sa.,So.)",Jannowitzbrücke,,10179.0,,10.0,4.0
11.01.2022,16:00,18:00,"""Bürgerinnen und Bürger äußern ihre Meinung zur aktuellen Politik und zur Spaltung in der deutschen Gesellschaft.""",Alt-Köpenick,21,12555.0,,35.0,33.0
11.01.2022,16:00,18:00,"""Solidarität mit Rojava - Kurdistan Solidarität mit Kobane""",Pariser Platz,,10117.0,,50.0,40.0
11.01.2022,16:15,18:15,"""Gegenprotest zu ""Menschen mit Schildern"" Wissenschaft statt Schwurbel!""",Muthesiusstr.,,12163.0,,15.0,18.0
11.01.2022,17:00,18:30,"""Menschen mit Schildern"" (vom 04.01. bis 27.12.2022 - jeweils Di.)",Hermann-Ehlers-Platz,,12165.0,"zusätzlich Muthesiusstr., in Nähe zum Dönerstand",30.0,40.0
11.01.2022,18:40,19:15,"""Wir pfeifen auf Stuttgart 21"" (vom 04.01. bis 29.03.2022 - jeweils Di.)",Potsdamer Platz,2,10785.0,,5.0,5.0
12.01.2022,08:00,20:00,"""Abour Zamani / Familiennachholung aus Afghanistan"" (vom 10.12.2021 bis 10.02.2022 - täglich)",Werderscher Markt,,10117.0,,30.0,
12.01.2022,10:30,13:00,"""Stoppt die Verfolgung von FALUN DAFA / FALUN GONG Praktizierenden in China. Beendet die Diktatur der Kommunistischen Partei."" (vom 01.01. bis 31.12.2022 - jeweils Mo.,Di.,Mi.,Do.,Fr.,Sa.,So.)",Jannowitzbrücke,,10179.0,,10.0,3.0
12.01.2022,11:00,15:00,"""Menschenrechtsverletzungen und Hinrichtungen im Iran stoppen. Gedenkveranstaltung für die Opfer des Abgeschossenen Flugzeuges der Ukrain Airline durch die Revolutionsgarden des Mullah-Regimes.""",Pariser Platz,1,10117.0,,50.0,20.0
12.01.2022,12:45,14:45,"""MFA am Limit"" - Medizinische Fachangestellte (MFA) arbeiten seit mehr als 12 Monaten am Limit. Sie werden von den Verantwortlichen in der Politik nicht gesehen. Wir suchen das Gespräch mit Bundestagsabgeordneten, der Öffentlichkeit und Bürgern, um sie über die Leistungen der Medizinischen Fachangestellten in der Corona-Pandemie aufzuklären.""",,,,Pariser Platz - Unter den Linden (nördlicher Gehweg) - Friedrichstr. (östlicher Gehweg) - Friedrichstr. 108 (BMG),80.0,15.0
12.01.2022,15:00,16:00,"""Antikriegsmahnwache - Kein Krieg und keine Kriegshetze gegen Russland! NATO-Hände weg von der Ukraine und an-deren Ländern, die in ihrem Fadenkreuz stehen!"" (vom 17.11.2021 bis 23.02.2022 - jeweils Mi.)",Pariser Platz,,10117.0,,15.0,4.0
12.01.2022,16:00,18:00,"""Nieder mit der Diktatur in Kasachstan! Schluss mit der Repression – Nieder mit der Regierung – Solidarität mit den Protesten - Beendet die militärische Intervention!""",Glinkastr.,51,10117.0,,50.0,24.0
12.01.2022,17:00,20:15,"""Video-Aktion zur Aufklärung über die Tierindustrie""",Alexanderplatz,,10178.0,,15.0,12.0
13.01.2022,08:00,20:00,"""Abour Zamani / Familiennachholung aus Afghanistan"" (vom 10.12.2021 bis 10.02.2022 - täglich)",Werderscher Markt,,10117.0,,30.0,
13.01.2022,08:30,09:30,"""Mahnwache zur Aufklärung rechter Straftaten in Neukölln"" (vom 06.01. bis 29.12.2022 - jeweils Do.)",Tempelhofer Damm,12,12101.0,,8.0,
13.01.2022,10:30,13:00,"""Stoppt die Verfolgung von FALUN DAFA / FALUN GONG Praktizierenden in China. Beendet die Diktatur der Kommunistischen Partei."" (vom 01.01. bis 31.12.2022 - jeweils Mo.,Di.,Mi.,Do.,Fr.,Sa.,So.)",Jannowitzbrücke,,10179.0,,10.0,2.0
13.01.2022,11:00,12:00,"""Aktion gegen Bärenfell für die (Mützen der) Garde der Queen""",Unter den Linden,69D,10117.0,Unter den Linden/Wilhelmstr. (östl. Mittelinsel),12.0,5.0
13.01.2022,14:00,15:00,"""Für die Menschenrechte in Nordkorea: Gegen die schwere Christenverfolgung Gegen Bomben und Raketen, für die atomare Abrüstung; dafür ""genug zum Essen für alle"" Auflösung der Konzentrationslager"" (vom 13.01. bis 14.04.2022 - jeweils Do.)",Glinkastr.,5,10117.0,,15.0,9.0
13.01.2022,16:30,18:00,"""Menschen mit Schildern"" (vom 06.01. bis 30.12.2022 - jeweils Do.)",Paradestr.,,12101.0,,18.0,
13.01.2022,18:20,19:00,"""Kiezspaziergang“ (nicht angezeigte, coronakritische Versammlung)",Egon-Erwin-Kisch-Str.,106,13059.0,Egon-Erwin-Kisch-Str. / Falkenberger Chaussee - Falkenberger Chaussee - Prerower Platz - Zingster Str. - Ahrenshooper Str. - Ribnitzer Str. - S-Bahnhof Wartenberg,30.0,30.0
14.01.2022,08:00,20:00,"""Abour Zamani / Familiennachholung aus Afghanistan"" (vom 10.12.2021 bis 10.02.2022 - täglich)",Werderscher Markt,,10117.0,,30.0,
14.01.2022,10:00,12:00,"""Fridays for Future; Klimamahnwache für das Pariser Abkommen am Bundestag."" (vom 05.11.2021 bis 28.01.2022 - jeweils Fr.)",Platz der Republik,1,10557.0,,12.0,7.0
14.01.2022,10:30,13:00,"""Stoppt die Verfolgung von FALUN DAFA / FALUN GONG Praktizierenden in China. Beendet die Diktatur der Kommunistischen Partei."" (vom 01.01. bis 31.12.2022 - jeweils Mo.,Di.,Mi.,Do.,Fr.,Sa.,So.)",Jannowitzbrücke,,10179.0,,10.0,3.0
14.01.2022,12:00,14:00,"""Fridays for Future Aktionstag zur EU Taxonomie""",Unter den Linden,78,10117.0,,50.0,50.0
14.01.2022,14:00,15:00,"""Mahnwache und Gebet von Christen aus ganz Deutschland aufgrund jüngster antisemitischer Ausschreitungen mit Aufruf zu Terror und Mord auf deutschen Boden""",Willy-Brandt-Str.,1,10557.0,,25.0,8.0
14.01.2022,14:00,15:30,"""Demokratiemahnwache""",Platz des 18. März,,10117.0,,4.0,5.0
14.01.2022,17:00,17:30,"""Hoffnungslicht, dass wir in die Hand nehmen"" für - ein friedliches Miteinander - Respekt und gegenseitige Rücksichtnahme""",,,,"NEU: Alt-Karow 8 (Stadtmissionsgemeinde) - Alt-Karow - Bucher Chaussee - Achillesstraße - Lossebergplatz - Zum Kappgraben - Zum Kappgraben/Hofzeichendamm - Alt-Karow - Alt-Karow 8 (Stadtmissionsgemeinde) ALT: Alt-Karow 8 (Stadtmissionsgemeinde) - Alt-Karow - Bucher Chaussee - Bucher Chaussee/Achillesstr. - Bucher Chaussee - Alt-Karow - Alt-Karow 8 (Stadtmissionsgemeinde), geändert Gehm",20.0,19.0
15.01.2022,08:00,20:00,"""Abour Zamani / Familiennachholung aus Afghanistan"" (vom 10.12.2021 bis 10.02.2022 - täglich)",Werderscher Markt,,10117.0,,30.0,
15.01.2022,12:00,14:00,"""Stoppt die Verfolgung von FALUN DAFA / FALUN GONG Praktizierenden in China. Beendet die Diktatur der Kommunistischen Partei."" (vom 01.01. bis 31.12.2022 - jeweils Mo.,Di.,Mi.,Do.,Fr.,Sa.,So.)",Jannowitzbrücke,,10179.0,,10.0,3.0
15.01.2022,13:00,14:00,"""Globale Impfgerechtigkeit""",Platz der Republik,,10557.0,,10.0,11.0
15.01.2022,13:00,14:30,"""Grausamkeit des Pelzhandels""",Friedrichstr.,76,10117.0,,7.0,7.0
15.01.2022,13:00,18:00,"""Wir, die FREIEN GEISTER, fahren für unsere Kinder und gegen die Spaltung unserer Gesellschaft. Wir lassen uns nicht spalten. Zusammenhalt und Gleichberechtigung für ALLE ! / Jung und Alt, groß und klein, KEINE G - Regeln, für ALLE. Wir sind Menschen aus der Mitte unserer Bevölkerung.""",,,,"ALT: (AP) Olympischer Platz - Trakehner Allee - Olympische Str. - Reichsstr. - Eschenallee - Nußbaumallee - Ahornallee - Spandauer Damm - Sophie-Charlotten-Str. - Mollwitzstr. (ZK1 Mollwitzstr. Ecke Heubnerweg, Soundanhänger bleibt Ecke Mollwitzstr. Korso dahinter) - Heubnerweg - Pulsstr. - Sophie-Charlotten-Str. – Gardes-du-Corps-Str. - Danckelmannstr. - Horstweg - Schloßstr. - Suarezstr. - Witzlebenstr. - Holtzendorffstr. - Kracauerplatz - Joachim-Friedrich-Str. - Kurfürstendamm - Hubertusallee - Bismarckplatz - Caspar-Theyß-Str. (ZK2 Soundanhänger bleibt auf Höhe Nr. 24 stehen, Korso dahinter) - Caspar-Theyß-Str. - Paulsborner Str. - Seesener Str. - Rudolstädter Str. - Mecklenburgische Str. (ZK 3 Soundanhänger hält auf Höhe Nr. 85 Korso dahinter) - Mecklenburgische Str. - Uhlandstr. - Güntzelstr. - Trautenaustr. - Prager Platz - Prager Str. - Grainauer Str. - Regensburger Str. - Viktoria-Luise-Platz - Motzstr. - Eisenacher Str. - Nollendorfstr. - Maaßenstr. - Nollendorfplatz - Karl-Heinrich-Ulrichs-Str. - Kurfürstenstr. - Derfflingerstr. - Lützowstr. (ZK 4 Soundanhänger Steht auf Höhe Lützowstr. 91, Korso dahinter) - Potsdamer Str. - Leipziger Platz - Leipziger Str. - Charlottenstr. - Französische Str. - Friedrichstr. - Unter den Linden – (EP) Pariser Platz NEU (Nach Kooperation) (AP) Olympischer Platz - Trakehner Allee - Olympische Str. - Reichsstr. - Eschenallee - Nußbaumallee - Ahornallee - Spandauer Damm - Sophie-Charlotten-Str. – Pulsstr. - Heubnerweg – Mollwitzstr. - Sophie-Charlotten-Str. – Gardes-du-Corps-Str. - Danckelmannstr. - Horstweg - Schloßstr. - Suarezstr. - Witzlebenstr. - Holtzendorffstr. - Kracauerplatz - Joachim-Friedrich-Str. - Kurfürstendamm - Hubertusallee - Bismarckplatz - Caspar-Theyß-Str. - Paulsborner Str. - Seesener Str. - Rudolstädter Str. - Mecklenburgische Str. - Uhlandstr. - Güntzelstr. - Trautenaustr. – Bundesallee – Nachodstr. – Grainauer Str. – Geisbergstr. – Motzstr. – Martin-Luther-Str. – Fuggerstr. Eisenacher Str. – Kleiststr. -Nollendorfplatz - Karl-Heinrich-Ulrichs-Str. - Kurfürstenstr. – Genthiner Str. - Lützowstr. - Potsdamer Str. - Leipziger Platz - Leipziger Str. - Charlottenstr. - Französische Str. - Friedrichstr. - Unter den Linden – (EP) Unter den Linden 38",70.0,40.0
15.01.2022,13:00,19:00,"""Großer Auto-und Fahrradkorso vom Autokorso-Berlin, eine Informationsversanstaltung für alle Menschen. Wir informieren die Bevölkerung über Daten und Fakten, sowie Entwicklungen und Auswirkungen der CORONAMaßnahmen. Wir sprechen die Hintergründe im Zusammenhang mit dem Infektionsschutzgesetz an. Wir protestieren gegen Maskenpflicht, Mindestabstand, Kontaktbeschränkungen, Reiseverbote, Berufsverbote, Ausgangssperren, Lockdowns, Testzwang und verdeckten Impfdruck in jegliche Art. Insbesondere Schutzbedürftige wie Kinder, Behinderte und Alte dürfen nicht beeinflusst werden. Wir stehen auf gegen die Arroganz und Ignoranz der Regierung der BRD. Wir verurteilen jede Gewalt. Wir stehen auf dem Boden der freiheitlich-demokratischen Grundordnung. Wir fordern unverzüglich die bedingungslose Wiederherstellung aller Grundrechte!""",,,,"(AP) Karl-Marx-Allee 33 (Parkplatz vor Kino International) - Karl-Marx-Allee - Alexanderstraße - Karl-Liebknecht-Straße – Schloßplatz - Unter den Linden - Friedrichstraße – Wende Höhe Georgenstr. – Friedrichstraße – ZK 1 Friedrichstraße vor Unter den Linden - Unter den Linden – Wende Höhe Wilhelmstr. - Unter den Linden – Schloßplatz – Karl-Liebknecht-Str. - Spandauer Str. - Rathausstr. - Schloßplatz – Breite Str. - Gertraudenstr. – Spittelmarkt - Leipziger Str. - Jerusalemer Str. - Mohrenstr. - Charlottenstr. - Behrenstr. - Markgrafenstr. – ZK 2 Markgrafenstr. vor Taubenstr. - Taubenstr. - Hausvogteiplatz - Oberwallstr. - Französische Str. – Hinter der Katholischen Kirche - Bebelplatz - Unter den Linden - Friedrichstr. - Oranienburger Str. - Monbijouplatz - Burgstr. - Anna-Louisa-Karsch-Str. - Spandauer Str. - Karl-Liebknecht-Str. - Alexanderstr. - Alexanderstr. - (EK) Grunerstr./ Dircksenstr. Endplatz: Alexanderplatz, Weltzeituhr",200.0,104.0
15.01.2022,14:00,17:00,"""Tunesier versammeln sich für die Freiheit und Demokratie in Ihrer Heimat""",Pariser Platz,1,10117.0,,80.0,60.0
15.01.2022,14:00,17:00,"""Zur Solidarität mit dem ""Blaulicht-Personal"", und für die Rechte der Kinder.""",,,,Hardenbergplatz am Löwentor (AP) - Joachimsthaler Str. - Kurfürstendamm - Tauentzienstr. - Wittenbergplatz - Kleiststr. - Nollendorfplatz - Bülowstr. - Potsdamer Str. - Lützowstr. - Genthiner Str. - Kurfürstenstr. - Budapester Str. - und zurück zum AP,2000.0,
15.01.2022,15:00,15:45,"""Gedenkveranstaltung zum Todestag von Rosa Luxemburg""",Cranachstr.,58,12157.0,,50.0,40.0
15.01.2022,15:00,16:00,"""Gedenkspaziergang zum Todestag von Rosa Luxemburg""",,,,Cranachstr. 58 (AK) - S-Bahn-Unterführung - Sponholzstr. - Wielandstr. 23 (EK),20.0,
15.01.2022,15:00,16:00,"""Freiheit für Ali Osman Köse""",Oranienplatz,,10999.0,,10.0,8.0
15.01.2022,15:00,16:00,"""Solidarisierung mit Krankenhäusern, an denen Autokorsos von Querdenker*innen, vorbeifahren""",Paretzer Str.,12,10713.0,,30.0,
15.01.2022,15:00,17:00,"""Luxemburg-Liebknecht-Ehrung""",,,,Olof-Palme-Platz - Budapester Str. - Katharina-Heinroth-Ufer - Lichtensteinbrücke - Lichtensteinallee - Großer Weg - Karl-Liebknecht-Stele,100.0,230.0
15.01.2022,15:00,17:00,"""Heimat und Weltfrieden"" (vom 08.01. bis 31.12.2022 - jeweils Sa.)",Platz der Republik,1,10557.0,,20.0,17.0
15.01.2022,15:00,18:00,"""11. Kundgebung: Techno rules this City - Techno is Love - We are Techno""",Görlitzer Str.,3,10997.0,,100.0,60.0
15.01.2022,15:15,17:00,"""Impfen statt „spazieren“ - Pandemie bekämpfen - Für Demokratie und Zusammenhalt""",,,,AP Alt-Karow/Bahnhofstr. - Bucher Chaussee - rechts Achillesstr. - Achillesstr. 77 (Stadtbibliothek Karow) ge,100.0,43.0
15.01.2022,15:33,16:20,nicht angezeigter coronakritischer Aufzug,Achillesstr.,64,13125.0,Archillesstr. 64-68 - Losseplatz - zum Kappgraben - Krähenfußzeile - zum Kappgraben - Achillesstr.,80.0,
15.01.2022,16:50,17:10,Gegenkundgebung zum Fahrzeug- und Fahrradkorso,Alexanderplatz,1,10178.0,,10.0,
16.01.2022,08:00,20:00,"""Abour Zamani / Familiennachholung aus Afghanistan"" (vom 10.12.2021 bis 10.02.2022 - täglich)",Werderscher Markt,,10117.0,,30.0,
16.01.2022,12:00,14:00,"""Sunday for Peace (...).""",Pariser Platz,1,10117.0,,50.0,2.0
16.01.2022,12:00,14:00,"""Stoppt die Verfolgung von FALUN DAFA / FALUN GONG Praktizierenden in China. Beendet die Diktatur der Kommunistischen Partei."" (vom 01.01. bis 31.12.2022 - jeweils Mo.,Di.,Mi.,Do.,Fr.,Sa.,So.)",Jannowitzbrücke,,10179.0,,10.0,5.0
16.01.2022,14:00,16:00,"""Freiheit für alle politischen Gefangenen Russlands""",,,,Pariser Platz (AP) - Unter den Linden - Glinkastr. 51 ggü (EP),100.0,35.0
16.01.2022,14:00,17:00,"""Unterstützung der friedlichen, algerischen Revolution"" (vom 09.01. bis 10.07.2022 - jeweils So.)",Pariser Platz,,10117.0,,10.0,5.0
16.01.2022,18:00,19:15,nicht angezeigter coronakritischer Aufzug,Bölschestr.,1,12587.0,Marktplatz Friedrichshagen - Müggelseedamm - S-Bhf. Friedrichshagen - Marktplatz Friedrichshagen,80.0,
17.01.2022,08:00,20:00,"""Abour Zamani / Familiennachholung aus Afghanistan"" (vom 10.12.2021 bis 10.02.2022 - täglich)",Werderscher Markt,,10117.0,,30.0,
17.01.2022,10:30,13:00,"""Stoppt die Verfolgung von FALUN DAFA / FALUN GONG Praktizierenden in China. Beendet die Diktatur der Kommunistischen Partei."" (vom 01.01. bis 31.12.2022 - jeweils Mo.,Di.,Mi.,Do.,Fr.,Sa.,So.)",Jannowitzbrücke,,10179.0,,10.0,2.0
17.01.2022,15:00,18:00,"""Zur Verteidigung der Rechte des Gefangenen George Abdullah""",Pariser Platz,,10117.0,,30.0,6.0
17.01.2022,15:30,16:30,"""Kundgebung zum Thema ""Atomkraft und Gas sind nicht grün"" aufgrund des geplanten EU- Vorhabens, diese als nachhaltig einzustufen.""",Willy-Brandt-Str.,1,10557.0,,50.0,50.0
17.01.2022,16:35,17:00,Atomkraft und Gas sind nicht grün,Willy-Brandt-Str.,1,10557.0,,20.0,
17.01.2022,17:00,18:30,"""Mahnwache für Frieden und Menschenrechte"" (vom 03.01. bis 28.03.2022 - jeweils Mo.)",Pariser Platz,,10117.0,,10.0,3.0
17.01.2022,17:00,20:15,"""Einigkeit und Recht und Freiheit""",,,,ALT: Moritzstr. 1 (AK) - Moritzstr.1 - Carl-Schurz-Str. - Am Juliusturm - Havelstr. - Breite Str. - Markt -> Carl-Schurz-Straße - Charlottenstr. - Breite Str. - Markt - Carl-Schurz-Str. - bis Höhe Rathaus Spandau über den Platz oder Altstädter Ring - Jüdenstr. - Viktoria-Ufer - Moritzstr. - Carl- Schurz-Str. - die Runde wird dann 1 bis 2 Mal wiederholt - mögliche Abschlusskundgebung am Startpunkt NEU: Moritzstr./Carl-Schurz-Str. (AK) – Carl-Schurz-Str. – Am Juliusturm – Havelstr. – Breite Str. – Marktplatz – Carl-Schurz-Str. – Charlottenstr. – Breite Str. – Marktplatz – Carl-Schurz-Str. – Carl-Schurz-Brücke – Augusta-Ufer – Moritzstr. – Moritzstr./Carl-Schurz-Str. (EK),180.0,120.0
17.01.2022,17:30,19:30,"""Für ein solidarisches Miteinander - trotz Pandemie!""",Karl-Marx-Str.,83,12043.0,,30.0,100.0
17.01.2022,17:30,19:30,"""Menschenkette für Solidarität"" (vom 17.01. bis 28.02.2022 - jeweils Mo.)",Alt-Köpenick,21,12555.0,"Menschenkette von den Fahrradständern vor dem Rathaus Köpenick (rechts der Treppen) in Richtung Rosenstraße. In der Rosenstraße bis zur Einfahrt ins Rathaus. Die Kundgebung findet auf dem Gehweg vor dem Rathaus statt. Gewünscht sind Hamburger Gitter, um die Menschenkette vor den ""Spaziergängern"" zu trennen.",30.0,70.0
17.01.2022,17:30,22:00,"""Geradedenken gegen Querdenken und Rechts""",Alexanderplatz,,10178.0,,70.0,50.0
17.01.2022,17:30,23:00,"""Lauf Demo...""",,,,+++NEU+++ Alexanderplatz an der WZU (AP) - Rathausstr. - Rathausstr. 15 (ZK ggü. Rotes Rathaus) - Spandauer Str. - Mühlendamm - Gertraudenstr. - Kleine Gertraudenstr. - Spittelmarkt - Leipziger Str. - Friedrichstr. - Unter den Linden - Unter den Linden 36-38 (ZK am ZDF-Hauptstadtstudio) - Unter den Linden - Unter den Linden Ecke Glinkastr. wenden - Unter den Linden - Schlossplatz - Karl-Liebknecht-Brücke - Karl-Liebknecht-Str. - Dircksenstr. - Alexanderplatz (Höhe Dircksenstr.) (EP) +++ALT+++ Alexanderplatz (AP) - Dircksenstr. - Karl-Liebknecht-Str. - Unter den Linden - Friedrichstr. - Mittelstr. (ZK am ZDF-Hauptstadtstudio) - Mittelstraße - Neustädter Kirchstr. - Unter den Linden - vorm Pariser Platz - Wilhelmstr. - Behrenstr. - Ebertstr. - Platz des 18. März - durch das Brandenburger Tor* - Pariser Platz - Unter den Linden - Karl-Liebknecht-Str. - Dircksenstr. - Alexanderplatz (EP),1000.0,800.0
17.01.2022,17:30,23:00,"""Solidarisch durch die Krise - gegen Verschwörungstheorien und rechte Ideologien""",Müllerstr.,147,13353.0,,50.0,
17.01.2022,17:45,20:00,"""Protest gegen Hartz 4 und das Bürgergeld - Montag ist der Tag des Widerstands"" (vom 03.01. bis 20.12.2022 - jeweils Mo.)",Alexanderplatz,,10178.0,,30.0,
17.01.2022,18:00,18:38,nicht angemeldet coronakritische Versammlung Berliner Allee,Berliner Allee,1,13088.0,,150.0,
17.01.2022,18:00,19:00,"""Mahnwache am Kanzleramt - Für die sofortige Stilllegung aller Atomanlagen"" (vom 10.01.2022 - 27.06.2022 - jeweils Mo.)",Willy-Brandt-Str.,1,10557.0,,20.0,4.0
17.01.2022,18:00,19:00,"""Gemeinsinn leben. Demokratische Werte schützen."" (vom 10.01. bis 07.03.2022 - jeweils Mo.)",Stargarder Str.,,10437.0,,100.0,
17.01.2022,18:00,19:00,"""Tegel empört sich""",Gorkistr.,,13507.0,,20.0,60.0
17.01.2022,18:00,19:00,"""Lichterkette für Solidarität in der Pandemie""",Breslauer Platz,,12159.0,,50.0,20.0
17.01.2022,18:00,19:00,"""Solidarität in der Pandemie""",Am Rathaus,2,10825.0,,50.0,150.0
17.01.2022,18:00,20:00,"""Demokratische Menschenrechte"" (vom 03.01. bis 04.04.2022 - jeweils Mo.)",,,,"Alt-Tegel 2A, vor dem Ladengeschäft C&A (AK) - Berliner Str. - Borsigpark - Berliner Str. (EK)",400.0,960.0
