Datum,Von,Bis,Thema,Strasse,Nr,PLZ,Aufzugsstrecke,Teilnehmende (angemeldet),Teilnehmende (tatsächlich)
2023-01-08,0 days 00:00:00,1 days 00:00:00,"""Zuschließung der Iranischen Botschaft"" sic! (vom 17.11.2022 bis 15.01.2023 - täglich)",Podbielskiallee,67,14195.0,,2.0,
2023-01-08,0 days 10:00:00,0 days 18:00:00,"""Gegen Mieterverdrängung durch sogenannte energetische Sanierung und Luxussanierung für unverfälschte Denkmalpflege. Verstoß gegen den Kaufvertrag."" (vom 24.12.2022 bis 25.03.2023 - jeweils Mi.,Sa.,So.)",Kehrwieder,,13509.0,,6.0,35.0
2023-01-08,0 days 10:00:00,0 days 22:00:00,"""Freedom to Dance Für Musik und Tanz im Iran und überall sonst""",Hauptstr.,155,10827.0,,250.0,2.0
2023-01-08,0 days 12:00:00,0 days 14:30:00,"""Stoppt die Verfolgung von FALUN DAFA / FALUN-GONG Praktizierenden und anderen unschuldigen Menschen in China. Beendet die Diktatur der Kommunistischen Partei."" (vom 01.01. bis 31.12.2023 - jeweils Mo.,Di.,Mi.,Do.,Fr.,Sa.,So.)",Jannowitzbrücke,,10179.0,,10.0,2.0
2023-01-08,0 days 12:00:00,0 days 15:00:00,"""Demonstration gegen Regierung der Mongolei. Es soll ein Zeichen der Solidarität mit den Demonstranten in der Mongolei gegeben werden."" (vom 24.12.2022 bis 05.03.2023 - jeweils Sa.,So.)",Hausvogteiplatz,,10117.0,,15.0,750.0
2023-01-08,0 days 13:30:00,0 days 17:00:00,"""Weltweiter Schulterschluss am 8. Januar, dem dritten Jahrestag des abscheulichen Abschusses von Flug PS 752""",,,,Pariser Platz - Unter den Linden - Friedrichstr. - Georgenstr. - Reichstagufer - Wilhelmstr. - Pariser Platz,400.0,4.0
2023-01-08,0 days 14:00:00,0 days 17:00:00,"""Unterstützung der friedlichen algerischen Revolution hin zu einem demokratischen Staat"" (vom 08.01. bis 25.06.2023 - jeweils So.)",Pariser Platz,,10117.0,,10.0,8.0
2023-01-08,0 days 16:00:00,0 days 18:00:00,"""Wir sind für die Freiheit von Julian Assange, der seit über drei Jahren ohne Urteil im Hochsicherheitsgefängnis Belmarsh sitzt und gegen seine Auslieferung an die USA wegen journalistischer Tätigkeiten.""",Pariser Platz,1,10117.0,,5.0,30.0
2023-01-08,0 days 16:00:00,0 days 19:00:00,"""Immer wieder werden Versammlungen oder Aktionen verboten z.B. von palästinensischen Gruppen oder Klimaaktivisten. Viele politisch aktive Menschen fürchten sich vor staatlichen Repressionen. Hierauf wollen wir aufmerksam machen und Betroffenen unsere Solidarität bekunden.""",Kottbusser Str.,,10999.0,,50.0,30.0
2023-01-08,0 days 17:00:00,0 days 22:00:00,"""Keine Gefängnisse, keine Nationen - Stoppt die Isolationshaft. Weg mit dem 41-bis-Regime. Sieg dem Hungerstreik. Für den Sieg von Alfredo Cospito, Thanos Chatziangelou und den 11 türkischen revolutionären Gefangenen im Hungerstreik in Griechenland""",,,,Adalbertstr. 2 - Kottbusser Tor - Kottbusser Str. - Kottbusser Brücke - Kottbusser Brücke Höhe Maybachufer (ZK) - Kottbusser Dam - Zickenplatz (ZK) - Kottbusser Damm - Hermannplatz,70.0,3.0
2023-01-09,0 days 00:00:00,0 days 23:59:00,"""Revolutionsgarden des Islamischen Regime auf die Terrorliste der EU einsetzen"" (vom 23.12.2022 bis 20.01.2023 - täglich)",Platz der Republik,1,10557.0,,4.0,
2023-01-09,0 days 00:00:00,1 days 00:00:00,"""Zuschließung der Iranischen Botschaft"" sic! (vom 17.11.2022 bis 15.01.2023 - täglich)",Podbielskiallee,67,14195.0,,2.0,21.0
2023-01-09,0 days 01:10:00,0 days 01:45:00,Kein Tod den Demonstranten im Iran,Pariser Platz,3,10117.0,,21.0,4.0
2023-01-09,0 days 10:30:00,0 days 13:00:00,"""Stoppt die Verfolgung von FALUN DAFA / FALUN-GONG Praktizierenden und anderen unschuldigen Menschen in China. Beendet die Diktatur der Kommunistischen Partei."" (vom 01.01. bis 31.12.2023 - jeweils Mo.,Di.,Mi.,Do.,Fr.,Sa.,So.)",Jannowitzbrücke,,10179.0,,10.0,6.0
2023-01-09,0 days 12:00:00,0 days 14:00:00,"""Mahnwache vor dem RKI Kritisiert wird die Rolle des RKI im Zusammenhang mit der Corona-Hysterie und den dadurch begründeten Menschenrechtsverletzungen. Ferner besteht weiterhin die Forderung nach Erfüllung der Informationspflicht als Regierungsbehörde."" (vom 07.11.2022 bis 29.05.2023 - jeweils Mo.)",Nordufer,20,13353.0,,15.0,5.0
2023-01-09,0 days 12:30:00,0 days 13:30:00,"""Wir sind für die Freiheit von Julian Assange, der seit über drei Jahren ohne Urteil im Hochsicherheitsgefängnis Belmarsh sitzt und gegen seine Auslieferung an die USA wegen journalistischer Tätigkeiten.""",Pariser Platz,1,10117.0,,5.0,14.0
2023-01-09,0 days 13:30:00,0 days 15:00:00,"""Mahnwache für die Abschaffung aller Atomwaffen""",Pariser Platz,,10117.0,,20.0,50.0
2023-01-09,0 days 16:00:00,0 days 19:00:00,"""Zur Verteidigung der Demokratie in Brasilien""",Wallstr.,57,10179.0,,100.0,5.0
2023-01-09,0 days 17:00:00,0 days 18:30:00,"""Mahnwache für Frieden und Menschenrechte"" (vom 09.01. bis 27.03.2023 - jeweils Mo.)",Pariser Platz,,10117.0,,10.0,7.0
2023-01-09,0 days 17:00:00,0 days 18:30:00,"""Schluss mit den hohen Energiepreisen""",Hanna-Renate-Laurien-Platz,,12247.0,,5.0,5.0
2023-01-09,0 days 17:00:00,0 days 19:30:00,"""Gedenkkundgebung für Karl Liebknecht und Rosa Luxemburg""",Anton-Saefkow-Platz,,10369.0,,5.0,4.0
2023-01-09,0 days 17:45:00,0 days 19:00:00,"""Stoppt den Krieg! Frieden und Freiheit für die Ukraine! Jetzt!"" (vom 02.01. bis 03.04.2023 - jeweils Mo.)",Alt-Müggelheim,,12559.0,,15.0,15.0
2023-01-09,0 days 17:45:00,0 days 19:30:00,"""Für Frieden, Freiheit und Selbstbestimmung"" (vom 02.01. bis 27.12.2023 - jeweils Mo.)",Teltower Damm,,14167.0,,30.0,68.0
2023-01-09,0 days 17:45:00,0 days 20:30:00,"""WIR STEHEN FÜR ... Rücktritt & Sanktionen für Verantwortliche der Coronapolitik. ... Aufarbeitung & Wiedergutmachung des menschenrechtsverletzenden Missmanagements & der Korruption der letzten Jahre. ... neutrale & umfassende Berichterstattung & die sofortige Beendigung jeglicher Kriegspropaganda. WIR SAGEN NEIN zu Transhumanismus & Great Reset des WEF. NEIN zur digitalen Überwachung. NEIN zum selbstzerstörischen Umgang mit der Krisensituation in unserem Land."" (vom 05.12.2022 bis 27.03.2023 - jeweils Mo.)",,,,+++NEU+++ Elcknerplatz (vor Saturn) - Bahnhofstr. - Am Bahndamm - Alte Kaulsdorfer Str. - Kaulsdorfer Str. - Mahlsdorfer Str. - Bahnhofstr. - Lindenstr. - Alt-Köpenick - Müggelheimer Str. - Kietzer Str. - Kirchstr. - Alt-Köpenick - Luisenhain (Alt-Köpenick 32) +++ALT+++ Elcknerplatz (vor Saturn - AK) - Mahlsdorfer Str. - Gehsener Str. - Kaulsdorfer Str. - Mahlsdorfer Str. - Bahnhofstr. - Lindenstr. - Alt-Köpenick - Freiheit -Lüdersstr. - Jägerstr. - Rosenstr. - Alt-Köpenick - Luisenhain (Alt-Köpenick 32 - EK),100.0,4.0
2023-01-09,0 days 18:00:00,0 days 19:00:00,"""(Dauer)Mahnwache am Kanzleramt für die sofortige Abschaltung aller Atomanlagen"" (vom 02.01. bis 26.06.2023 - jeweils Mo.)",Willy-Brandt-Str.,1,10557.0,,20.0,
2023-01-09,0 days 18:00:00,0 days 19:00:00,"""Antikriegsmahnwache - Kein Krieg und keine Kriegshetze gegen Russland! NATO-Hände weg von der Ukraine und anderen Ländern, die in ihrem Fadenkreuz stehen!"" (vom 02.01. bis 27.03.2023 - jeweils Mo.)",Alexanderplatz,9,10178.0,,10.0,15.0
2023-01-09,0 days 18:00:00,0 days 19:45:00,"""Nachbarschaftlich verbunden für uneingeschränkte Grundrechte und Friedenspolitik, gegen ID 2020, Agenda 2030, und das globale WHO Pandemie-Diktat!"" (vom 03.10.2022 bis 24.04.2023 - jeweils Mo.)",,,,Rathaus Schöneberg - Belziger Str. - Heinrich-Lasse Park - Hauptstr. - Akazienstr. - vor der Apostel-Paulus-Kirche (ZK) - Goltzstr. - Winterfeldtplatz - Maaßenstr. - Nollendorfplatz - Maaßenstr. - Winterfeldtplatz,45.0,40.0
2023-01-09,0 days 18:00:00,0 days 20:30:00,"""Für die sofortige und bedingungslose Wiederherstellung aller Grundrechte, - für eine unbeschwerte Kindheit unserer Kinder, - für faire Arbeitsbedingungen und Löhne statt Impfpflicht für Pflegeberufe, - für ein sofortiges Ende jeglicher Impfpflichtbestrebungen, - für die vollständige und unabhängige Aufklärung der Corona-Maßnahmen, - für den sofortigen Stopp der politisch erzeugten Kostenexplosionen; - für eine Politik frei von Lobbyismus und Korruption."" (vom 02.01. bis 01.05.2023 - jeweils Mo.)",,,13507.0,Alt-Tegel 2 (am Schinkelbrunnen) - Bernstorffstr. - Buddestr. - Gorkistr. - Miraustr. - Borsigwalder Weg - Conradstr. - Ziekowstr. - Gorkistr. - Buddestr. - Bernstorffstr. - Alt-Tegel 2 (am Schinkelbrunnen),55.0,40.0
2023-01-09,0 days 18:00:00,0 days 20:30:00,"""Frieden, Freiheit, Selbstbestimmung, Demokratie""",,,,Wilmersdorfer Str. / Krumme Str. (AK) - Wilmersdorfer Str. - Schillerstr. - Leibnizstr. - Kantstr. - Savignyplatz (ZK) - Knesebeckstr. - Kurfürstendamm - Leibnitzstr. / Giesebrechtstr. (ZK) - Kurfürstendamm - Adenauerplatz - Wilmersdorfer Str. / Krumme Str. (EK),60.0,
2023-01-09,0 days 18:00:00,0 days 21:00:00,"""Tegel geht auf die Straße"" (vom 03.10.2022 bis 27.03.2023 - jeweils Mo.)",,,13507.0,Alt-Tegel 2 (am Schinkelbrunnen) - Bernstorffstr. - Buddestr. - Gorkistr. - Ziekowstr. - Oeserstr. - Prendener Zeile - Gorkistr. - Basdorfer Zeile - Tile-Brügge-Weg - Havelmüllerweg - Rohrbrunnner Str. - Kehrwieder - Am Rosenweg - Myrtenweg - Bollestr. - Tile-Brügge-Weg - Ziekowstr. - Gorkistr. - Buddestr. - Bernstoffstr. - Alt-Tegel 2 (am Schinkelbrunnen),100.0,
2023-01-09,0 days 18:00:00,0 days 23:00:00,"""Wir sind Vielfalt! Solidarität ist unsere Stärke. Gegen rechtsoffene Versammlungen aller Art und überall!"" (vom 09.01. bis 31.12.2023 - jeweils Mo.)",Falkplatz,1,10437.0,,200.0,
2023-01-09,0 days 18:00:00,0 days 23:00:00,"""Keine Bühne für Captain Future und die Basis. Verschwörungsideolog*innen raus aus den Kiezen""",Falkplatz,1,10437.0,,50.0,
2023-01-09,0 days 18:15:00,0 days 23:00:00,"""Captain Future von der Erde vs. Jan Böhmermann Intergalactic""",Falkplatz,1,10437.0,,100.0,
2023-01-09,0 days 19:00:00,0 days 20:00:00,"""Mahnwache: FLUGLÄRM UND FEINSTAUB MACHEN KRANK! Konsequentes Nachtflugverbot von 22 Uhr bis 6 Uhr am Flughafen BER. Kurzstreckenflüge gehören auf die Schiene. Alle Messdaten der Ultrafeinstaubmessung am Flughafen BER müssen öffentlich werden. Die Subventionierung des Flughafens und der Billigairlines muss beendet werden, denn wer fliegt oder Flüge anbietet, muss die tatsächlichen Kosten zahlen."" (vom 08.08.2022 bis 07.08.2023 - jeweils Mo.)",Bölschestr.,,12587.0,,40.0,
2023-01-09,0 days 19:00:00,0 days 22:00:00,"""Freiräume Verteidigen! Für ein lebenswertes Leben kämpfen. Abenddemonstration zur anlässlichen Räumung von Lützerath, Heibo und anderen autonomen Freiräumen.""",,,,Revaler Str. - Warschauerstr. - Kopernikusstr. - Simon-Dach-Str. - Niederbarnimstr. - Porskauer Str. - Rigaer Str. - Liebigstr. - Bänschstr. - Bänschstr. (vor dem Forckenbeckplatz),100.0,
2023-01-10,0 days 00:00:00,0 days 23:59:00,"""Revolutionsgarden des Islamischen Regime auf die Terrorliste der EU einsetzen"" (vom 23.12.2022 bis 20.01.2023 - täglich)",Platz der Republik,1,10557.0,,4.0,
2023-01-10,0 days 00:00:00,1 days 00:00:00,"""Zuschließung der Iranischen Botschaft"" sic! (vom 17.11.2022 bis 15.01.2023 - täglich)",Podbielskiallee,67,14195.0,,2.0,
2023-01-10,0 days 07:33:00,0 days 08:17:00,"""Essen retten, Leben retten - Aufstand der letzten Generation""",A 100 BAB Stadtring,,10711.0,"BAB Ausfahrt 100, Konstanzer Straße, VA 1",9.0,4.0
2023-01-10,0 days 10:30:00,0 days 13:00:00,"""Stoppt die Verfolgung von FALUN DAFA / FALUN-GONG Praktizierenden und anderen unschuldigen Menschen in China. Beendet die Diktatur der Kommunistischen Partei."" (vom 01.01. bis 31.12.2023 - jeweils Mo.,Di.,Mi.,Do.,Fr.,Sa.,So.)",Jannowitzbrücke,,10179.0,,10.0,40.0
2023-01-10,0 days 13:15:00,0 days 15:00:00,"""Klimaschutz-Sofortprogramm""",Willy-Brandt-Str.,1,10557.0,,20.0,8.0
2023-01-10,0 days 13:30:00,0 days 14:15:00,"""E-Fuels for Future""",Willy-Brandt-Str.,1,10557.0,,20.0,4.0
2023-01-10,0 days 14:00:00,0 days 15:30:00,"""Kundgebung für eine kämpferische ver.di Tarifrunde. Aktiv werden gegen die Abwälzung der Kriegs- und Krisenlasten.""",Hindenburgdamm,30,12203.0,,20.0,6.0
2023-01-10,0 days 15:00:00,0 days 17:30:00,"""Menschenrechtsverletzungen und Hinrichtungen stoppen.""",Altstädter Ring,,13597.0,,10.0,30.0
2023-01-10,0 days 16:00:00,0 days 18:00:00,"""Bürgerinnen und Bürger üben Kritik an deutschen Regierungen und Leitmedien, plädieren für Frieden und Demokratie und suchen das offene Gespräch mit Passanten."" (vom 10.01. bis 31.01.2023 - jeweils Di.)",Alt-Köpenick,21,12555.0,,25.0,30.0
2023-01-10,0 days 16:00:00,0 days 18:30:00,"""´FreeThemAll - Free all the peaceful protesters of the REFUGEES IN LIBYA...""",Zimmerstr.,79,10117.0,,100.0,
2023-01-10,0 days 16:00:00,0 days 19:00:00,"""Grünflächen- und Spatzenschutz und Erhalt Biodiversität in Neukölln""",Bat-Yam-Platz,1,12353.0,,10.0,10.0
2023-01-10,0 days 16:30:00,0 days 18:00:00,"""Demonstration ""Omas gegen Rechts Südwest "" gegen Querdenker/Verschwörungstheoretiker und rechte Populisten auf dem Mittelstreifen der Schloßstraße""",Schloßstr.,,12163.0,,15.0,33.0
2023-01-10,0 days 17:00:00,0 days 18:30:00,"""Menschen mit Schildern"" (vom 03.01. bis 26.12.2023 - jeweils Di.)",Schloßstr.,,12163.0,,30.0,5.0
2023-01-10,0 days 18:40:00,0 days 19:15:00,"""Wir pfeifen auf Stuttgart 21"" (vom 10.01. bis 28.03.2023 - jeweils Di.)",Potsdamer Platz,1,10785.0,,5.0,4.0
2023-01-11,0 days 00:00:00,0 days 23:59:00,"""Revolutionsgarden des Islamischen Regime auf die Terrorliste der EU einsetzen"" (vom 23.12.2022 bis 20.01.2023 - täglich)",Platz der Republik,1,10557.0,,4.0,
2023-01-11,0 days 00:00:00,1 days 00:00:00,"""Zuschließung der Iranischen Botschaft"" sic! (vom 17.11.2022 bis 15.01.2023 - täglich)",Podbielskiallee,67,14195.0,,2.0,2.0
2023-01-11,0 days 10:00:00,0 days 12:00:00,Aufruf zur Wahl demokratischer Parteien,Kranoldplatz,2,12209.0,,6.0,
2023-01-11,0 days 10:00:00,0 days 18:00:00,"""Gegen Mieterverdrängung durch sogenannte energetische Sanierung und Luxussanierung für unverfälschte Denkmalpflege. Verstoß gegen den Kaufvertrag."" (vom 24.12.2022 bis 25.03.2023 - jeweils Mi.,Sa.,So.)",Kehrwieder,,13509.0,,6.0,1.0
2023-01-11,0 days 10:30:00,0 days 13:00:00,"""Stoppt die Verfolgung von FALUN DAFA / FALUN-GONG Praktizierenden und anderen unschuldigen Menschen in China. Beendet die Diktatur der Kommunistischen Partei."" (vom 01.01. bis 31.12.2023 - jeweils Mo.,Di.,Mi.,Do.,Fr.,Sa.,So.)",Jannowitzbrücke,,10179.0,,10.0,7.0
2023-01-11,0 days 13:00:00,0 days 18:00:00,"""Stimmt gegen Krieg! Wählt SGP!""",Heinrich-Dathe-Platz,,10319.0,,50.0,28.0
2023-01-11,0 days 16:00:00,0 days 17:30:00,"""Kundgebung gegen Gentrifizierung - Solidarisch im Kiez""",Mariendorfer Weg,2024-05-03 00:00:00,12051.0,,30.0,
2023-01-11,0 days 16:00:00,0 days 19:00:00,"""Umgestaltung des Hermannplatzes und der Abriss von Karstadt"" (vom 04.01. bis 27.12.2023 - jeweils Mi.)",Hasenheide,3,10967.0,,40.0,18.0
2023-01-11,0 days 17:00:00,0 days 20:00:00,"""Menschenrechtsverletzungen in Peru""",Taubenstr.,20,10117.0,,25.0,10.0
2023-01-11,0 days 17:30:00,0 days 20:30:00,"""Animal Rights Square: Video-Aktion zur Aufklärung über die Tierindustrie""",Alexanderplatz,9,10178.0,,12.0,58.0
2023-01-11,0 days 17:30:00,0 days 23:00:00,"""Für Frieden Freiheit Souveränität und Selbstbestimmung gehen die Freien Geister 4Gs - Alexanderplatz &#128330;&#65039; Wir zusammen Spazierengegen: - für den zusammenhalt in der Gesellschaft - für unsere Kinder und deren Zukunft - für Frieden auf DER ganzen WELT - gegen die Berufsbezogenene / allgemein Impfpflicht - gegen die Inflation und Wirtschaftskrise in unserem Land! WIR WOLLEN DEUTSCHLAND NICHT GEGEN DIE WAND FAHREN SEHEN!""",,,,Alexanderplatz – Rathausstr. - Spandauer Str.- Anna Louisa Karsch Str. - An der Spandauer Brücke - Rosenthalerstr. - Auguststr. - Kleine Rosenthaler Str. - Steinstr. - Alte Schönhauser Str. - Münzstr. - Memhardstr. - Alexanderstr. -Grunerstr. - Dircksenstr. - EK Alexanderplatz Weltzeituhr,250.0,
2023-01-12,0 days 00:00:00,0 days 23:59:00,"""Revolutionsgarden des Islamischen Regime auf die Terrorliste der EU einsetzen"" (vom 23.12.2022 bis 20.01.2023 - täglich)",Platz der Republik,1,10557.0,,4.0,
2023-01-12,0 days 00:00:00,1 days 00:00:00,"""Zuschließung der Iranischen Botschaft"" sic! (vom 17.11.2022 bis 15.01.2023 - täglich)",Podbielskiallee,67,14195.0,,2.0,
2023-01-12,0 days 07:48:00,0 days 08:50:00,"""Essen retten, Leben retten - Aufstand der letzten Generation""",A 100 BAB Stadtring,,12157.0,"BAB 103 / Anschlussstelle Sachsendamm, VA 1",7.0,
2023-01-12,0 days 07:58:00,0 days 08:56:00,"""Essen retten, Leben retten - Aufstand der letzten Generation""",Messedamm,10,14057.0,"Messedamm/Neue Kantstraße, Richtung Nord, VA 2",9.0,7.0
2023-01-12,0 days 08:30:00,0 days 09:30:00,"""Aufklärung rechter Straftaten"" (vom 05.01. bis 28.12.2023 - jeweils Do.)",Tempelhofer Damm,12,12101.0,,15.0,170.0
2023-01-12,0 days 10:00:00,0 days 13:00:00,"""Streik der Beschäftigten von fletwerk, gegewo Gebäudeservice und Gewobag MB""",Admiralstr.,2024-02-01 00:00:00,10999.0,,350.0,2.0
2023-01-12,0 days 10:30:00,0 days 13:00:00,"""Stoppt die Verfolgung von FALUN DAFA / FALUN-GONG Praktizierenden und anderen unschuldigen Menschen in China. Beendet die Diktatur der Kommunistischen Partei."" (vom 01.01. bis 31.12.2023 - jeweils Mo.,Di.,Mi.,Do.,Fr.,Sa.,So.)",Jannowitzbrücke,,10179.0,,10.0,5.0
2023-01-12,0 days 12:00:00,0 days 13:30:00,"""Der Energiekonzern RWE will das Dorf Lützerath im Rheinland abbaggern, um die Kohle unter dem Dorf zu verbrennen. Damit verstärken wir die Klimakrise umso mehr.""",Friedrichstr.,95,10117.0,,4.0,
2023-01-12,0 days 13:00:00,0 days 18:00:00,"""Stimmt gegen Krieg! Wählt SGP!""",Teterower Ring,,12619.0,,50.0,4.0
2023-01-12,0 days 14:00:00,0 days 15:00:00,"""Für die Menschenrechte in Nordkorea. für Religionsfreiheit und gegen Christenverfolgung; für Reis statt Atom und gegen Bomben und Raketen; für die Auflösung der Konzentrationslager; für Reise- , Meinungsfreiheit, für Menschenrechte"" (vom 20.10.2022 bis 19.01.2023 - jeweils Do.)",Glinkastr.,5,10117.0,,12.0,
2023-01-12,0 days 15:00:00,0 days 17:30:00,"""Menschenrechtsverletzungen und Hinrichtungen stoppen.""",Schloßplatz,,10178.0,,10.0,6.0
2023-01-12,0 days 16:00:00,0 days 18:30:00,"""Friedliche und freundliche Unterstützung des Nachbarschaftsdialogs. Entgegenwirken von Spaltung und Diskriminierung jeder Art, durch Förderung von friedlicher Kommunikation miteinander, Gleichberechtigung und fundiertem Verständnis für alle Mitmenschen."" (vom 05.01. bis 28.12.2023 - jeweils Do.)",Wilmersdorfer Str.,,10585.0,Goethestr./Wilmersdorfer Str.,19.0,10.0
2023-01-12,0 days 16:30:00,0 days 18:00:00,"""Menschen mit Schildern"" (vom 05.01. bis 28.12.2023 - jeweils Do.)",Tempelhofer Damm,100,12101.0,,30.0,10.0
2023-01-12,0 days 17:00:00,0 days 18:00:00,"""Menschen mit Schildern"" (vom 06.01. bis 30.12.2022 - jeweils Do.) (vom 05.01. bis 28.12.2023 - jeweils Do.)",Paradestr.,,12101.0,,30.0,
2023-01-12,0 days 18:00:00,0 days 20:00:00,"""Mahnwache für Rundfunkfreiheit"" (vom 05.01. bis 29.06.2023 - jeweils Do.)",Masurenallee,,14057.0,,20.0,
2023-01-13,0 days 00:00:00,0 days 23:59:00,"""Revolutionsgarden des Islamischen Regime auf die Terrorliste der EU einsetzen"" (vom 23.12.2022 bis 20.01.2023 - täglich)",Platz der Republik,1,10557.0,,4.0,
2023-01-13,0 days 00:00:00,1 days 00:00:00,"""Zuschließung der Iranischen Botschaft"" sic! (vom 17.11.2022 bis 15.01.2023 - täglich)",Podbielskiallee,67,14195.0,,2.0,
2023-01-13,0 days 07:38:00,0 days 08:34:00,"""Essen retten, Leben retten - Aufstand der letzten Generation""",A 100 BAB Stadtring,,10713.0,"AS Konstanzer Straße Ri. Nord, 10713 Berlin, VA 1",6.0,
2023-01-13,0 days 09:58:00,0 days 09:58:00,"""Essen retten, Leben retten - Aufstand der letzten Generation""",A 100 BAB Stadtring,,10713.0,"AS Konstanzer Straße Ri. Nord, 10713 Berlin, VA 3",4.0,5.0
2023-01-13,0 days 10:00:00,0 days 12:00:00,Im Rahmen von #FridaysForFuture Fortsetzung der wöchentlichen Klimamahnwache jeweils Freitag von 10 bis 12.00 Uhr. (vom 04.11.2022 bis 28.04.2023 - jeweils Fr.),Platz der Republik,1,10557.0,,12.0,4.0
2023-01-13,0 days 10:30:00,0 days 13:00:00,"""Stoppt die Verfolgung von FALUN DAFA / FALUN-GONG Praktizierenden und anderen unschuldigen Menschen in China. Beendet die Diktatur der Kommunistischen Partei."" (vom 01.01. bis 31.12.2023 - jeweils Mo.,Di.,Mi.,Do.,Fr.,Sa.,So.)",Jannowitzbrücke,,10179.0,,10.0,6.0
2023-01-13,0 days 11:00:00,0 days 11:45:00,"""Bannerdrop zum Klimastreik am 10.02.""",Niederkirchnerstr.,5,10117.0,,10.0,4.0
2023-01-13,0 days 12:00:00,0 days 18:00:00,"""Wir sind für die Freiheit von Julian Assange, der seit über drei Jahren ohne Urteil im Hochsicherheitsgefängnis Belmarsh sitzt und gegen seine Auslieferung an die USA wegen journalistischer Tätigkeiten."" (vom 06.01. bis 24.02.2023 - jeweils Fr.)",Pariser Platz,,10117.0,,8.0,20.0
2023-01-13,0 days 14:30:00,0 days 17:00:00,"""Grundrechte, Frieden, Umweltschutz, Energiesicherheit: wir wollen eine neue Politik in Berlin""",,,,AK Am Friedrichshain / Märchenbrunnen - Greifswalder Str. - Marienburger Str. - Winsstr. - Immanuelkirchstr. - Prenzlauer Allee - Wörther Str. - Rykestr. - Knaackstr. - Kollwitzstr. - Metzer Str. - Schönhauser Allee - Fehrbelliner Str. - Choriner Str. - Oderberger Str. - Eberswalder Str. (ZK) - Schwedter Str. - Kastanienallee - Zionskirchstr. - Griebenowstr. - Wolliner Str. - Bernauer Str. - Swinemünder Str. - Arkonaplatz - Ruppiner Str. - Granseer Str. - Swinemünder Str. - Zionskirchstr. - Veteranenstr. - Fehrbelliner Str. - Kastanienallee - Schönhauser Allee - Schönhauser Allee - Sredzkistr. - Kollwitzstr. - Senefelderstr. - Raumerstr. - Pappelallee - Stahlheimer Str. - Wisbyer Str. - Prenzlauer Allee - Stargarder Str. - Schönhauser Allee - Bornholmer Str. - Schönfließer Str. - Schivelbeiner Str. - Schönhauser Allee - S-/U-Bhf. Schönhauser (ZK)- Kopenhagener Str. - Ystader Str. - Gleimstr. - Schönhauser Allee - Metzer Str. - Prenzlauer Allee - Mollstr. - Greifswalder Str. - Am Friedrichshain / Märchenbrunnen,50.0,25.0
