Datum,Von,Bis,Thema,Strasse,Nr,PLZ,Aufzugsstrecke,Teilnehmende (angemeldet),Teilnehmende (tatsächlich)
21.03.2021,14:00,19:00,"""Zum Internationalen Tag gegen Rassismus möchten wir uns solidarisch mit den Opfern von Rassismus zeigen und damit ein Zeichen für mehr Empathie, Gleichberechtigung und Nächstenliebe für Menschen aller Herkünfte setzen.""",Pariser Platz,,10117.0,,20.0,40.0
21.03.2021,14:00,20:00,"""The 10th anniversary of the Syrian uprising- Gedenken an die syrischen Aufstände 2011""",Platz der Republik,1,10557.0,,50.0,15.0
21.03.2021,14:30,16:30,"""Solidarität mit Ömer Faruk Gergerlioglu""",Breitscheidplatz,,10789.0,,100.0,120.0
21.03.2021,15:00,17:00,"""Wohnungs- und Mietenpolitik""",Leopoldplatz,,13347.0,,100.0,
21.03.2021,16:00,22:00,"""Coronapandemie: Nicht auf unserem Rücken! Wir müssen reden""",Marheinekeplatz,15,10961.0,,10.0,15.0
22.03.2021,00:00,24:00,"""Gegen das Sterben der deutschen Bauernhöfe - Lebensmittel sind keine Ramschware"" (vom 15.02. bis 28.03.2021 - täglich)",Karl-Marx-Allee,1,10178.0,- täglicher Aufzug: Karl-Marx-Allee (Stellplatz) - Unter den Linden - Str. des 17. Juni - Großer Stern - Str. des 17. Juni - Ernst-Reuter-Platz - Hardenbergstr. - Budapester Str. - Kurfürstenstr. - Potsdamer Str. - Leipziger Str. Grunerstr. - Karl-Marx-Allee (Stellplatz),400.0,40.0
22.03.2021,00:01,03:00,"""Kunst Performance mit Live Streaming um Aufmerksamkeit von Internationale Community zu bringen, auf das Gefahr dass Bolsonaro (President Brasiliens, ein Pandemie Leugner) für die ganze Welt bedeutet. (vom 20.03. bis 18.04.2021 - täglich)",,,,Wallstr. (Brasilianische Botschaft AK) - Niederwallstr. - Oberwallstr. - Unten den Linden - Pariser Platz - durchs Brandenburger Tor - Platz des 18. März - Straße des 17. Juli - Yitzhak-Rabin-Str. - Heinrich-von-Gagern-Str. (gegenüber des Platzes der Republik EK),5.0,2.0
22.03.2021,08:00,10:00,"""Demonstration für ein soziales, demokratisches & nachhaltiges Berliner Hochschulgesetz""",Niederkirchnerstr.,5,10117.0,,50.0,35.0
22.03.2021,10:30,13:00,"""Stoppt die Verfolgung von FALUN DAFA / FALUN-GONG Praktizierenden in China. Beendet die Diktatur der Kommunistischen Partei."" (vom 02.01. bis 31.12.2021 - jeweils Mo.,Di.,Mi.,Do.,Fr.,Sa.,So.)",Jannowitzbrücke,,10179.0,,10.0,2.0
22.03.2021,11:00,12:00,"""Zubringer zur Demo: Frack Off. Water On.""",,,,Am Festungsgraben 1 (AK) - Hinter dem Gießhaus - Unter den Linden - Bundesstr. - Wilhelmstr. - Marschallbrücke,8.0,
22.03.2021,11:00,15:00,"""Unsere Koffer müssen wieder rollen, rettet die Reisebranche""",Platz des 18. März,,10117.0,Kdg. Platz des 18. März Bus-Korso: Olympischer Pl. - Olympische Str. - Reichsstr. - Theodor-Heuss-Pl. - Kaiserdamm - Bismarckstr. - Ernst-Reuter-Pl. - Str. des 17.Juni - Ebertstr.,1000.0,120.0
22.03.2021,11:45,12:10,unbekannt,Großer Stern,,10557.0,,3.0,
22.03.2021,12:00,14:30,"""Welt-Wassertag""",,,10117.0,(AP) Reichstagufer – Weidendammbrücke – Friedrichstr. – Reinhardtstr. – Luisenstr. – Marschallbrücke (ZK) – Wilhelmstr. – Unter den Linden – Friedrichstr. – Jägerstr. – Gendarmenmarkt (EP),300.0,40.0
22.03.2021,14:00,16:00,"""Anlässlich des Bund-Länder Gipfels soll es eine Kundgebung im Rahmen der #ZeroCovid-Initiative geben.""",Willy-Brandt-Str.,1,10557.0,,20.0,12.0
22.03.2021,16:00,18:00,"""Demo Berlin""",,,,…. - B2 bis Karl-Marx-Allee,200.0,46.0
22.03.2021,16:00,19:00,"""Kundgebung Freiheit für alle von Repression Betroffenen Gefangenen""",Friedrichstr.,185,10117.0,,80.0,25.0
22.03.2021,17:00,19:00,"""Bürgerdialog ""Für eine faire,gemeinsame und ungespaltene Gesellschaft""",Puderstr.,22,12435.0,,20.0,10.0
22.03.2021,18:00,19:00,"""Mahnwache zur Erinnerung an die Opfer des atomaren Super-Gau im japanischen Fukushima, für den weltweiten Frieden UND soziale Gerechtigkeit"" (vom 22.03. bis 13.09.2021 - jeweils Mo.)",Willy-Brandt-Str.,1,10557.0,,20.0,8.0
22.03.2021,18:00,20:00,"""Protest gegen Hartz 4"" (vom 01.02. bis 27.12.2021 - jeweils Mo.)",Alexanderplatz,,10178.0,,50.0,
22.03.2021,18:00,22:00,"""Kritik an den Maßnahmen im Zusammenhang mit dem Infektionsschutzgesetz. Wir stehen auf gegen die Arroganz und Ignoranz unserer Regierung gegenüber den Menschen des Landes und der ganzen Welt. Wir dulden keinen Faschismus, Antisemitismus, Links -und Rechtsextremismus und jede Form von Gewalt.""",,,,NEU: (AP) P+R Parkplatz Heinersdorf Park - Am Feuchten Winkel - Pasewalker Str. – Damerowstraße - Breite Str. - Mühlenstraße - Florastraße – Wollankstraße – Prinzenallee – Pankstraße - Reinickendorfer Str. – Müllerstraße – (ZK) Leopoldplatz (60 Min) - Müllerstraße – Scharnweberstraße – Eichborndamm - Wilhelmsruher Damm – (EP) Wilhelmsruher Damm / Dannenwalder Weg / Treuenbritzener Str. ALT:Bhf. Pankow Heinersdorf Park and Ride - Am Feuchten Winkel - Pasewalker Str. – Damerowstraße - Breite Str. - Mühlenstraße/B96a - Florastraße – Wollankstraße – Prinzenallee – Pankstraße - Reinickendorfer Str. - Müllerstraße Zwischenkundgebung zwischen Nazarethkirchstr. und Schulstr. - Müllerstr. Wenden an Verkehrsinsel Utrechterstr. / Ostender Str. – Müllerstraße - Müllerstr. Wenden auf Kreuzung Luxemburger Str. / Schulstr. – Scharnweberstraße – Eichborndamm - Wilhelmsruher Damm - Wilhelmsruher Damm nach Kreuzung Treuenbritzener Str. / Dannenwalder Weg,200.0,79.0
22.03.2021,19:00,20:00,"Es muss ein modernes Luft-Verkehrs-Konzept für Deutschland her! Das derzeitige Single-Airport-Konzept ist in ein Flughafen-System einzubinden, bei dem stadtnahe Kapazitäten konsequent reduziert bzw. verlagert werden. Konsequentes Nachtflugverbot von 22 Uhr bis 6 Uhr am ""Flughafen BER. Kurzstreckenflüge gehören auf die Schiene. Alle Messdaten der Ultrafeinstaubmessung am Flughafen BER müssen öffentlich werden. Die Subventionierung des Flughafens und der Billigairlines muss beendet werden, denn wer fliegt, muss die tatsächlichen Kosten zahlen."" (vom 01.02. bis 30.04.2021 - jeweils Mo.)",Bölschestr.,,12587.0,,40.0,15.0
23.03.2021,00:00,24:00,"""Gegen das Sterben der deutschen Bauernhöfe - Lebensmittel sind keine Ramschware"" (vom 15.02. bis 28.03.2021 - täglich)",Karl-Marx-Allee,1,10178.0,Strecke NEU am 23.03.21 Karl-Marx-Allee (Stellplatz) - Alexanderstr.- Karl-Liebknecht-Str.-Unter den Linden - Glinkastr.- Behrenstr.- Eberstr.- Str. des 17. Juni - Großer Stern - Str. des 17. Juni (ZK) - Ernst-Reuter-Platz - Hardenbergstr. - Budapester Str. - Kurfürstenstr. - Potsdamer Str. - Potsdamer Platz - Ebertstr. - Str. d. 17. Juni (Zwischenkundgebung) - Ebertstr. - Behrenstr. - Glinkastr. - Unter den Linden - Karl-Liebknecht-Str - Alexanderstr. - Karl-Marx-Allee (Stellplatz),400.0,400.0
23.03.2021,00:01,03:00,"""Kunst Performance mit Live Streaming um Aufmerksamkeit von Internationale Community zu bringen, auf das Gefahr dass Bolsonaro (President Brasiliens, ein Pandemie Leugner) für die ganze Welt bedeutet. (vom 20.03. bis 18.04.2021 - täglich)",,,,Wallstr. (Brasilianische Botschaft AK) - Niederwallstr. - Oberwallstr. - Unten den Linden - Pariser Platz - durchs Brandenburger Tor - Platz des 18. März - Straße des 17. Juli - Yitzhak-Rabin-Str. - Heinrich-von-Gagern-Str. (Gegenüber des Platzes der Republik EK),5.0,
23.03.2021,10:00,12:00,"""Bewegt euch endlich! Dehnen und Strecken für 0 % Erbbauzins"" (vom 23.03. bis 06.04.2021 - jeweils Di.)",,,,AK: Rathausstr. 15 (am U-Bahneingang) - Rathausstr - Alexanderplatz - Bernhard- Weiß-Str. - Wadzeckstr. - Keibelstr. - EP: Keibelstr. 36 (vor der Berliner Immobilienmanagement GmbH (BIM)),30.0,30.0
23.03.2021,10:30,13:00,"""Stoppt die Verfolgung von FALUN DAFA / FALUN-GONG Praktizierenden in China. Beendet die Diktatur der Kommunistischen Partei."" (vom 02.01. bis 31.12.2021 - jeweils Mo.,Di.,Mi.,Do.,Fr.,Sa.,So.)",Jannowitzbrücke,,10179.0,,10.0,5.0
23.03.2021,11:30,14:30,"""Warnstreik Tarifrunde Metall- und Elektroindustrie als Autokorso""",,,,"Strecke VA 2: (AP) Am Rathenaupark, Hennigsdorf (Bombardier Werk) – Neuendorfstr. – Spandauer Allee – Dorfstr. – Oberjägerweg – Waldmeisterstr. – Spandauer Landstr. – Niederneuendorfer Allee – Landesgrenze BB/BE – Niederneuendorfer Allee – Streitstr. – Neuendorfer Str. – Falkenseer Platz – Altstädter Ring – Klosterstr. – Ruhlebener Str. – Charlottenburger Chaussee – Rominter Allee – Olympischer Platz (EP)",50.0,30.0
23.03.2021,11:30,14:30,"""Warnstreik im Rahmen der Tarifauseinandersetzung in der Metall- und Elektroindustrie""",,,,"Strecke VA 4 (Zubringer): (AP) Oberlandstr. 75-84 (Fa. Procter & Gamble) - Oberlandstr. - Germaniastr. – Tempelhofer Damm - Mehringdamm - Wilhelmstr. - Hedemannstr. - Stresemannstr. – Potsdamer Platz - Ebertstr. - Straße des 17. Juni (EP, Übergang in VA 3)",70.0,45.0
23.03.2021,12:00,14:30,"""Warnstreik im Rahmen der Tarifauseinandersetzung in der Metall- und Elektroindustrie""",,,,"Strecke VA 1: NEU (AP) Am Juliusturm 14-38 (BMW) - Am Juliusturm – Nonnendammallee – (Eingliederung I: Osram, Siemens) – Siemensdamm – Jakob-Kaiser-Platz - Tegeler Weg – Olbersstr. – Gaußstr. – Sickingenstr. (Eingliederung II: Siemens) – Beusselstr. – Turmstr. – Stromstr. - Alt Moabit – Paulstr. – Spreeweg – Str.d.17.Juni – Ernst-Reuter-Platz – Bismarckstr. - Kaiserdamm – Theodor-Heuss-Platz – Reichsstr. – Steubenplatz – Olympische Str. – Olympischer Platz (EP) Alt (AP) Am Juliusturm 14-38 (BMW) - Am Juliusturm – Nonnendammallee – (Eingliederung I: Osram, Siemens) – Siemensdamm – Jakob-Kaiser-Platz - Tegeler Weg – Olbersstr. – Gaußstr. – Sickingenstr. (Eingliederung II: Siemens) – Beusselstr. – Turmstr. – Stromstr. - Alt Moabit – Paulstr. – Spreeweg – Str.d.17.Juni – Ernst-Reuter-Platz – Hardenbergstr. – Joachimsthaler Str. – Kurfürstendamm – Lewishamstr. – Kantstr. – Neue Kantstr. – Masurenallee – Theodor-Heuss-Platz – Reichsstr. – Steubenplatz – Olympische Str. – Olympischer Platz (EP)",500.0,455.0
23.03.2021,12:00,14:30,"""Warnstreik im Rahmen der Tarifauseinandersetzung in der Metall- und Elektroindustrie""",,,,"Strecke VA 3: (AP) Straße des 17. Juni (FRi. BbTor, rechter FS) – Ernst-Reuter-Platz - Bismarckstr. – Kaiserdamm - Theodor-Heuss-Platz - Reichsstr. – Steubenplatz - Olympische Str. - Olympischer Platz (EP)",60.0,53.0
23.03.2021,13:00,16:00,"""Terror-Anschlag vom 19. März im Romantik-Kiez: Freie Hand für Ermittlungen des Berliner Staatsschutz. Gegen politische Weisungen und Vertuschung durch Politik und Medien""",Schlegelstr.,16,10115.0,,20.0,5.0
23.03.2021,16:00,17:00,"""Kreideaktion gegen Rassismus""",Blasewitzer Ring,28,13593.0,,20.0,8.0
23.03.2021,16:00,19:30,"""#VisionZero - Fahrraddemonstration zum Gedenken an tödlich verunglückte Radfahrende""",,,,"Möckernstr. 47 (vor dem ADFC-Velokiez) - Möckernstr. - Tempelhofer Ufer - Waterloo-Ufer - Zossener Brücke - Lindenstr. - Axl-Springer-Str. - Spittelmarkt, Neue Gertraudenbrücke - Mühlendammbrücke - Mühlendamm - Grunerstr. - Alexanderstr. - Otto-Braun-Str. - Greifswalder Str. - Berliner Allee - Berliner Allee Ecke Feldtmannstr. (Mahnwache an der Unfallstelle) - Berliner Allee - Greifswalder Straße - Otto- Braun-Straße - Mollstraße - Torstraße - Hannoversche Str. - Hessische Str. - Invalidenstraße - Invalidenstraße 44 (EK vor dem BMVI)",100.0,120.0
23.03.2021,17:00,18:00,"""Verschwindenlassen - Verfahren gegen Angehörigen von Verschwundenen in der Türkei""",Kottbusser Tor,,10999.0,,50.0,50.0
23.03.2021,17:00,19:00,"""Hatte dein Essen ein Gesicht?""",Hermann-Ehlers-Platz,,12165.0,,5.0,7.0
23.03.2021,17:15,18:30,"""Mahnung an die Politik und Gedenken für die zweite getötete Radfahrerin in Berlin 2021. Nur 4 Tage sind vergangen, seit der letzten Mahnwache. Wieder tötet ein rechtsabbiegender LKW-Fahrer mutmaßlich eine Radfahrerin. Es ist unerträglich.""",Berliner Allee,,13088.0,,300.0,
23.03.2021,17:30,19:30,"""Gedenkveranstaltung zu dem Attentat in Atlanta USA""",Bremer Str.,,10551.0,,100.0,120.0
23.03.2021,18:00,23:59,"""Meuterei und Rigaer 94 verteidigen!""",,,10245.0,Reichenberger Straße 58 (AP)-Reichenberger Straße-Lausitzer Straße-Wiener Str. (entgegen der Richtungsfahrbahn)-Skalitzer Straße-Oberbaumstraße-Oberbaumbrücke-Warschauer Straße-Grünberger Straße-Gärtnerstraße-Boxhagener Straße-Niederbarnimstraße-Frankfurter Allee-Voigtstraße-Rigaer Straße- Bersarinplatz-Petersburger Straße (entgegen der Richtungsfahrbahn)-Warschauer Straße-Warschauer Straße/Revaler Straße(EP),300.0,
24.03.2021,00:00,24:00,"""Gegen das Sterben der deutschen Bauernhöfe - Lebensmittel sind keine Ramschware"" (vom 15.02. bis 28.03.2021 - täglich)",Karl-Marx-Allee,1,10178.0,- täglicher Aufzug: Karl-Marx-Allee (Stellplatz) - Unter den Linden - Str. des 17. Juni - Großer Stern - Str. des 17. Juni - Ernst-Reuter-Platz - Hardenbergstr. - Budapester Str. - Kurfürstenstr. - Potsdamer Str. - Leipziger Str. Grunerstr. - Karl-Marx-Allee (Stellplatz),400.0,65.0
24.03.2021,00:01,03:00,"""Kunst Performance mit Live Streaming um Aufmerksamkeit von Internationale Community zu bringen, auf das Gefahr dass Bolsonaro (President Brasiliens, ein Pandemie Leugner) für die ganze Welt bedeutet. (vom 20.03. bis 18.04.2021 - täglich)",,,,Wallstr. (Brasilianische Botschaft AK) - Niederwallstr. - Oberwallstr. - Unten den Linden - Pariser Platz - durchs Brandenburger Tor - Platz des 18. März - Straße des 17. Juli - Yitzhak-Rabin-Str. - Heinrich-von-Gagern-Str. (Gegenüber des Platzes der Republik EK),5.0,2.0
24.03.2021,08:00,10:00,"""PKK gebt meine Tochter zurück!!!"" (vom 07.10.2020 bis 31.05.2021 - jeweils Mi.)",Willy-Brandt-Str.,1,10557.0,,50.0,
24.03.2021,10:30,13:00,"""Stoppt die Verfolgung von FALUN DAFA / FALUN-GONG Praktizierenden in China. Beendet die Diktatur der Kommunistischen Partei."" (vom 02.01. bis 31.12.2021 - jeweils Mo.,Di.,Mi.,Do.,Fr.,Sa.,So.)",Jannowitzbrücke,,10179.0,,10.0,3.0
24.03.2021,11:00,12:30,"""Petitionsübergabe an der japanischen Botschaft inkl. Foto-Aktion""",Tiergartenstr.,24,10785.0,,20.0,14.0
24.03.2021,11:00,14:00,"""Internationale Wochen gegen Rassisus Mahnwache für Toleranz und ein friedliches Miteinander gegen Rasismus, Antisemitismus und Islamfeindlichkeit""",Karl-August-Platz,,10625.0,,15.0,5.0
24.03.2021,12:00,13:00,"""Tierversuche bei LPT""",Jägerstr.,1,10117.0,,4.0,3.0
24.03.2021,12:00,15:00,"""Im Namen der Kunst. Künstler.innen retten Kunst & Kultur in der Corona-Krise"" (vom 20.01. bis 31.03.2021 - jeweils Mi.)",Potsdamer Platz,,10785.0,,25.0,16.0
24.03.2021,15:00,15:30,"""Antikriegsmahnwache"" (vom 03.02. bis 31.03.2021 - jeweils Mi.)",Pariser Platz,,10117.0,,10.0,3.0
24.03.2021,16:00,17:30,"""Für eine sozial gerechte Wohnungspolitik""",S-Bhf. Plänterwald,,12435.0,,5.0,
24.03.2021,16:00,18:00,"""Wöchentliche #gibuns5 Kundgebung"" (vom 21.10.2020 bis 25.08.2021 - jeweils Mi.)",Friedrichstr.,108,10117.0,,50.0,25.0
24.03.2021,17:00,19:00,"""Merkel muss weg"" (vom 22.11.2020 bis 29.09.2021 - jeweils Mi.)",Willy-Brandt-Str.,1,10557.0,,50.0,
24.03.2021,17:00,19:00,"""Protest gegen Einschränkung der grundgesetzlich garantierten Versammlungsfreiheit""",Reichenberger Str./Lausitzer Straße,,10999.0,,100.0,60.0
24.03.2021,17:00,20:00,"""Solidarität mit internationalem, antifaschistischem Widerstand""",,,,Hermannplatz - Kottbusser Damm - Kottbusser Str. - Kottbusser Tor - Adalbertstr. - Oranienstr. - Oranienplatz,50.0,60.0
24.03.2021,17:00,20:30,"""Video-Aktion zur Aufklärung über die Tierindustrie."" (vom 24.03. bis 26.05.2021 - jeweils Mi.)",Mauerpark,,10437.0,,30.0,5.0
24.03.2021,17:30,19:00,"""Für eine sozial gerechte Wohnungspolitik""",Dammweg,56,12435.0,,5.0,
24.03.2021,18:00,19:00,"""Merkel muß weg Mittwoch"" (vom 20.01. bis 31.03.2021 - jeweils Mi.)",Willy-Brandt-Str.,1,10557.0,,15.0,
24.03.2021,18:30,20:00,"""Thema: Menschenrechte aus Argentinien. 24 März 1976-2021 . Tag der Erinnerung, Wahrheit und Gerechtigkeit.""",Marienburger Str.,40A,10405.0,,30.0,30.0
24.03.2021,18:40,19:15,"""Wir pfeifen auf Stuttgart 21"" (vom 05.01. bis 30.03.2021 - jeweils Di.)",Potsdamer Platz,,10785.0,,5.0,
25.03.2021,00:00,24:00,"""Gegen das Sterben der deutschen Bauernhöfe - Lebensmittel sind keine Ramschware"" (vom 15.02. bis 28.03.2021 - täglich)",Karl-Marx-Allee,1,10178.0,Karl-Marx-Allee (Stellplatz),400.0,15.0
25.03.2021,00:01,03:00,"""Kunst Performance mit Live Streaming um Aufmerksamkeit von Internationale Community zu bringen, auf das Gefahr dass Bolsonaro (President Brasiliens, ein Pandemie Leugner) für die ganze Welt bedeutet. (vom 20.03. bis 18.04.2021 - täglich)",,,,Wallstr. (Brasilianische Botschaft AK) - Niederwallstr. - Oberwallstr. - Unten den Linden - Pariser Platz - durchs Brandenburger Tor - Platz des 18. März - Straße des 17. Juli - Yitzhak-Rabin-Str. - Heinrich-von-Gagern-Str. (Gegenüber des Platzes der Republik EK),5.0,
25.03.2021,05:30,12:00,"""Kundgebung"" (?)",Köpenicker Str.,133,10179.0,,100.0,60.0
25.03.2021,05:30,14:00,"""Kundgebung gegen Gentrifizierung und Verdrängung aus der Innenstadt - Gegen die Räumung der Meuterei",Reichenberger Str.,58,10999.0,,58.0,30.0
25.03.2021,06:00,10:00,"""Gentrifizierung / Verdrängung aus der Innenstadt""",Warschauer Str.,,10243.0,,45.0,8.0
25.03.2021,06:00,12:00,"""Kiezkultur von Unten erhalten und verteidigen. Meuterei bleibt!""",,,10999.0,"Herrfurthplatz, Hermannstr., Hermannplatz (ZK), Kottbusser Damm, Kottbusser Str., Kottbusser Tor, ein Runde um das Kottbusser Tor, Reichenberger Str. 58(EK)",100.0,500.0
25.03.2021,06:00,13:14,"""Krawall und Remmidemmi gegen jede Räumung""",,,,Köpenicker Str. 137 - Bethaniendamm - Mariannenplatz - Waldemarstr. - Dresdnerstr. - Oranienstr. - Adalbertstr. - Reichenberger Str.,300.0,110.0
25.03.2021,06:00,15:00,"""Kundgebung zum Aufmerksammachen auf die Verdrängung von Menschen und kleinen Gewerbebetrieben aus der Innenstadt Berlins""",Yorckstr.,4,10965.0,,100.0,8.0
25.03.2021,06:00,18:00,"""Friedrichshain gegen jede Räumung""",Rigaer Str./Silvio-Meier-Str.,,10247.0,,100.0,40.0
25.03.2021,06:00,19:00,"""Räumung der Kiezkneipe Meuterei""",,,,Potsdamer Straße 180 (AP)- Potsdamer Straße- Schöneberger Ufer - Tempelhofer Ufer - Mehringdamm-Gneisenaustr. -Zossener Str.-Gitschiner Str.-Skalitzer Str -Kottbusser Tor - Reichenberger Straße - Reichenberger Str./Manteuffelstr.(EP),300.0,100.0
25.03.2021,08:00,09:30,"""Anwohner_innen und Künstler_innen gegen Verdrängung im Kiez""",Spreewaldplatz,,10999.0,,40.0,60.0
25.03.2021,09:00,09:30,"""Es wird Zeit einmal Bilanz zu ziehen - durch S21 verursachte Bilanzprobleme der Deutschen Bahn dürfen nicht durch Corona aus dem Blickfeld verloren werden""",Potsdamer Platz,2,10785.0,,10.0,9.0
25.03.2021,09:00,24:00,"""Mangelden Kontrollen im Transportgewerbe, sowie unlauteren Wettbewerb, Wettbewerbsverzerrung und Dumpingpreise als auch Sozialdumping in diesem Segment."" (vom 25.03. bis 26.03.2021,Do.,Fr.)",,,,"-----------Neu nach Kooperation / in Prüfung---------- Sammelpunkt Avus Nordkurve – re.Halenseestr.- Rathenauplatz – re. Kurfürstendamm - Tauentzienstr.- Wittenbergplatz - Kleiststr. – li.An der Urania - Schillstr. – Lützowplatz – re. Lützowufer (vorbei an Genthiner Str.) - Schöneberger Ufer – li.Potsdamer Brücke - Potsdamer Str. - Leipziger Platz - Leipziger Str. - Gertraudenstr. – Mühlendamm - Grunerstr. - Alexanderstr.- Otto-Braun-Str. –li. Mollstr. - Torstr. – re. Chausseestr. – li. Invalidenstr. – (ZK) BMVI, Invalidenstr. 44 – Invaliedenstr. – re. Alt-Moabit – li. Paulstr. – Spreeweg - Großer Stern – re. Straße des 17. Juni - wenden vor Brandenburger Tor Aufstellung Straße des 17. Juni, nördliche Fahrbahn Rückfahrt Straße des 17. Juni zur Avus Nordkurve Straße des 17. Juni - Großer Stern – re. Straße des 17. Juni - Ernst-Reuter-Platz – re. Bismarckstr. – Kaiserdamm – li. Messedamm - Halenseestr. – re. Avus Nordkurve _______________________________________ --------------------NEU----------------- 25.03.21 Anfahrt AVUS Nordkurve zum Brandenburger Tor Parkplatz Avus Nordkurve – re. Halenseestr. – Rathenauplatz – re. Kurfürstendamm – re. Schwarzbacher Str. – Auguste-Viktoria-Str. - re. Auffahrt zur A 100 Fr. Süd – Abfahrt A 100 AS Hohenzollerndamm – li. Hohenzollerndamm – li. Bundesallee – re. Spichernstr. – re. Lietzenburger Str. – li. Martin – Luther- Str. – An der Urania (Letzen 10 Fahrzeuge aus der Hauptkolonne fahren über die Kurfürstenstr. - li. Genthiner Str. zum Lützowufer – wieder Anschluss an die Hauptkolonne) – Schillstr. – re. Lützowufer – Schöneberger Ufer – li. Potsdamer Str. – Potsdamer Platz – Leipziger Str. – Gertraudenstr. – Mühlendamm – Molkenmarkt – Grunerstr. – Alexanderstr. – Otto-Braun-Str. – li. Mollstr. – Torstr. – re. Chausseestr. – li. Invaliedenstr. – (ZK) Brandbriefübergabe BMVI – Invaliedenstr. - re. Alt-Moabit – li. Paulstr. – Spreeweg – Großer Stern – re. Str. d. 17. Juni östw. Bis Brandenburger Tor 25.03.21 Rückfahrt Brandenburger Tor zum Rasthof AVUS Nordkurve Straße des 17. Juni vom Brandenburger Tor – Großer Stern – re. Str. des 17. Juni westl. – Ernst- Reuter- Platz – Bismarckstr. – li. Messedamm – Halenseestr. – Parkplatz Avus Nordkurve 26.03.21 Anfahrt AVUS Nordkurve zum Brandenburger Tor Parkplatz Avus Nordkurve – re. Halenseestr. – Rathenauplatz – re. Kurfürstendamm – re. Schwarzbacher Str. – Auguste-Viktoria-Str. - re. Auffahrt zur A 100 Fr. Süd – Abfahrt A 100 AS Innsbrucker Platz – li. Hauptstr. – li. Dominicusstr. – Martin- Luther- Str. – An der Urania – Schillstr. – Lützowplatz – Klingelhöferstr. – Hofjägerallee – Großer Stern – re. Str. des 17. Juni ostw. – li. Eberstr. – li. Ebertstr. – li. Scheidemannstr. – li. Yitzhak- Rabin- Str. – re. Str. des 17. Juni – Großer Stern umrunden – Str. des 17. Juni ostw. Bis vor Brandenburger Tor (EP) 26.03.21 Abfahrt erfolgt im Rahmen der StVO / Einzelfahrt ----------------------Alt------------- Treffpunkt Avus Autohof am 25.03.2021 um 08:00 Uhr. Korso start 09:00 Uhr an Firma SENNDER und InstaFreight vorbei zum Bundesministerium für Verkehr zur Brandbriefübergabe und anschließender Mahnwache auf Straße des 17 Juni mit Übernachtung. Am 26.03.2021 beim Eintreffen des zweiten Korsos aus Michendorf gegen 11:00 Uhr steht eine gemeinsame Fahrt über den befriedeten Bezirks (Ebertstaße, Scheidemannstraße, Ytzhak-Rubin-Str. mit anschließender Stadrundfahrt welche separat mitgeteilt wird. Nach dem Auzug finden eine Kundgebung am Brandenburger Tor stattfinden. Veranstaltung finden am 25. und 26.03.2021 statt.",300.0,70.0
25.03.2021,09:30,10:30,"""Warnstreik im Rahmen der Tarifrunde in der Metall- und Elektroindustrie""",Culemeyerstr.,1,12277.0,,70.0,
25.03.2021,10:00,11:30,"""Klimakrise bekämpfen! Erneuerbare-Ausbau verdreifachen!""",Willy-Brandt-Str.,1,10557.0,,30.0,4.0
25.03.2021,10:30,13:00,"""Stoppt die Verfolgung von FALUN DAFA / FALUN-GONG Praktizierenden in China. Beendet die Diktatur der Kommunistischen Partei."" (vom 02.01. bis 31.12.2021 - jeweils Mo.,Di.,Mi.,Do.,Fr.,Sa.,So.)",Jannowitzbrücke,,10179.0,,10.0,3.0
25.03.2021,12:00,13:00,"""Gegen die vielfältigen Menschenrechtsverletzungen in Nordkoea."" (vom 25.03. bis 24.06.2021 - jeweils Do.)",Glinkastr.,5,10117.0,,15.0,5.0
25.03.2021,13:00,18:00,"""Stoppt die Verfolgung von FALUN DAFA / FALUN-GONG Praktizierenden und anderen unschuldigen Menschen in China. Beendet die Diktatur der Kommunistischen Partei."" (vom 25.03. bis 26.03.2021,Do.,Fr.)",Hornstr.,,10963.0,,20.0,
25.03.2021,14:00,16:00,"""Nachbar sprechen Nachbar an: wie wollen wir unsere Kiez gestalten.""",Amsterdamer Str.,14,13347.0,,10.0,
25.03.2021,14:00,16:00,"""Nicht nur online Lehre an Universitäten""",Rathausstr.,15,10178.0,,100.0,50.0
25.03.2021,14:00,24:00,"""Zukunft braucht Veränderung. Agrarminister macht keinen Mist. Agrarwende jetzt."" (vom 25.03. bis 26.03.2021,Do.,Fr.)",Sonnenallee,225,12057.0,,4.0,130.0
25.03.2021,14:30,16:00,"""Kundgebung für den Erhalt des Wenckebach- Krankenhauses. Sofortiger STOPP der Verlagerung der Stationen aus dem Wenckebachklinikum ins Auguste-Viktoria-Klinikum!""",Wenckebachstr.,23,12099.0,,50.0,100.0
25.03.2021,15:00,18:00,"""Ihr verschüttet unsere Zukunft""",Sonnenallee,225,12047.0,,25.0,
25.03.2021,15:00,20:00,"""Agrarwende jetzt!!""",Sonnenallee,225,12045.0,,150.0,
25.03.2021,16:00,17:30,"""Menschenrechte in Belarus""",Am Treptower Park,32,12435.0,,30.0,50.0
25.03.2021,16:00,18:00,"""Friedliche und freundliche Unterstützung des Nachbarschaftsdialogs."" (vom 28.01. bis 25.03.2021 - jeweils Do.)",Wilmersdorfer Str.,,10585.0,,19.0,4.0
