Datum,Von,Bis,Thema,Strasse,Nr,PLZ,Aufzugsstrecke,Teilnehmende (angemeldet),Teilnehmende (tatsächlich)
2024-03-10,0 days 18:00:00,0 days 18:30:00,"""Lichterkette gegen Hass und Hetze! Wir wollen in der direkten Nachbarschaft, für unseren Kiez, unsere Straßen, unsere Gesellschaft ein Zeichen für Vielfalt und Demokratie setzen!""",Hermann-Hesse-Str.,,13156.0,Eine Störung des Straßenverkehrs wird ausgeschlossen,50.0,60.0
2024-03-10,0 days 18:00:00,0 days 19:00:00,"""Licht im Dunkeln: Unsere Straße bleibt hell!"" Eine Lichterkette unter Nachbarn des Bötzowkiezs als Zeichen für eine freie Gesellschaft. Wir wollen die schweigenden Mehrheit von Demokrat:innen sichtbar machen mit Hilfe einer Lichterkette. Wir wollen ein Zeichensetzen vor unserer Haustür, für unsere Straße, für unseren Kiez, für unsere Gesellschaft und gegen die drohende Dunkelheit. (vom 04.02. bis 28.04.2024 - jeweils So.)",Käthe-Niederkirchner-Str.,23,10407.0,,100.0,25.0
2024-03-10,0 days 18:00:00,0 days 19:00:00,"""Licht im Dunkeln: Unsere Straße bleibt hell. Lichterkette für Demokratie und Vielfalt."" (vom 18.02. bis 29.12.2024 - jeweils So.)",Winsstr.,,10405.0,,100.0,5.0
2024-03-11,0 days 00:00:00,0 days 07:00:00,"""48 Stunden Mahnwache / Kundgebung zur Aufklärung der Bevölkerung zur Preisexplosion"" (vom 09.03. bis 11.03.2024,Sa.,So.,Mo.)",Platz des 18. März,,10117.0,,50.0,2.0
2024-03-11,0 days 00:00:00,0 days 23:59:00,"""24h Dauermahnwache vor dem Bundesjustizministerium! Hungerstreik gegen Paragraph 129 StGB ! Weg mit Paragraph 129!"" (vom 01.03. bis 30.03.2024 - täglich)",Mohrenstr.,37,10117.0,,10.0,8.0
2024-03-11,0 days 00:00:00,1 days 00:00:00,"""Landwirtschaft, Bauernverband, Ampelregierung"" (vom 06.03. bis 25.04.2024 - täglich)",Straße des 17. Juni,100,10557.0,,50.0,
2024-03-11,0 days 06:00:00,0 days 12:00:00,"""Für den B-Plan-Kompromiss, Grünerhalt und Spielplatzerhalt"" (vom 26.02. bis 01.06.2024 - täglich)",Ossietzkystr.,26,13187.0,,30.0,7.0
2024-03-11,0 days 09:30:00,0 days 11:00:00,"""Klimakatastrophe anerkennen""",Spreeweg,1,10557.0,,40.0,
2024-03-11,0 days 10:00:00,0 days 18:00:00,"""Hinrichtungswelle im Iran stoppen/ Anhaltende Menschenrechtsverletzungen verurteilen / Solidarität mit den Bürgerprotesten im Iran""",Paul-Löbe-Allee,,10557.0,,10.0,3.0
2024-03-11,0 days 10:30:00,0 days 13:00:00,"""Beendet die Verfolgung von FALUN DAFA / FALUN-GONG Praktizierenden und anderen unschuldigen Menschen in China. Stoppt die Diktatur der Kommunistischen Partei."" (vom 01.01. bis 31.12.2024 - jeweils Mo.,Di.,Mi.,Do.,Fr.,Sa.,So.)",Jannowitzbrücke,,10179.0,,10.0,140.0
2024-03-11,0 days 11:00:00,0 days 13:00:00,"""Mindestpreise für appbasierte Mietwagen, funktionierende Verwaltung (Hamburger Modell)""",Niederkirchnerstr.,5,10117.0,,500.0,5.0
2024-03-11,0 days 12:00:00,0 days 14:00:00,"""Mahnwache vor dem RKI - Kritisiert wird die Rolle des RKI im Zusammenhang mit der Corona-Hysterie und den dadurch begründeten Menschenrechtsverletzungen. Es besteht weiterhin die Forderung nach Erfüllung der Informationspflicht als Regierungsbehörde. Ferner ist bislang keinerlei Bemühung um Aufarbeitung der begangenen Rechtsbrüche zu erkennen. Da zudem längst Vorbereitungen für die nächste Pandemiesimulation angelaufen sind, ist ein Ende der Notwendigkeit der Mahnwache nicht abzusehen."" (vom 05.02. bis 28.10.2024 - jeweils Mo.)",Nordufer,20,13353.0,,15.0,
2024-03-11,0 days 14:00:00,0 days 17:00:00,"""FALUN DAFA - FALUN GONG ist gut. Für eine freie Praxis der Falun Gong Übungen weltweit."" (vom 01.03. bis 30.11.2024 - täglich)",S-Bhf. Treptower Park,,12435.0,,20.0,
2024-03-11,0 days 14:00:00,0 days 19:00:00,"""Frieden und tolerantes Miteinandergelebte Vielfalt im Kiez!"" (vom 08.01. bis 15.07.2024 - jeweils Mo.)",Antonplatz,1,13086.0,,5.0,
2024-03-11,0 days 15:30:00,0 days 19:00:00,"""Stop Arming Israel - Protest und Aufklärungsaktion gegenüber der materielle Beteiligung der deutsche Waffenindustrie an dem Völkermord in Gaza.""",Friedrichstr.,60,10117.0,,100.0,4.0
2024-03-11,0 days 16:00:00,0 days 17:30:00,"""Mahnwache für Frieden und Menschenrechte weltweit"" (vom 04.03. bis 24.06.2024 - jeweils Mo.)",Pariser Platz,,10117.0,,5.0,80.0
2024-03-11,0 days 16:00:00,0 days 18:00:00,"""Auftakt zu den internationalen Aktionswochen gegen Rassismus""",Prerower Platz,,13051.0,,60.0,25.0
2024-03-11,0 days 17:00:00,0 days 19:00:00,"""Für eine bleibende Erinnerung an das Märzmassaker 1919""",Französische Str.,32,10117.0,,30.0,
2024-03-11,0 days 17:30:00,0 days 20:30:00,"""der garten, da jesu verraten wart. hier gedenken wir, dass auch michael & peter von hanselm & hendrik abfielen."" (vom 01.01. bis 30.12.2024 - jeweils Mo.)",Stargarder Str.,10,10437.0,,10.0,10.0
2024-03-11,0 days 17:45:00,0 days 19:00:00,"""Stoppt den Krieg! Frieden und Freiheit für die Ukraine! JETZT!""",Alt-Müggelheim,22,12559.0,,15.0,10.0
2024-03-11,0 days 17:45:00,0 days 19:30:00,"""Für Frieden, Freiheit und Selbstbestimmung"" (vom 08.01. bis 30.12.2024 - jeweils Mo.)",Teltower Damm,,14167.0,,30.0,35.0
2024-03-11,0 days 17:45:00,0 days 20:30:00,"""NEUE REGIERUNG, NEUE POLITIK! - Demokratie. Mehr Demokratie. Direkte Demokratie! Diskurs statt Zensur. Direkt gewählte Rundfunkbeiträge! Kein Geld für Krieg. Entwicklungshilfe für Deutschland! Bürokratieabbau statt Steuerinflation! Keine Özdemir Steuer. Davos-Globalismus ist nicht gewählt und nicht gewünscht.""",Elcknerplatz,8,12555.0,Elcknerplatz 6 (AK) - Bahnhofstr. - Mahlsdorfer Str. - Höhe Kaulsdorfer Str. Wendepunkt - Mahlsdorfer Str. - Bahnhofstr. - Seelenbinderstr. - Hämmerlingstr. - Kinzerallee - Bahnhofstr. - Lindenstr. - Dammbrücke - Alt-Köpenick (vorbei Luisenhain) - Schloßplatz (EK),100.0,10.0
2024-03-11,0 days 18:00:00,0 days 19:00:00,"""Antikriegsmahnwache"" (vom 08.01. bis 25.03.2024 - jeweils Mo.)",Alexanderplatz,,10178.0,,10.0,
2024-03-11,0 days 18:00:00,0 days 19:00:00,"""Mahnwache am Kanzleramt für die sofortige Abschaltung aller Atomanlagen - nicht nur in Deutschland"" (vom 08.01. bis 25.03.2024 - jeweils Mo.)",Willy-Brandt-Str.,1,10557.0,,20.0,24.0
2024-03-11,0 days 18:00:00,0 days 20:00:00,"""Charlottenburger Montagsspaziergang kritischer und besorgter Menschen: Wir laufen für den Frieden, der nur ohne Waffen geschaffen und gehalten werden kann, für die Rückkehr von Vernunft und Menschlichkeit in Gesellschaft und Politik und für die Aufarbeitung der Corona-Verbrechen!"" (vom 08.01. bis 30.12.2024 - jeweils Mo.)",,,,Wilmersdorfer Str./Ecke Krumme Str. - Wilmersdorfer Str. - Schillerstr. - Wende - Wilmersdorfer Str. 46 (ZK vor den Arcaden) - Wilmersdorfer Str. - Kantstr. - Wende - Wilmersdorfer Str. - Schillerstr. - Wilmersdorfer Str. 46 (EK vor den Arcaden) Neues Ende ab 5.2.24 Wilmersdorfer Str. / Goethestr.,40.0,18.0
2024-03-11,0 days 18:00:00,0 days 20:00:00,"""Nachbarschaftlich zusammen für uneingeschränkte Grundrechte und Friedenspolitik, gegen ID 2020, Agenda 2030, das globale Pandemie-Diktat der WHO und die Stakeholder-Governance der UNO"" (vom 12.02. bis 30.12.2024 - jeweils Mo.)",,,,John-F.-Kennedy-Platz (Rathaus Schöneberg) - Belziger Str. - Eisenacher Str. - Hauptstr. - Akazienstr. - Apostel-Paulus-Kirche (ZK) - Goltzstr. - Winterfeldtplatz - Maaßenstr. (ZK) - Nollendorfplatz - Winterfeldplatz,40.0,24.0
2024-03-11,0 days 18:00:00,0 days 20:30:00,"""TEGEL steht AUF für sofortigen Waffenstillstand und Diplomatie, statt Waffenlieferungen und Kriegstreiberei. Für bezahlbaren Lebensunterhalt für ALLE. Für echte Mitbestimmung der Bevölkerung und eine rechtlich konsequente Politikerhaftung. Für eine Politik frei von Lobbyismus und Korruption. Für die sofortige und bedingungslose Wiederherstellung aller Grundrechte. Für Frieden, Freiheit und Souveränität."" (vom 26.06.2023 bis 24.06.2024 - jeweils Mo.)",,,,Alt-Tegel 2 (am Schinkelbrunnen) - Berliner Str. - Grußdorfstr. - Buddestr. - Gorkistr. - Bollestr. - Oeserstr. - Prendener Zeile - Gorkistr. - Basdorfer Zeile - Tile-Brügge-Weg - Bollestr. - Gorkistr. (Fußgängerzone) - Alt-Tegel 2 (am Schinkelbrunnen),55.0,15.0
2024-03-11,0 days 18:00:00,0 days 22:00:00,"""Spirituelle Mahnwache - für Frieden in Nahost und in der Welt"" (vom 08.01. bis 30.12.2024 - jeweils Mo.)",Potsdamer Platz,,10785.0,,20.0,13.0
2024-03-11,0 days 19:00:00,0 days 20:00:00,"""Mahnwache: FLUGLÄRM UND FEINSTAUB MACHEN KRANK! Konsequentes Nachtflugverbot von 22 Uhr bis 6 Uhr am Flughafen BER. Kurzstreckenflüge gehören auf die Schiene. Alle Messdaten der Ultrafeinstaubmessung am Flughafen BER müssen öffentlich werden. Die Subventionierung des Flughafens und der Billigairlines muss beendet werden, denn wer fliegt oder Flüge anbietet, muss die tatsächlichen Kosten zahlen.""",Bölschestr.,100,12587.0,,30.0,1.0
2024-03-12,0 days 00:00:00,0 days 23:59:00,"""24h Dauermahnwache vor dem Bundesjustizministerium! Hungerstreik gegen Paragraph 129 StGB ! Weg mit Paragraph 129!"" (vom 01.03. bis 30.03.2024 - täglich)",Mohrenstr.,37,10117.0,,10.0,7.0
2024-03-12,0 days 00:00:00,1 days 00:00:00,"""Landwirtschaft, Bauernverband, Ampelregierung"" (vom 06.03. bis 25.04.2024 - täglich)",Straße des 17. Juni,100,10557.0,,50.0,
2024-03-12,0 days 06:00:00,0 days 12:00:00,"""Für den B-Plan-Kompromiss, Grünerhalt und Spielplatzerhalt"" (vom 26.02. bis 01.06.2024 - täglich)",Ossietzkystr.,26,13187.0,,30.0,4.0
2024-03-12,0 days 10:00:00,0 days 18:00:00,"""Hinrichtungswelle im Iran stoppen/ Anhaltende Menschenrechtsverletzungen verurteilen / Solidarität mit den Bürgerprotesten im Iran""",Paul-Löbe-Allee,,10557.0,,10.0,4.0
2024-03-12,0 days 10:30:00,0 days 13:00:00,"""Beendet die Verfolgung von FALUN DAFA / FALUN-GONG Praktizierenden und anderen unschuldigen Menschen in China. Stoppt die Diktatur der Kommunistischen Partei."" (vom 01.01. bis 31.12.2024 - jeweils Mo.,Di.,Mi.,Do.,Fr.,Sa.,So.)",Jannowitzbrücke,,10179.0,,10.0,250.0
2024-03-12,0 days 10:30:00,0 days 13:30:00,"""Tarifverhandlungen bei DAK-G und KKH --> Streik und Kundgebung""",,,,(neu) Panoramastr. 1 (AK) – Gontardstr. – Rathausstr. – Alexanderplatz – Dircksenstr. – Grunerstr. – Spandauer Str. – Karl-Liebknecht-Str. – Gontardstr. – Panoramastr. 1 (EK) (alt) Panoramastr. 1 (AK) - Karl-Liebknecht-Str. - Spandauer Str. - Gustav-Böß-Str. - Gontardstr. - Panoramastr. 1 (EK),200.0,6.0
2024-03-12,0 days 11:30:00,0 days 13:00:00,"""Für den Frieden in der Welt und das Ende aller Kriege - Frieden schaffen ohne Waffen""",Alexanderplatz,,10178.0,,10.0,
2024-03-12,0 days 12:00:00,0 days 20:00:00,"""Künstlerische Freiheit/ Für die Straßenmusik mit Verstärkern/ Aufhebung von Geldstrafen/ Einführung von Musikzonen""",Dircksenstraße,2,10178.0,,5.0,
2024-03-12,0 days 14:00:00,0 days 17:00:00,"""FALUN DAFA - FALUN GONG ist gut. Für eine freie Praxis der Falun Gong Übungen weltweit."" (vom 01.03. bis 30.11.2024 - täglich)",S-Bhf. Treptower Park,,12435.0,,20.0,2.0
2024-03-12,0 days 17:00:00,0 days 18:30:00,"""Die Bauernmahnwache Informiert die Bevölkerung über ziele der Bauernmahnwache Berlin.""",Platz des 18. März,,10117.0,,20.0,25.0
2024-03-12,0 days 17:00:00,0 days 18:30:00,"""Menschen mit Schildern stehen wegen der aktuellen Lage, der Gesundheitsdiktatur, der Berichterstattungen der Medien, der Kriegstreiberei der Politik, der Verfolgung Unschuldiger, der Korruption und der unkontrollierten Migration ..."" (vom 02.01. bis 24.12.2024 - jeweils Di.)",Schloßstr.,,12163.0,,20.0,45.0
2024-03-12,0 days 17:00:00,0 days 18:30:00,"""OmasgegenRechtsSüdwest - gegen Querdenker/Verschwörungstheoretiker und rechte Populisten""",Schloßstr.,,12163.0,,35.0,
2024-03-12,0 days 17:00:00,0 days 18:30:00,"""Demo gegen die Korruption und die Menschenrechtsverletzungen des philippinischen Präsidenten""",Potsdamer Platz,3,10785.0,,30.0,4.0
2024-03-12,0 days 18:40:00,0 days 19:15:00,"""Wir pfeifen auf Stuttgart 21"" (vom 09.01. bis 17.12.2024 - jeweils Di.)",Potsdamer Platz,,10785.0,,5.0,
2024-03-13,0 days 00:00:00,0 days 23:59:00,"""24h Dauermahnwache vor dem Bundesjustizministerium! Hungerstreik gegen Paragraph 129 StGB ! Weg mit Paragraph 129!"" (vom 01.03. bis 30.03.2024 - täglich)",Mohrenstr.,37,10117.0,,10.0,20.0
2024-03-13,0 days 00:00:00,1 days 00:00:00,"""Landwirtschaft, Bauernverband, Ampelregierung"" (vom 06.03. bis 25.04.2024 - täglich)",Straße des 17. Juni,100,10557.0,,50.0,
2024-03-13,0 days 06:00:00,0 days 12:00:00,"""Für den B-Plan-Kompromiss, Grünerhalt und Spielplatzerhalt"" (vom 26.02. bis 01.06.2024 - täglich)",Ossietzkystr.,26,13187.0,,30.0,8.0
2024-03-13,0 days 07:30:00,0 days 09:30:00,"Rentenpaket stoppen"" und ""Generationsvertrag stoppen",Paul-Löbe-Allee,1,10557.0,,8.0,2.0
2024-03-13,0 days 10:00:00,0 days 18:00:00,"""Hinrichtungswelle im Iran stoppen/ Anhaltende Menschenrechtsverletzungen verurteilen / Solidarität mit den Bürgerprotesten im Iran""",Paul-Löbe-Allee,,10557.0,,10.0,
2024-03-13,0 days 10:00:00,0 days 18:00:00,"""Gegen Mietverdrängung durch sogenannte energetische Sanierung und Luxussanierung für unverfälschte Denkmalpflege, Verstoss gegen den Kaufvertrag."" (vom 20.01. bis 20.04.2024 - jeweils Mi.,Sa.,So.)",Kehrwieder,,13509.0,An der Heide - Kehrwieder - Am Rosensteg- Am Brunnen (alle 2 Stunden im Wechsel),6.0,2.0
2024-03-13,0 days 10:30:00,0 days 13:00:00,"""Beendet die Verfolgung von FALUN DAFA / FALUN-GONG Praktizierenden und anderen unschuldigen Menschen in China. Stoppt die Diktatur der Kommunistischen Partei."" (vom 01.01. bis 31.12.2024 - jeweils Mo.,Di.,Mi.,Do.,Fr.,Sa.,So.)",Jannowitzbrücke,,10179.0,,10.0,
2024-03-13,0 days 12:00:00,0 days 20:00:00,"""Künstlerische Freiheit/ Für die Straßenmusik mit Verstärkern/ Aufhebung von Geldstrafen/ Einführung von Musikzonen""",Dircksenstraße,2,10178.0,,5.0,10.0
2024-03-13,0 days 12:00:00,0 days 23:59:00,"""Kein Taurus für die Ukraine, keine deutsche Kriegsbeteiligungen mehr""",Pariser Platz,1,10117.0,,100.0,70.0
2024-03-13,0 days 14:00:00,0 days 15:30:00,"""Solidarität mit Palästina""",Karl-Marx-Str.,83,12043.0,,150.0,
2024-03-13,0 days 14:00:00,0 days 17:00:00,"""FALUN DAFA - FALUN GONG ist gut. Für eine freie Praxis der Falun Gong Übungen weltweit."" (vom 01.03. bis 30.11.2024 - täglich)",S-Bhf. Treptower Park,,12435.0,,20.0,10.0
2024-03-13,0 days 15:00:00,0 days 16:00:00,"""Kein Krieg und keine Kriegshetze gegen Russland! NATO - Hände weg von der Ukraine und anderen Ländern, die in ihrem Fadenkreuz stehen!"" Antikriegsmahnwachen (vom 03.01. bis 27.03.2024 - jeweils Mi.)",Pariser Platz,,10117.0,,15.0,9.0
2024-03-13,0 days 16:00:00,0 days 17:00:00,"""Mahnwache Thema: Gewalt an Frauen, Mädchen und Minderheiten""",Birkenstr.,,10551.0,,20.0,
2024-03-13,0 days 16:00:00,0 days 19:00:00,"""Umgestaltung des Hermannplatzes und der Abriss von Karstadt"" (vom 10.01. bis 18.12.2024 - jeweils Mi.)",Hasenheide,3,10967.0,,25.0,100.0
2024-03-13,0 days 16:00:00,0 days 23:59:00,"""Jedes Jahr aufs Neue: Sechste Winter-Mahnwache gegen Obdachlosigkeit, Zwangsräumungen!""",Rathausstr.,15,10178.0,,80.0,60.0
2024-03-13,0 days 17:00:00,0 days 19:00:00,"""Wir gedenken der über 100 getöteten Journalisten im Nahen Osten, stehen ein für Frieden und fordern faire und ausgewogene Berichterstattung im öffentlichen Journalismus sowie die Sicherheit von Journalisten und Aktivisten, die in Solidarität mit Palästina stehen.""",Askanischer Platz,3,10963.0,,70.0,
2024-03-13,0 days 17:30:00,0 days 20:30:00,"""Animal Rights Square: Video-Aktion zur Aufklärung über die Tierindustrie""",Alexanderplatz,9,10178.0,,12.0,43.0
2024-03-13,0 days 18:00:00,0 days 19:00:00,"""Lichterkette für Demokratie, Vielfalt, Toleranz und Respekt""",,,,Residenzstr. - Markstr. - Franz-Neumann-Platz,100.0,
2024-03-14,0 days 00:00:00,0 days 16:00:00,"""Jedes Jahr aufs Neue: Sechste Winter-Mahnwache gegen Obdachlosigkeit, Zwangsräumungen!""",Rathausstr.,15,10178.0,,80.0,3.0
2024-03-14,0 days 00:00:00,0 days 23:59:00,"""24h Dauermahnwache vor dem Bundesjustizministerium! Hungerstreik gegen Paragraph 129 StGB ! Weg mit Paragraph 129!"" (vom 01.03. bis 30.03.2024 - täglich)",Mohrenstr.,37,10117.0,,10.0,5.0
2024-03-14,0 days 00:00:00,1 days 00:00:00,"""Landwirtschaft, Bauernverband, Ampelregierung"" (vom 06.03. bis 25.04.2024 - täglich)",Straße des 17. Juni,100,10557.0,,50.0,
2024-03-14,0 days 06:00:00,0 days 12:00:00,"""Für den B-Plan-Kompromiss, Grünerhalt und Spielplatzerhalt"" (vom 26.02. bis 01.06.2024 - täglich)",Ossietzkystr.,26,13187.0,,30.0,7.0
2024-03-14,0 days 08:30:00,0 days 09:30:00,"""Aufklärung rechter Straftaten"" (vom 04.01. bis 19.12.2024 - jeweils Do.)",Tempelhofer Damm,12,12101.0,,15.0,8.0
2024-03-14,0 days 09:00:00,0 days 16:00:00,"""Es soll daran erinnert werden, dass die Bewegung „Hungern bis ihr ehrlich seid“ dem Kanzler einen Brief geschickt hat, worauf bisher von Olaf Scholz nicht geantwortet wurde.""",Willy-Brandt-Str.,1,10557.0,,10.0,3.0
2024-03-14,0 days 10:00:00,0 days 18:00:00,"""Hinrichtungswelle im Iran stoppen/ Anhaltende Menschenrechtsverletzungen verurteilen / Solidarität mit den Bürgerprotesten im Iran""",Paul-Löbe-Allee,,10557.0,,10.0,1.0
2024-03-14,0 days 10:30:00,0 days 13:00:00,"""Beendet die Verfolgung von FALUN DAFA / FALUN-GONG Praktizierenden und anderen unschuldigen Menschen in China. Stoppt die Diktatur der Kommunistischen Partei."" (vom 01.01. bis 31.12.2024 - jeweils Mo.,Di.,Mi.,Do.,Fr.,Sa.,So.)",Jannowitzbrücke,,10179.0,,10.0,5.0
2024-03-14,0 days 13:00:00,0 days 15:00:00,"""Die Bauernmahnwache Berlin Informiert die Bevölkerung über Ziele der Bauernmahnwache.""",Potsdamer Platz,,10785.0,,10.0,9.0
2024-03-14,0 days 14:00:00,0 days 15:00:00,"""Gegen Menschenrechtsverletzungen in Nordkorea"" (vom 07.03. bis 30.05.2024 - jeweils Do.)",Glinkastr.,5,10117.0,,12.0,
2024-03-14,0 days 14:00:00,0 days 17:00:00,"""FALUN DAFA - FALUN GONG ist gut. Für eine freie Praxis der Falun Gong Übungen weltweit."" (vom 01.03. bis 30.11.2024 - täglich)",S-Bhf. Treptower Park,,12435.0,,20.0,10.0
2024-03-14,0 days 16:00:00,0 days 18:30:00,"""Friedliche und freundliche Unterstützung des Nachbarschaftsdialogs. Entgegenwirken von Spaltung und Diskriminierung jeder Art, durch Förderung von friedlicher Kommunikation miteinander, Gleichberechtigung und fundiertem Verständnis für alle Mitmenschen."" (vom 04.01. bis 26.12.2024 - jeweils Do.)",Wilmersdorfer Str.,,10585.0,,19.0,16.0
2024-03-14,0 days 17:00:00,0 days 18:30:00,"""Menschen mit Schildern stehen wegen der aktuellen Lage, der Gesundheitsdiktatur, der Berichterstattungen der Medien, der Kriegstreiberei der Politik, der Verfolgung Unschuldiger, der Korruption und der unkontrollierten Migration ..."" (vom 04.01. bis 26.12.2024 - jeweils Do.)",Tempelhofer Damm,,12101.0,,20.0,75.0
2024-03-14,0 days 17:00:00,0 days 18:30:00,"""Sicherer Radweg auf der Thielallee""",,,,"Thielallee/Habelschwerdter Allee - Thielallee - Dahlemer Weg bis Dahlemer Weg/Mörchinger Str. (2x hin und zurück, an den Endpunkten jeweils Kundgebungen)",50.0,
2024-03-14,0 days 18:00:00,0 days 20:00:00,"""Mahnwache für Rundfunkfreiheit"" (vom 04.01. bis 27.06.2024 - jeweils Do.)",Masurenallee,8,14057.0,,20.0,4.0
2024-03-15,0 days 00:00:00,0 days 23:59:00,"""24h Dauermahnwache vor dem Bundesjustizministerium! Hungerstreik gegen Paragraph 129 StGB ! Weg mit Paragraph 129!"" (vom 01.03. bis 30.03.2024 - täglich)",Mohrenstr.,37,10117.0,,10.0,
2024-03-15,0 days 00:00:00,1 days 00:00:00,"""Landwirtschaft, Bauernverband, Ampelregierung"" (vom 06.03. bis 25.04.2024 - täglich)",Straße des 17. Juni,100,10557.0,,50.0,
2024-03-15,0 days 06:00:00,0 days 12:00:00,"""Für den B-Plan-Kompromiss, Grünerhalt und Spielplatzerhalt"" (vom 26.02. bis 01.06.2024 - täglich)",Ossietzkystr.,26,13187.0,,30.0,10.0
2024-03-15,0 days 08:00:00,0 days 10:30:00,"""Maßregelvollzug verletzt die Würde - der § 63 ist illegal!""",Mohrenstr.,37,10117.0,- zeitgleich Jerusalemer Straße 27,20.0,
2024-03-15,0 days 10:00:00,0 days 12:00:00,"""Klimamahnwache zur Einhaltung des Pariser Abkommens, Fridays for Future"" (vom 05.01. bis 28.06.2024 - jeweils Fr.)",Platz der Republik,1,10557.0,,12.0,
2024-03-15,0 days 10:00:00,0 days 18:00:00,"""Hinrichtungswelle im Iran stoppen/ Anhaltende Menschenrechtsverletzungen verurteilen / Solidarität mit den Bürgerprotesten im Iran""",Paul-Löbe-Allee,,10557.0,,10.0,2.0
2024-03-15,0 days 10:00:00,0 days 18:00:00,"""Anlässlich der ungarischen Nationalfeiertag, werden wir auf die undemokratischen Verhältnisse in Ungarns"" Presselandschaft aufmerksam machen.""",Unter den Linden,76,10117.0,,30.0,2.0
2024-03-15,0 days 10:30:00,0 days 13:00:00,"""Beendet die Verfolgung von FALUN DAFA / FALUN-GONG Praktizierenden und anderen unschuldigen Menschen in China. Stoppt die Diktatur der Kommunistischen Partei."" (vom 01.01. bis 31.12.2024 - jeweils Mo.,Di.,Mi.,Do.,Fr.,Sa.,So.)",Jannowitzbrücke,,10179.0,,10.0,4.0
2024-03-15,0 days 11:00:00,0 days 11:30:00,"""Gedenkveranstaltung zur Ermordung von Talat Pascha- Revolutionär und Vordenker der modernen Türkei""",Hardenbergstr.,16,10623.0,,10.0,3.0
2024-03-15,0 days 12:00:00,0 days 19:00:00,"""aktuelle Situation zum Bundeshaushalt 2024 Protest gegen geplante Steuererhöhungen""",Spreeweg,1,10557.0,,50.0,
2024-03-15,0 days 12:00:00,0 days 20:00:00,"""Künstlerische Freiheit/ Für die Straßenmusik mit Verstärkern/ Aufhebung von Geldstrafen/ Einführung von Musikzonen""",Dircksenstraße,2,10178.0,,5.0,10.0
2024-03-15,0 days 12:00:00,0 days 20:00:00,"""Im Sinne der Menschenrechte, Demokratie, Rechtsstaatlichkeit und Presse- und Meinungsfreiheit setzen wir ein Zeichen für die Freiheit von Julian Assange, der seit über vier Jahren ohne Urteil im Hochsicherheitsgefängnis Belmarsh sitzt und gegen seine Auslieferung an die USA wegen der Veröffentlichungen von Kriegsverbrechen, die in Zusammenarbeit mit großen Medien erfolgten. Journalismus ist kein Verbrechen. Wir laden alle Menschen herzlich ein zu uns zu kommen, um sich zu informieren, uns zu unterstützen, oder mit uns zu diskutieren."" (vom 05.01. bis 26.04.2024 - jeweils Fr.)",Pariser Platz,,10117.0,,8.0,
2024-03-15,0 days 14:00:00,0 days 17:00:00,"""FALUN DAFA - FALUN GONG ist gut. Für eine freie Praxis der Falun Gong Übungen weltweit."" (vom 01.03. bis 30.11.2024 - täglich)",S-Bhf. Treptower Park,,12435.0,,20.0,90.0
2024-03-15,0 days 15:00:00,0 days 17:00:00,"""Internationaler LongCovid Arwareness Day (Wir geben LongCovid, PostCovid, MECFS und PostVAC) ein Gesicht! #nichtgenesen""",Platz der Republik,,10557.0,,100.0,20.0
2024-03-15,0 days 15:00:00,0 days 18:00:00,„Buntes Pflaster – gegen die AFD und gegen braun – Lichterfelde ist und bleibt bunt“,,,,"Der Bürgersteig vom Ausgang des Bahnhofs Lichterfelde Ost, vor den Ladengeschäften entlang, (links und rechts herum) auf dem Jungfernstieg von der Hausnummer 3 bis zur Hausnummer 7.",50.0,6.0
2024-03-15,0 days 15:00:00,0 days 18:00:00,"""Christliche Werte in der Gesellschaft""",Badstr.,4,13357.0,,5.0,80.0
2024-03-15,0 days 15:00:00,0 days 19:00:00,"""Gedenken der rassistischen Übergriffe in Tunesien""",,,,Görlitzer Park - Skalitzer Str. - Oranienstr. - Oranienplatz,100.0,30.0
2024-03-15,0 days 15:30:00,0 days 17:30:00,"""Aufklärung jetzt! Was erwarten wir vom Untersuchungsausschuss zum „Neukölln-Komplex“?""",Niederkirchnerstr.,5,10117.0,,30.0,6.0
2024-03-15,0 days 16:00:00,0 days 17:00:00,"""Friedensmeditation""",Platz der Republik,1,10557.0,,20.0,30.0
2024-03-15,0 days 16:00:00,0 days 18:00:00,"""Israelis in Berlin fordern ein Ende des Krieges! Für sofortigen Waffenstillstand, Freilassung der Geiseln und eine diplomatische Lösung für eine nachhaltige Zukunft in Israel-Palästina""",Werderscher Markt,,10117.0,,100.0,20.0
2024-03-15,0 days 16:00:00,0 days 18:00:00,"""Internationaler Tag gegen Polizeigewalt""",Görlitzer Str.,1,10997.0,,50.0,100.0
