Datum,Von,Bis,Thema,Strasse,Nr,PLZ,Aufzugsstrecke,Teilnehmende (angemeldet),Teilnehmende (tatsächlich)
06.10.2020,13:00,14:00,"""Einkommensrunde im öffentlichen Dienst von Bund und Kommunen / Krankenhausbereich""",Friedrichstr.,108,10117.0,,20.0,18.0
06.10.2020,17:00,20:00,"""Niemand ist vergessen - Gedenken an Kurt Schneider als Opfer von Neonazigewalt in Lichtenberg""",,,,Auftaktkundgebung auf dem Platz vor dem Rathaus Lichtenberg (Möllendorffstraße Ecke Normannenstraße - Normannenstraße - Rudolf-Reusch-Straße - EP: Rudolf-Reusch-Straße(Eingang Friedhof),50.0,38.0
07.10.2020,00:00,23:59,"""Querdenken zentrale Aussenstelle - wir protestieren gegen die Einschränkungen der Grundrechte in der Corona Krise"" (vom 04.10. bis 31.10.2020 - täglich)",Heinrich-von-Gagern-Str.,,10557.0,,99.0,6.0
07.10.2020,08:00,10:00,"""PKK gebt meine Tochter zurück!!!"" (vom 07.10.2020 bis 31.05.2021 - jeweils Mi.)",Willy-Brandt-Str.,1,10557.0,,50.0,3.0
07.10.2020,08:30,19:30,"""Unterstützung der gläubigen Christen in Russland, insbesondere der Stepanovs mit vielen Kindern in Archangelsk und der Protestanten dieser Stadt, damit der russische Präsident Wladimir Putin für sie eintrat und nicht zuließ, die Häuser dieser Familie sowie die protestantische Kirche in Archangelsk zu zerstören""",Unter den Linden,63,10117.0,,100.0,
07.10.2020,09:00,10:30,"""Frieden für Arzach""",Platz der Republik,1,10557.0,,150.0,350.0
07.10.2020,10:00,17:00,"""#alarmstuferot in der Kultur- und Veranstaltungswirtschaft - wir schaffen das so nicht!""",,,,"gem. Kooperationsgespräch wird lediglich ein Fahrgastschiff mit Versammlungsteilnehmern entlang der Spree im Bereich des Regierungsviertels, zwischen Liebknechtbrücke und Humboldthafen, mit Zwischenkundgebung vor dem Paul-Löbe-Haus fahren.",30.0,20.0
07.10.2020,10:30,13:00,"""Verfolgung von FALUN DAFA / FALUN GONGPraktizierenden in China beenden."" (vom 01.08. bis 31.12.2020 - jeweils Mo.,Di.,Mi.,Do.,Fr.,Sa.,So.)",Jannowitzbrücke,,10179.0,,10.0,2.0
07.10.2020,11:00,17:00,„Freiheit für die Kunst-Festigung d. Demokratie durch öff. Schreiben d. Art. 20 GG in Holz“ (vom 28.09. bis 10.10.2020 - täglich),Reichstagufer,,10117.0,,8.0,4.0
07.10.2020,12:00,14:00,"""US-Wahlen 2020""",Pariser Platz,2,10117.0,,50.0,30.0
07.10.2020,13:00,24:00,"""Stoppt den Neo-Osmanischen Vormarsch gegen Armenien"" (vom 07.10. bis 14.10.2020 - täglich)",Willy-Brandt-Str.,1,10557.0,,10.0,
07.10.2020,14:00,18:00,"""Stoppt die Verfolgung von FALUN DAFA / FALUN-GONG-Praktizierenden und anderen unschuldigen Menschen in China"" (vom 07.10. bis 25.11.2020 - jeweils Mi.)",Wilmersdorfer Str.,,10627.0,,15.0,6.0
07.10.2020,14:30,15:30,"""In Hessen soll der Dannenröder Forst für den Bau der a49 gefällt werden... Rodungsstopp!""",Platz der Republik,1,10557.0,,20.0,
07.10.2020,15:30,20:00,"""Oceans are rising, so are we..""",,,,"2 Aufzüge mit jeweils 500 TN, die sich am Potsdamer Platz vereinen und geschlossen zur Ebertstr. / Str. des 17. Juni begeben. Aufzug 1): Klingelhöferstraße 8 am Konrad-Adenauer-Haus zwischen Corneliusstraße der Seitenstraße der Klingelhöferstraße (AK) - Reichpietschufer - ung Potsdamer Straße - Potsdamer Platz (30-minütige ZK) Aufzug 2): Wilhelmstraße 140 am Willy-Brandt-Haus (Aufstellung der TN in Richtung Stresemannstraße) (AK) - Stresemannstraße - Potsdamer Platz (30-minütige ZK) Aufzüge 1) + 2) vereinen sich am Potsdamer Platz Wegstrecke des vereinten Aufzuges: Potsdamer Platz - Ebertstr. - Ebertstr. Ecke Str. des 17. Juni (EK)",1000.0,
07.10.2020,16:00,18:00,"""Wir(Menschen aus der Pflege und anderen Gesundheitsberufen) wollen die gestiegene Aufmerksamkeit bezüglich der Missstände in den Gesundheitsberufen nutzen, um unsere Forderungen in die Politik und in die Gesellschaft zu tragen.""",Johannisstr.,,10117.0,,100.0,40.0
07.10.2020,16:00,18:05,"""Wegen der verheerenden Klimapolitik der Bundesregierung...""",,,,Alexanderplatz an der WZU (AK) - Alexanderstr. - Karl-Liebknecht-Str. - UdL - Friedrichstr. - Chausseestr. - Invalidenstr. - Invalidenstr. 44 am BMVI (ZK) - Invalidenstr. Ecke Alt-Moabit - Rahel-Hirsch-Str. - Washingtonplatz (EK),200.0,
07.10.2020,17:00,19:00,"""Merkel muss weg"" (vom 22.11.2019 bis 21.11.2020 - jeweils Mi.)",Willy-Brandt-Str.,1,10557.0,,50.0,
07.10.2020,17:15,18:00,"""Zubringer zur Abschlusskundgebung der angemeldeten Demo von Extinction Rebellion „Like the Sea We Rise“",,,,Am Festungsgraben 1 (AP) - Hinter dem Gießhaus - UdL - Brandenburger Tor (EP),8.0,
07.10.2020,17:30,20:30,"""Video-Aktion zur Aufklärung über die Tierindustrie.""",Alexanderplatz,7,10178.0,,20.0,20.0
07.10.2020,18:00,19:00,"""Merkel muß weg Mittwoch"" (vom 08.01. bis 23.12.2020 - jeweils Mi.)",Willy-Brandt-Straße,1,10557.0,,30.0,11.0
07.10.2020,18:00,22:00,"""NachbarInnen Demonstration gegen Verdrängung - für einen solidarischen Kiez und den Erhalt des Hausprojektes Liebig 34.""",,,,Rigaer Straße/Liebigstraße - Rigaer Straße - Schleidenplatz - Pettenkoferstraße - Schreinerstraße - Proskauerstraße - Bänschstraße - Liebigstraße - Kreuzung Rigaer Straße/Liebigstraße,200.0,
07.10.2020,18:30,20:00,"""Gegen die Verletzung der Menschen Rechte in Belarus""",Potsdamer Platz,,10785.0,,100.0,55.0
07.10.2020,18:30,20:30,"""Protest gegen die Verdrängung der Buchhandlung Kisch & Co.""",Oranienstr.,25,10999.0,,200.0,200.0
07.10.2020,19:30,21:00,"""Aktivierung mit informativem Charakter über die aktuelle politische Situation in Chile""",Mühlenstr.,70,10243.0,,50.0,
08.10.2020,00:00,23:59,"""Querdenken zentrale Aussenstelle - wir protestieren gegen die Einschränkungen der Grundrechte in der Corona Krise"" (vom 04.10. bis 31.10.2020 - täglich)",Heinrich-von-Gagern-Str.,,10557.0,,99.0,25.0
08.10.2020,00:00,24:00,"""Stoppt den Neo-Osmanischen Vormarsch gegen Armenien"" (vom 07.10. bis 14.10.2020 - täglich)",Willy-Brandt-Str.,1,10557.0,,10.0,
08.10.2020,00:00,24:00,"""VERFASSUNGSGEBENDE-VERSAMMLUNG"" (vom 21.09. bis 21.12.2020 - täglich)",Platz der Republik,1,10557.0,,4.0,
08.10.2020,07:30,10:00,"""Meinungskundgebung zum medizinischen Hintergrund von Corona. Aufklärung der Bevölkerung mit dem Ziel, Ängste zu nehmen.""",Kiefholzstr.,45,12435.0,"VA Ort Kiefholzstr.402, dortiger Gehweg, ggü Schule",50.0,10.0
08.10.2020,10:30,13:00,"""Verfolgung von FALUN DAFA / FALUN GONGPraktizierenden in China beenden."" (vom 01.08. bis 31.12.2020 - jeweils Mo.,Di.,Mi.,Do.,Fr.,Sa.,So.)",Jannowitzbrücke,,10179.0,,10.0,2.0
08.10.2020,10:45,12:00,"""Pressekundgebung des Bündnisses gegen Mietenwahnsinn und Verdrängung anlässlich der Zwangsräumung der Liebig 34""",Liebigstr.,4-12,10247.0,,10.0,
08.10.2020,11:30,13:00,"""Tarifdemonstration""",Rotherstr.,11,10245.0,,50.0,25.0
08.10.2020,11:30,13:30,"""Mahnwache - keine Stasi in der AfD, im Landtag oder Bundestag""",Dorotheenstr.,,10117.0,,3.0,1.0
08.10.2020,12:00,17:00,"""Iran: Hinrichtung als Mittel der Macht Stoppt Massaker an Demonstranten / Europa in Pflicht""",Platz der Republik,,10557.0,,150.0,80.0
08.10.2020,12:30,13:30,""" Einweihung Mahnmal für die unbekannten Zivilistinnen und Zivilisten“",Pariser Platz,,10117.0,,100.0,50.0
08.10.2020,14:00,15:00,"""Für die Menschenrechte in Nordkorea: Für Religionsfreiheit Auflösung der Konzentrationslager Reis statt Atom für Reise-u Meinungsfreiheit für alle Nordkoreaner"" (vom 10.09. bis 10.12.2020 - jeweils Do.)",Glinkastr.,5,10117.0,,15.0,6.0
08.10.2020,15:36,19:55,Gegen die Verbreitung von falschen & irreführenden Informationen zur Klimakrise. #TellTheTruth#,S-Bhf. Friedrichstr.,,10117.0,,130.0,130.0
08.10.2020,16:00,22:00,"""LIEBIG34 VERTEIDIGEN: gegen die Bullenbesetzung des Nordkiez!""",Rigaer Str.,23,10247.0,,150.0,
08.10.2020,17:00,19:30,"""Rettet das Colosseum""",,,,AK: Schönhauser Allee 123 Stargarder Straße - Dunckerstraße - Lettestraße - Pappelallee - Schönhauser Allee EK: Gleimstraße 31,25.0,
08.10.2020,17:30,19:30,"""2. Kiezgespräch Karl-August-Kiez: TReffen von 5 AGs aus dem 1. Kiezgespräch am 04.09.2020""",Karl-August-Platz,,10625.0,,40.0,12.0
08.10.2020,18:00,21:00,"""Gentrifizierung in Berlin""",Frankfurter Tor,,10243.0,,10.0,
08.10.2020,18:30,21:00,"""Spot on Brazil""",Märkischer Platz,,10179.0,,300.0,180.0
09.10.2020,00:00,18:00,"""Mahnwache zum Waldsterben"" (vom 05.10. bis 09.10.2020 - täglich)",Invalidenpark,,10115.0,,300.0,
09.10.2020,00:00,23:59,"""Querdenken zentrale Aussenstelle - wir protestieren gegen die Einschränkungen der Grundrechte in der Corona Krise"" (vom 04.10. bis 31.10.2020 - täglich)",Heinrich-von-Gagern-Str.,,10557.0,,99.0,
09.10.2020,00:00,24:00,"""Stoppt den Neo-Osmanischen Vormarsch gegen Armenien"" (vom 07.10. bis 14.10.2020 - täglich)",Willy-Brandt-Str.,1,10557.0,,10.0,
09.10.2020,00:00,24:00,"""VERFASSUNGSGEBENDE-VERSAMMLUNG"" (vom 21.09. bis 21.12.2020 - täglich)",Platz der Republik,1,10557.0,,4.0,
09.10.2020,03:00,22:00,"""Solidarische Kieze erhalten - Keine Räumung der Liebig 34""",Rigaer Str.,94,10247.0,,100.0,100.0
09.10.2020,03:00,22:00,"""Gegen Gentrifizierung und Verdrängung aus den Innenstäden""",Petersburger Str.,81,10247.0,,50.0,30.0
09.10.2020,03:00,22:00,"""Kundgebung gegen Verdrängung für solidarische Kieze""",Liebigstr.,39,10247.0,,300.0,600.0
09.10.2020,06:00,10:00,"""Solidarität mit der Liebig34- alternative Lebens-, Lern- und Wohnräume verteidigen""",Bänschstr.,6,10247.0,,50.0,15.0
09.10.2020,09:00,16:00,"""Protest gegen die Klimakrise und Massensterben""",Pariser Platz,1,10117.0,,50.0,4.0
09.10.2020,10:00,12:00,"""#FridaysforFuture, Klimamahnwache zum Pariser Klimaabkommen"" (vom 07.08. bis 30.10.2020 - jeweils Fr.)",Platz der Republik,1,10557.0,,12.0,4.0
09.10.2020,10:30,13:00,"""Verfolgung von FALUN DAFA / FALUN GONGPraktizierenden in China beenden."" (vom 01.08. bis 31.12.2020 - jeweils Mo.,Di.,Mi.,Do.,Fr.,Sa.,So.)",Jannowitzbrücke,,10179.0,,10.0,3.0
09.10.2020,12:00,13:30,"""Politische Lage in Belarus""",Am Treptower Park,32,12435.0,,10.0,12.0
09.10.2020,12:00,19:00,"""Aufklärung über den politischen Islam - Diskussion mit Bürgern""",Alexanderplatz,,10178.0,,25.0,200.0
09.10.2020,13:00,13:20,"""Wir sind eine Gruppe von LehrerInnen der Evangelischen Schulen in Berlin. Wir werden deutlich schlechter bezahlt als die Kolleginnen und Kollegen an den Staatsschulen und wollen dagegen protestieren.""",Georgenkirchstr.,69,10249.0,,40.0,50.0
09.10.2020,14:00,15:00,"""Mahnwache und Gebet von Christen aus ganz Deutschland aufgrund jüngster antisemitischer Ausschreitungen mit Aufruf zu Terror und Mord auf deutschem Boden""",Willy-Brandt-Str.,1,10557.0,,25.0,10.0
09.10.2020,14:00,17:00,"""Gedenk Kundgebung mit kurzer Anschluss Demonstration zum ersten Jahrestag des Anschlags in Halle auf eine Synagoge und einen Döner Imbiss am 9.10. Durch einen Rechtsextremisten. Demonstration gegen Antisemitismus und jede Form von Rassismus.""",Südstern,10,10961.0,Südstern (AP) – Hasenheide – Graefestraße – Böckhstraße – Grimmstraße – Grünfläche Körtestraße/Fichtestraße/Urbanstraße (EP),500.0,200.0
09.10.2020,14:00,23:30,"""Charlottenburg-Wilmersdorf gegen Nazis und Antisemitismus - Kundgebung zum Jahrestag des Anschlags von Halle auf eine Synagoge""",Schillerstr.,,10627.0,,400.0,150.0
09.10.2020,15:00,18:00,"""Meinungskundgebung zum medizinischen Hintergrund von Corona. Aufklärung der Bevölkerung mit dem Ziel Ängste zu nehmen.""",Breite Str.,,13187.0,,20.0,10.0
09.10.2020,15:00,18:00,"""9 Monate Corona - lasst uns reden!""",Wilmersdorfer Str.,,10585.0,,30.0,12.0
09.10.2020,16:00,18:00,"„Heimat und Weltfrieden"" (vom 10.01. bis 26.12.2020 - jeweils Fr.)",Unter den Linden,63,10117.0,"2. Kundgebungsort Unter den Linden 63-65, Mittelinsel gegenüber der russischen Botschaft) -> &#61672; Die Örtlichkeiten werden wöchentlich gewechselt",20.0,45.0
09.10.2020,16:00,22:15,"""Gegen Faschismus - FÜR MENSCHENRECHTE""",Schillerstr.,71,10627.0,,150.0,4.0
09.10.2020,16:00,22:15,"""Burger für den Frieden, Straßenfest mit Essen und Musik""",Schillerstr.,71,10627.0,,150.0,90.0
09.10.2020,17:15,18:15,"""Mahnwache zum Gedenken an den 15. getöteten Radfahrer 2020 in Berlin""",,,,,200.0,
09.10.2020,18:00,19:30,"""#VisionZero - Fahrraddemonstration zum Gedenken an tödlich verunglückte Radfahrende""",,,,Salvador-Allende-Str. / Pablo-Neruda-Str. - Pablo-Neruda-Str. - re. Müggelheimer Str. - Lange Brücke - Oberspreestr. - Schnellerstr. - li. Fennstr. - re. Michael-Brückner-Str. - Schnellerstr. - li. Karlshorster Str. - Rixdorfer Str. - re. Südostallee - Sonnenallee - Urbanstr. - Blücherstr. - Mehringdamm - Wilhelmstr. - Behrenstr. - Friedrichstr. - Hannoversche Str. - Hessische Str. - Invalidenstr. 44 (Bundesministerium für Verkehr und digitale Infrastruktur),100.0,110.0
09.10.2020,18:00,20:00,"""Damit Kinderaugen auch in Coronazeiten leuchten. Kinder dürfen in der Krise nicht vergessen werden.""",,,,AK: Hellersdorfer Straße/ Gülzower Straße Hellersdorfer Straße - Riesaer Straße - Nossener Straße - Louis-Lewin-Straße - Quedlinburger Straße - Stendaler Straße - Zossener Straße - Alte Hellersdorfer Straße - Hellersdorfer Straße EK: Hellersdorfer Straße/ Gülzower Straße,500.0,70.0
09.10.2020,20:30,22:00,"""Stadtpolitik Wohnraum für alle""",,,,Monbijouplatz (AK) - Oranienburger Str. - Rosenthaler Str. - Neue Schönhauser Str. - Münzstr. - Rosa-Luxemburg-Str. - Torstr. - Alte Schönhauser Str. - Weinmeisterstr. - Rosenthaler Str. - Kleine Rosenthaler Str. - Linienstr. - Rosenthaler Str. - Brunnenstr. - Anklamer Str. - Zionskirchstr. - Kastanienallee - Eberswalder Str. - Eberswalder Str. / Wolliner Str. (EK),500.0,
10.10.2020,00:00,23:59,"""Querdenken zentrale Aussenstelle - wir protestieren gegen die Einschränkungen der Grundrechte in der Corona Krise"" (vom 04.10. bis 31.10.2020 - täglich)",Heinrich-von-Gagern-Str.,,10557.0,,99.0,
10.10.2020,00:00,24:00,"""Stoppt den Neo-Osmanischen Vormarsch gegen Armenien"" (vom 07.10. bis 14.10.2020 - täglich)",Willy-Brandt-Str.,1,10557.0,,10.0,
10.10.2020,11:00,12:00,"""Mahnwache für Toleranz und ein friedliches Miteinander""",Marktstr.,,13597.0,,20.0,10.0
10.10.2020,11:00,14:30,"""Wir wollen zeigen wie schön der Tauentzien ist, wenn er den Fußgängern zur Verfügung steht""",Tauentzienstr.,,10789.0,,1200.0,80.0
10.10.2020,11:59,17:00,"""Schweigemarsch gegen Rassismus und für unsere Menschenrechte""",,,,Strecke -neu- Adenauerplatz (AP) – Kurfürstendamm – Joachimsthaler Str. – Hardenbergstr. - Ernst-Reuter-Platz – Straße des 17. Juni – Großer Stern (EP) alt: Adenauerplatz – Kurfürstendamm – Tauentzienstr. – Wittenbergplatz – Kleiststraße – An der Urania – Kurfürstenstr. – Budapester Str. – Hardenbergplatz – Ernst-Reuter-Platz – Straße des 17. Juni – Großer Stern alt: Adenauerplatz - Kurfürstendamm - Breitscheidplatz - Tauentzienstr. - Wittenbergplatz - An der Urania - Lützowplatz - Klingelhöferstr. - Hofjägerallee - Großer Stern - Spreeweg - Alt-Moabit - Invalidenstr. - Wilhelmstr. - Unter den Linden - Brandenburger Tor,20000.0,7000.0
10.10.2020,12:00,13:00,"""Für eine Zukunft in der Akzeptanz, Rücksichtnahme und Nächstenliebe die Grundlage bilden""",Kleiner Stern,,10557.0,,5.0,
10.10.2020,12:00,13:30,"""Mahnwache anlässlich des Internationalen UN-Gedenktages gegen die Todesstrafe""",Am Treptower Park,32,12435.0,"Gehweg im Nahbereich der Botschaft, in Absprache mit dem PF Polizei vor Ort",14.0,7.0
10.10.2020,12:00,13:30,"""Fridays for Future, Mobilitätswende""",Schwarzer Weg/Invalidenstraße,,10115.0,,200.0,120.0
10.10.2020,12:00,14:00,"""Verfolgung von FALUN DAFA / FALUN GONGPraktizierenden in China beenden."" (vom 01.08. bis 31.12.2020 - jeweils Mo.,Di.,Mi.,Do.,Fr.,Sa.,So.)",Jannowitzbrücke,,10179.0,,10.0,3.0
10.10.2020,12:00,15:00,"""Nie wieder Krieg""",Lustgarten,,10178.0,,5.0,
10.10.2020,12:00,15:30,"""Aktiver Widerstand gegen die Rechtsentwicklung der Regierung""",,,,Alexanderplatz(AK) Alexanderstr. - Otto-Braun-Str. – Greifswalderstr. – Heinrich-Roller-Str. - Prenzlauer Allee – Karl-Liebknecht-Str. - Alexanderstr. Alexanderplatz (EK),300.0,100.0
10.10.2020,12:00,20:00,„Verfolgung von FALUN DAFA / FALUN GONG Praktizierenden in China beenden“ (vom 09.05. bis 28.11.2020 - jeweils Sa.),Pariser Platz,,10117.0,,15.0,
10.10.2020,13:00,21:00,"""Demokratie und Lateinamerika""",Hermannplatz,,10967.0,,500.0,100.0
10.10.2020,14:00,16:00,"""Freiheit und Demokratie für Kuba""",Stavangerstr.,20,10439.0,,30.0,
10.10.2020,14:00,17:00,"""Video-Aktion zur Aufklärung über die Tierindustrie.""",Panoramastr.,1A,10178.0,,20.0,2.0
10.10.2020,14:00,18:00,"""Heimat und Weltfrieden""",Pariser Platz,,10117.0,,30.0,
10.10.2020,14:00,23:59,"""wir müssen reden - ihr dürft schweigen - antiverschwurbelte infECHSion #reclaimrosaluxemburgplatz""",Altonaer Str.,,10557.0,,15.0,
10.10.2020,14:30,17:30,"""Protest gegen Bildungs- u. Finanzpolitik, Protest gegen übertriebene Coronamaßnahmen etc.""",Pariser Platz,,10117.0,"alternativ: Platz des 18. März, westlich des BT",20.0,
10.10.2020,14:30,19:00,"""FRE&#304;HE&#304;T für A. ÖCALAN""",,,,Alexanderplatz/Neptunbrunnen - Unter den Linden - Brandenburger Tor ( Parieser Platz),150.0,115.0
10.10.2020,15:00,15:30,"""Solidarität mit den Frauen in Belarus...""",Platz des 18. März,,10117.0,,30.0,55.0
10.10.2020,15:00,17:00,„Die EU soll die iranische Revalutionsgarde (?) als Terrororganisation einstufen“,Pariser Platz,,10117.0,,10.0,
10.10.2020,15:00,18:00,"""Frieden für die Bevölkerung in Armenien und in Arzakh/Berg-Karabakh.""",,,,Neu: Alexanderplatz (AP) - Neptunbrunnen - Karl-Liebknecht-Straße - UdL - Wilhelmstr. - Dorotheenstr. - Ebertstr. - Platz des 18. März (EP),1000.0,1500.0
10.10.2020,15:30,18:30,"""LIEBESZUG durch BERLIN""",,,,"NEU, Stand: 07.10.20 (AP) Eingang Messe Nord, Hammarskjöldplatz/Parkplatz – Masurenallee - Neue Kantstr. – Kantstr. – Fasanenstr. – Kurfürstendamm – Tauentzienstr. - Kleiststr. – Bülowstr. – Potsdamer Str. – Schöneberger Ufer – Tempelhofer Ufer – Mehringdamm– Blücherstr. – Zossener Str. – Gitschiner Str. – Skalitzer Str. - Kottbusser Tor – Adalbertstr. – Oranienstr. – Prinzenstr. - Heinrich-Heine-Str. –Brückenstr. – Alexanderstr. – Otto-Braun-Str. – Mollstr. – Torstr. – Schönhauser Allee – Eberswalder Str. – Bernauer Str. – Gartenstr. – Invalidenstr. – Alt-Moabit – Paulstr. – Spreeweg – Großer Stern (3x Umrunden) - Spreeweg –Paulstr. - Alt-Moabit – Rahel-Hirsch-Str. – Kapelle Ufer – Reinhardtstr. – Friedrichstr. – Oranienburger Str. - Monbijouplatz – Kleine Präsidentenstr. – Burgstr. – Anna-Louisa-Karsch-Str. – Spandauer Str. – Karl-Liebknecht-Str. – Höhe Alexanderplatz (EP) ALT (AP) Eingang Messe Nord, Hammarskjöldplatz/Parkplatz – Masurenallee - Neue Kantstr. – Kantstr. – Savignyplatz - Knesebeckstr. – Kurfürstendamm – Tauentzienstr. - Kleiststr. – Bülowstr. – Potsdamer Str. – Kurfürstenstr. – Dennewitzstr. - Flottwellstr. – Schöneberger Ufer - Tempelhofer Ufer – Mehringdamm– Blücherstr. – Zossener Str. – Gitschiner Str. – Skalitzer Str. - Kottbusser Tor – Adalbertstr. – Oranienstr. – Prinzenstr. - Heinrich-Heine-Str. –Brückenstr. – Alexanderstr. – Otto-Braun-Str. – Mollstr. – Torstr. – Schönhauser Allee – Eberswalder Str. – Bernauer Str. – Gartenstr. – Invalidenstr. – Alt-Moabit – Paulstr. – Spreeweg – Großer Stern (3x Umrunden) - Spreeweg –Paulstr. - Alt-Moabit – Rahel-Hirsch-Str. – Kapelle Ufer – Reinhardtstr. – Friedrichstr. – Oranienburger Str. - Monbijouplatz – Kleine Präsidentenstr. – Burgstr. – Anna-Louisa-Karsch-Str. – Spandauer Str. – Karl-Liebknecht-Str. – Höhe Alexanderplatz (EP)",50.0,35.0
10.10.2020,15:45,17:45,"""international tag gegen Hinrichtungen""",Kurfürstendamm,,10719.0,,60.0,60.0
10.10.2020,16:00,20:00,"""Schweigenbrechen""",Alexanderplatz,1,10178.0,,2000.0,
10.10.2020,17:00,19:00,"""30 Jahre Deutsche Einheit – Danken, Segnen, nach vorne schauen""",Platz der Republik,1,10557.0,,300.0,150.0
10.10.2020,19:30,21:30,"""Protest against caste-based sexual violence and against human rights violations in India.""",Nettelbeckplatz,,13347.0,,150.0,
11.10.2020,00:00,23:59,"""Querdenken zentrale Aussenstelle - wir protestieren gegen die Einschränkungen der Grundrechte in der Corona Krise"" (vom 04.10. bis 31.10.2020 - täglich)",Heinrich-von-Gagern-Str.,,10557.0,,99.0,
11.10.2020,00:00,24:00,"""Stoppt den Neo-Osmanischen Vormarsch gegen Armenien"" (vom 07.10. bis 14.10.2020 - täglich)",Willy-Brandt-Str.,1,10557.0,,10.0,
11.10.2020,11:00,13:00,"""The Land of Thunder and Lightning ist eine künstlerische Aktion, die mit dem Thema Stromerzeugung durch die Kohlenproduktion sich beschäftigt.""",Holzmarktstr.,25,10243.0,"Köpenicker Straße 60 (AP), Michaelkirchstraße, Michaelbrücke, Holzmarktstraße 25 (EP)",15.0,18.0
11.10.2020,11:00,14:30,"""Defend Israeli Democracy -Verteidige die israelische Demokratie. Eine Protest Aktion Solidarität mit den Demonstranten in Israel.""",Am Treptower Park,,12435.0,,30.0,20.0
11.10.2020,11:00,17:00,"""Wir werden reden! Diskursaufruf an alle Politiker, mit uns auf Augenhöhe zu sprechen.""",Platz des 18. März,,10117.0,,2500.0,200.0
11.10.2020,11:00,18:00,"""Stoppt die Verfolgung von FALUN DAFA / FALUN-GONG Praktizierenden und anderen unschuldigen Menschen in China""",Pariser Platz,2,10117.0,,20.0,10.0
11.10.2020,12:00,14:00,"""Verfolgung von FALUN DAFA / FALUN GONGPraktizierenden in China beenden."" (vom 01.08. bis 31.12.2020 - jeweils Mo.,Di.,Mi.,Do.,Fr.,Sa.,So.)",Jannowitzbrücke,,10179.0,,10.0,3.0
11.10.2020,12:00,15:00,"""Demonstration zum Aktionstag Seenotrettung""",Oberbaumstr.,,10997.0,,200.0,90.0
11.10.2020,12:00,19:00,"""Stoppt die Verfolgung von FALUN DAFA / FALUN-GONG-Praktizierenden und anderen unschuldigen Menschen in China."" (vom 16.08. bis 24.10.2020 - jeweils So.)",Treptower Park,,12435.0,,20.0,7.0
11.10.2020,12:00,20:00,"""#EndSARS to end the police brutality against youths in Nigeria.""",Neue Jakobstr.,4,10179.0,,20.0,70.0
11.10.2020,12:40,14:00,"""Walk the Talk""",,,,Dennewitzplatz (AKvor der American Church in Berlin) - Bülowstr. – Dennewitzstr. – Nelly Sachs Park – Park am Gleisdreieck – Schöneberger Ufer - Köthener Brücker/Köthener Str. – Reichpietschufer – Gabriele-Tergit-Promenade – Potsdamer Platz,30.0,12.0
11.10.2020,13:00,14:00,"""Schweigen für Belarus""",Pariser Platz,2,10117.0,,18.0,15.0
11.10.2020,14:00,15:30,"""Verdrängung durch Ferienwohnungen, Gentrifizierung""",Gabriel-Max-Str.,,10245.0,,20.0,20.0
11.10.2020,14:00,17:00,"""Unterstützung der algerischen friedlichen Revolution."" (vom 13.09. bis 27.12.2020 - jeweils So.)",Pariser Platz,,10117.0,,20.0,15.0
11.10.2020,14:00,17:00,"""Memorial für David Graeber: Eine Corona-distanziertes Trauerversammlung zum ehren des verstorbenen großen Anthropologen.""",Breite Str.,1,10178.0,,20.0,25.0
11.10.2020,15:00,16:00,"""Protest gegen sexuelle und körperliche Vergewaltigung der Frauen in Bangladesch""",Kaiserin-Augusta-Allee,111,10553.0,,15.0,21.0
11.10.2020,16:30,20:30,"""social.is.dancing ruft auf zur Demonstration für das Grundgesetz.""",Spreewaldplatz,10,10999.0,,40.0,20.0
12.10.2020,00:00,23:59,"""Querdenken zentrale Aussenstelle - wir protestieren gegen die Einschränkungen der Grundrechte in der Corona Krise"" (vom 04.10. bis 31.10.2020 - täglich)",Heinrich-von-Gagern-Str.,,10557.0,,99.0,
12.10.2020,00:00,24:00,"""Stoppt den Neo-Osmanischen Vormarsch gegen Armenien"" (vom 07.10. bis 14.10.2020 - täglich)",Willy-Brandt-Str.,1,10557.0,,10.0,
12.10.2020,10:30,13:00,"""Verfolgung von FALUN DAFA / FALUN GONGPraktizierenden in China beenden."" (vom 01.08. bis 31.12.2020 - jeweils Mo.,Di.,Mi.,Do.,Fr.,Sa.,So.)",Jannowitzbrücke,,10179.0,,10.0,2.0
12.10.2020,11:00,14:00,"""Einhaltung des Informationsfreiheitsgesetzes IFG""",Nordufer,20,13353.0,,15.0,
12.10.2020,12:00,13:30,"""Politische Lage in Belarus""",Am Treptower Park,32,12435.0,,10.0,8.0
12.10.2020,15:00,17:00,"""Meinungskundgebung zum medizinischen Hintergrund von Corona. Aufklärung der Bevölkerung mit dem Ziel, Ängste zu nehmen.""",,,,,50.0,15.0
12.10.2020,16:30,18:00,"""Verkehrsberuhigung Rixdorf/Kiezblock Rixdorf""",,,,"Richardplatz Mitte Höhe ""Kiosk Der Pilz""(AK) - Karl-Marx-Platz/Richardplatz (ZK) - Richardplatz / Zwiestädter Str. - Böhmischen Str. - Böhmischer Platz (ZK) - Richardplatz Richtung Hertzbergstr. - Hertzbergstr/Böhmische Str. (EK)",250.0,80.0
12.10.2020,17:00,18:30,"""Mahnwache für Frieden und Menschenrechte"" (vom 05.10. bis 30.12.2020 - jeweils Mo.)",Pariser Platz,,10117.0,,12.0,5.0
